,Player,Gross P/W(IN EUR),Gross P/Y(IN EUR),Adj. Gross(IN EUR),Pos. DFKM,Age,Country,Team,League,Season
1,Ricardo Kishna,"€ 40,904","€ 2,127,000","€ 2,236,957",F,21,Netherlands,Lille,Ligue 1,2016-2017
2,Marvin Martin,"€ 39,731","€ 2,066,000","€ 2,172,804",M,28,France,Lille,Ligue 1,2016-2017
3,Éder,"€ 37,885","€ 1,970,000","€ 2,071,841",F,28,Portugal,Lille,Ligue 1,2016-2017
4,Marko Basa,"€ 34,808","€ 1,810,000","€ 1,903,570",D,33,Montenegro,Lille,Ligue 1,2016-2017
5,Rio Mavuba,"€ 34,808","€ 1,810,000","€ 1,903,570",M,32,France,Lille,Ligue 1,2016-2017
6,Vincent Enyeama,"€ 32,615","€ 1,696,000","€ 1,783,676",K,33,Nigeria,Lille,Ligue 1,2016-2017
7,Sébastien Corchia,"€ 26,327","€ 1,369,000","€ 1,439,772",D,25,France,Lille,Ligue 1,2016-2017
8,Julian Palmieri,"€ 22,731","€ 1,182,000","€ 1,243,105",D,29,France,Lille,Ligue 1,2016-2017
9,Eric Bauthéac,"€ 22,731","€ 1,182,000","€ 1,243,105",F,28,France,Lille,Ligue 1,2016-2017
10,Anwar El Ghazi,"€ 22,019","€ 1,145,000","€ 1,204,192",F,21,Netherlands,Lille,Ligue 1,2016-2017
11,Rony Lopes,"€ 22,019","€ 1,145,000","€ 1,204,192",F,20,Portugal,Lille,Ligue 1,2016-2017
12,Franck Béria,"€ 21,750","€ 1,131,000","€ 1,189,468",D,33,France,Lille,Ligue 1,2016-2017
13,Mounir Obbadi,"€ 16,154","€ 840,000","€ 883,425",M,33,Morocco,Lille,Ligue 1,2016-2017
14,Morgan Amalfitano,"€ 15,231","€ 792,000","€ 832,943",F,31,France,Lille,Ligue 1,2016-2017
15,Ibrahim Amadou,"€ 14,038","€ 730,000","€ 767,738",M,23,France,Lille,Ligue 1,2016-2017
16,Younousse Sankharé,"€ 12,096","€ 629,000","€ 661,517",M,26,Senegal,Lille,Ligue 1,2016-2017
17,Adama Soumaoro,"€ 11,596","€ 603,000","€ 634,173",D,24,France,Lille,Ligue 1,2016-2017
18,Lenny Nangis,"€ 10,904","€ 567,000","€ 596,312",F,22,Guadeloupe,Lille,Ligue 1,2016-2017
19,Nicolas de Préville,"€ 10,673","€ 555,000","€ 583,691",F,25,France,Lille,Ligue 1,2016-2017
20,Yassine Benzia,"€ 10,442","€ 543,000","€ 571,071",M,21,Algeria,Lille,Ligue 1,2016-2017
21,Naïm Sliti,"€ 10,115","€ 526,000","€ 553,192",F,23,Tunisia,Lille,Ligue 1,2016-2017
22,Farès Bahlouli,"€ 8,462","€ 440,000","€ 462,746",M,21,France,Lille,Ligue 1,2016-2017
23,Martin Terrier,"€ 6,519","€ 339,000","€ 356,525",F,19,France,Lille,Ligue 1,2016-2017
24,Mike Maignan,"€ 4,731","€ 246,000","€ 258,717",K,20,France,Lille,Ligue 1,2016-2017
25,Youssouf Koné,"€ 4,673","€ 243,000","€ 255,562",D,20,Mali,Lille,Ligue 1,2016-2017
26,Hamza Mendyl,"€ 3,846","€ 200,000","€ 210,339",D,18,Morocco,Lille,Ligue 1,2016-2017
27,Emmanuel Debordeaux,"€ 2,558","€ 133,000","€ 139,876",M,23,France,Lille,Ligue 1,2016-2017
28,Yves Bissouma,"€ 2,346","€ 122,000","€ 128,307",M,19,Mali,Lille,Ligue 1,2016-2017
29,Ryad Habbas,"€ 1,788","€ 93,000","€ 97,808",F,18,France,Lille,Ligue 1,2016-2017
30,Jean Butez,"€ 1,692","€ 88,000","€ 92,549",K,21,France,Lille,Ligue 1,2016-2017
31,Valentin Vanbaleghem,"€ 1,673","€ 87,000","€ 91,498",M,19,France,Lille,Ligue 1,2016-2017
32,Olivier Lesueur,"€ 1,346","€ 70,000","€ 73,619",D,18,France,Lille,Ligue 1,2016-2017
33,Xeka,€ 673,"€ 35,000","€ 36,809",M,21,Portugal,Lille,Ligue 1,2016-2017
34,Benjamin Pavard,€ 0,€ 0,€ 0,D,20,France,Lille,Ligue 1,2016-2017
35,Soualiho Meïté,€ 0,€ 0,€ 0,M,22,France,Lille,Ligue 1,2016-2017
36,Stoppila Sunzu,€ 0,€ 0,€ 0,D,27,Zambia,Lille,Ligue 1,2016-2017
37,Valère Pollet,€ 0,€ 0,€ 0,M,19,France,Lille,Ligue 1,2016-2017
38,Baptiste Guillaume,€ 0,€ 0,€ 0,F,21,Belgium,Lille,Ligue 1,2016-2017
39,Júnior Alonso,€ 0,€ 0,€ 0,D,23,Paraguay,Lille,Ligue 1,2016-2017
40,Alexis Araujo,€ 0,€ 0,€ 0,M,19,Portugal,Lille,Ligue 1,2016-2017
41,Lebo Mothiba,€ 0,€ 0,€ 0,F,20,South Africa,Lille,Ligue 1,2016-2017
42,Junior Tallo,€ 0,€ 0,€ 0,F,23,Cote d'Ivoire,Lille,Ligue 1,2016-2017
43,Renato Civelli,€ 0,€ 0,€ 0,D,32,Argentina,Lille,Ligue 1,2016-2017
44,Gabriel Magalhães,€ 0,€ 0,€ 0,D,18,Brazil,Lille,Ligue 1,2016-2017
45,Carlens Arcus,€ 0,€ 0,€ 0,D,20,Haiti,Lille,Ligue 1,2016-2017
46,Ryan Mendes,€ 0,€ 0,€ 0,F,26,Cape Verde,Lille,Ligue 1,2016-2017
