,Player,Gross P/W(IN EUR),Gross P/Y(IN EUR),Adj. Gross(IN EUR),Pos. DFKM,Age,Country,Team,League,Season
1,Majeed Waris,"€ 15,231","€ 792,000","€ 832,943",F,24,Ghana,Lorient,Ligue 1,2016-2017
2,Benjamin Moukandjo,"€ 14,135","€ 735,000","€ 772,997",F,27,Cameroon,Lorient,Ligue 1,2016-2017
3,Michaël Ciani,"€ 12,615","€ 656,000","€ 689,913",D,32,France,Lorient,Ligue 1,2016-2017
4,Cafú,"€ 12,250","€ 637,000","€ 669,930",M,23,Portugal,Lorient,Ligue 1,2016-2017
5,Arnold Mvuemba,"€ 10,885","€ 566,000","€ 595,260",M,31,Democratic Republic of Congo,Lorient,Ligue 1,2016-2017
6,Sylvain Marveaux,"€ 10,885","€ 566,000","€ 595,260",M,30,Martinique,Lorient,Ligue 1,2016-2017
7,Lindsay Rose,"€ 10,442","€ 543,000","€ 571,071",D,24,Mauritius,Lorient,Ligue 1,2016-2017
8,Wesley Lautoa,"€ 10,096","€ 525,000","€ 552,140",D,28,France,Lorient,Ligue 1,2016-2017
9,Walid Mesloub,"€ 10,096","€ 525,000","€ 552,140",M,30,Algeria,Lorient,Ligue 1,2016-2017
10,Benjamin Jeannot,"€ 10,096","€ 525,000","€ 552,140",F,24,France,Lorient,Ligue 1,2016-2017
11,Benjamin Lecomte,"€ 10,096","€ 525,000","€ 552,140",K,25,France,Lorient,Ligue 1,2016-2017
12,François Bellugou,"€ 10,096","€ 525,000","€ 552,140",D,29,France,Lorient,Ligue 1,2016-2017
13,Mathieu Peybernes,"€ 9,904","€ 515,000","€ 541,623",D,25,France,Lorient,Ligue 1,2016-2017
14,Zargo Touré,"€ 9,904","€ 515,000","€ 541,623",D,26,Senegal,Lorient,Ligue 1,2016-2017
15,Romain Philippoteaux,"€ 9,038","€ 470,000","€ 494,297",M,28,France,Lorient,Ligue 1,2016-2017
16,Maxime Barthelmé,"€ 8,692","€ 452,000","€ 475,367",M,27,France,Lorient,Ligue 1,2016-2017
17,Jérémie Aliadière,"€ 8,692","€ 452,000","€ 475,367",F,33,France,Lorient,Ligue 1,2016-2017
18,Vincent Le Goff,"€ 8,404","€ 437,000","€ 459,591",D,26,France,Lorient,Ligue 1,2016-2017
19,Steven Moreira,"€ 7,981","€ 415,000","€ 436,454",D,21,France,Lorient,Ligue 1,2016-2017
20,Pape Paye,"€ 7,596","€ 395,000","€ 415,420",D,26,France,Lorient,Ligue 1,2016-2017
21,Paul Delecroix,"€ 7,269","€ 378,000","€ 397,541",K,27,France,Lorient,Ligue 1,2016-2017
22,Jimmy Cabot,"€ 5,769","€ 300,000","€ 315,509",M,22,France,Lorient,Ligue 1,2016-2017
23,Erwin Koffi,"€ 4,827","€ 251,000","€ 263,976",D,21,France,Lorient,Ligue 1,2016-2017
24,Pierre-Yves Hamel,"€ 3,327","€ 173,000","€ 181,943",F,22,France,Lorient,Ligue 1,2016-2017
25,Issam Ben Khemis,"€ 3,077","€ 160,000","€ 168,271",M,20,Tunisia,Lorient,Ligue 1,2016-2017
26,Mohamed Mara,"€ 3,038","€ 158,000","€ 166,168",F,19,Guinea,Lorient,Ligue 1,2016-2017
27,Bradley Mazikou,"€ 2,462","€ 128,000","€ 134,617",D,20,Congo,Lorient,Ligue 1,2016-2017
28,Alexis Claude-Maurice,"€ 1,923","€ 100,000","€ 105,170",M,18,France,Lorient,Ligue 1,2016-2017
29,Anthony Lamonge,"€ 1,904","€ 99,000","€ 104,118",K,20,France,Lorient,Ligue 1,2016-2017
30,Alexandre Lavenant,"€ 1,885","€ 98,000","€ 103,066",M,21,France,Lorient,Ligue 1,2016-2017
31,Ibrahima Conté,"€ 1,750","€ 91,000","€ 95,704",D,20,Guinea,Lorient,Ligue 1,2016-2017
32,Moryké Fofana,€ 0,€ 0,€ 0,F,24,Cote d'Ivoire,Lorient,Ligue 1,2016-2017
33,Mattéo Guendouzi,€ 0,€ 0,€ 0,M,17,France,Lorient,Ligue 1,2016-2017
34,Marvin Gakpa,€ 0,€ 0,€ 0,M,22,France,Lorient,Ligue 1,2016-2017
35,Valentin Lavigne,€ 0,€ 0,€ 0,F,22,France,Lorient,Ligue 1,2016-2017
36,Faïz Selemani,€ 0,€ 0,€ 0,F,22,Comoros,Lorient,Ligue 1,2016-2017
37,Didier Ndong,€ 0,€ 0,€ 0,M,22,Gabon,Lorient,Ligue 1,2016-2017
38,Denis Bouanga,€ 0,€ 0,€ 0,F,21,Gabon,Lorient,Ligue 1,2016-2017
39,Yohann Wachter,€ 0,€ 0,€ 0,D,24,Gabon,Lorient,Ligue 1,2016-2017
40,Pierre Lavenant,€ 0,€ 0,€ 0,M,20,France,Lorient,Ligue 1,2016-2017
41,Alhassan Wakaso,€ 0,€ 0,€ 0,M,24,Ghana,Lorient,Ligue 1,2016-2017
