,Player,Gross P/W(IN EUR),Gross P/Y(IN EUR),Adj. Gross(IN EUR),Pos. DFKM,Age,Country,Team,League,Season
1,Andy Delort,"€ 32,615","€ 1,696,000","€ 1,783,676",F,24,Algeria,Toulouse,Ligue 1,2016-2017
2,Martin Braithwaite,"€ 26,096","€ 1,357,000","€ 1,427,152",F,25,Denmark,Toulouse,Ligue 1,2016-2017
3,Ola Toivonen,"€ 20,673","€ 1,075,000","€ 1,130,573",F,29,Sweden,Toulouse,Ligue 1,2016-2017
4,Jimmy Durmaz,"€ 17,404","€ 905,000","€ 951,785",F,27,Sweden,Toulouse,Ligue 1,2016-2017
5,Tongo Doumbia,"€ 14,135","€ 735,000","€ 772,997",M,26,Mali,Toulouse,Ligue 1,2016-2017
6,Christopher Jullien,"€ 13,038","€ 678,000","€ 713,050",D,23,France,Toulouse,Ligue 1,2016-2017
7,Corentin Jean,"€ 12,596","€ 655,000","€ 688,861",F,20,France,Toulouse,Ligue 1,2016-2017
8,François Moubandje,"€ 12,481","€ 649,000","€ 682,551",D,26,Switzerland,Toulouse,Ligue 1,2016-2017
9,Steeve Yago,"€ 11,308","€ 588,000","€ 618,397",D,23,Burkina Faso,Toulouse,Ligue 1,2016-2017
10,Issiaga Sylla,"€ 10,692","€ 556,000","€ 584,743",D,22,Guinea,Toulouse,Ligue 1,2016-2017
11,Jean-Daniel Akpa Akpro,"€ 10,519","€ 547,000","€ 575,278",M,23,Cote d'Ivoire,Toulouse,Ligue 1,2016-2017
12,Jessy Pi,"€ 9,788","€ 509,000","€ 535,313",M,22,France,Toulouse,Ligue 1,2016-2017
13,Somália,"€ 9,404","€ 489,000","€ 514,279",M,27,Brazil,Toulouse,Ligue 1,2016-2017
14,Pavle Ninkov,"€ 8,942","€ 465,000","€ 489,039",D,31,Serbia,Toulouse,Ligue 1,2016-2017
15,Alban Lafont,"€ 8,692","€ 452,000","€ 475,367",K,17,France,Toulouse,Ligue 1,2016-2017
16,Yann Bodiger,"€ 8,692","€ 452,000","€ 475,367",M,21,France,Toulouse,Ligue 1,2016-2017
17,Issa Diop,"€ 8,692","€ 452,000","€ 475,367",D,19,France,Toulouse,Ligue 1,2016-2017
18,Alexis Blin,"€ 8,692","€ 452,000","€ 475,367",M,19,France,Toulouse,Ligue 1,2016-2017
19,Zinédine Machach,"€ 7,692","€ 400,000","€ 420,678",M,20,France,Toulouse,Ligue 1,2016-2017
20,Yrondu Musavu-King,"€ 7,308","€ 380,000","€ 399,644",D,24,Gabon,Toulouse,Ligue 1,2016-2017
21,Dusan Veskovac,"€ 6,558","€ 341,000","€ 358,628",D,30,Serbia,Toulouse,Ligue 1,2016-2017
22,Odsonne Edouard,"€ 6,192","€ 322,000","€ 338,646",F,18,France,Toulouse,Ligue 1,2016-2017
23,Clément Michelin,"€ 5,481","€ 285,000","€ 299,733",D,19,France,Toulouse,Ligue 1,2016-2017
24,Dodi Lukebakio,"€ 4,788","€ 249,000","€ 261,872",F,18,Belgium,Toulouse,Ligue 1,2016-2017
25,Marc Vidal,"€ 4,481","€ 233,000","€ 245,045",K,25,France,Toulouse,Ligue 1,2016-2017
26,Pantxi Sirieix,"€ 4,308","€ 224,000","€ 235,580",M,35,France,Toulouse,Ligue 1,2016-2017
27,Mauro Goicoechea,"€ 2,865","€ 149,000","€ 156,703",K,28,Uruguay,Toulouse,Ligue 1,2016-2017
28,Mathieu Cafaro,"€ 2,308","€ 120,000","€ 126,204",M,19,France,Toulouse,Ligue 1,2016-2017
29,Quentin Boisgard,"€ 2,115","€ 110,000","€ 115,687",M,19,France,Toulouse,Ligue 1,2016-2017
30,Ibrahim Sangaré,"€ 1,808","€ 94,000","€ 98,859",M,18,Cote d'Ivoire,Toulouse,Ligue 1,2016-2017
31,Quentin Depehi,"€ 1,788","€ 93,000","€ 97,808",F,19,France,Toulouse,Ligue 1,2016-2017
32,Maxime Pélican,"€ 1,519","€ 79,000","€ 83,084",F,18,France,Toulouse,Ligue 1,2016-2017
33,Jordan Sebban,"€ 1,385","€ 72,000","€ 75,722",M,19,France,Toulouse,Ligue 1,2016-2017
34,Uros Spajic,€ 0,€ 0,€ 0,D,23,Serbia,Toulouse,Ligue 1,2016-2017
35,Kelvin Amian,€ 0,€ 0,€ 0,D,18,France,Toulouse,Ligue 1,2016-2017
36,Aleksandar Pesic,€ 0,€ 0,€ 0,F,24,Serbia,Toulouse,Ligue 1,2016-2017
37,Óscar Trejo,€ 0,€ 0,€ 0,M,28,Argentina,Toulouse,Ligue 1,2016-2017
38,Dominik Furman,€ 0,€ 0,€ 0,M,23,Poland,Toulouse,Ligue 1,2016-2017
