,Player,Gross P/W(IN EUR),Gross P/Y(IN EUR),Adj. Gross(IN EUR),Pos. DFKM,Age,Country,Team,League,Season
1,Memphis Depay,"€ 83,327","€ 4,333,000","€ 4,556,999",F,22,Netherlands,Lyon,Ligue 1,2016-2017
2,Alexandre Lacazette,"€ 77,038","€ 4,006,000","€ 4,213,094",F,25,France,Lyon,Ligue 1,2016-2017
3,Mathieu Valbuena,"€ 77,038","€ 4,006,000","€ 4,213,094",F,31,France,Lyon,Ligue 1,2016-2017
4,Nabil Fekir,"€ 66,038","€ 3,434,000","€ 3,611,524",M,22,France,Lyon,Ligue 1,2016-2017
5,Maxime Gonalons,"€ 55,019","€ 2,861,000","€ 3,008,902",M,27,France,Lyon,Ligue 1,2016-2017
6,Rafael,"€ 50,615","€ 2,632,000","€ 2,768,064",D,25,Brazil,Lyon,Ligue 1,2016-2017
7,Mapou Yanga-Mbiwa,"€ 48,423","€ 2,518,000","€ 2,648,171",D,27,France,Lyon,Ligue 1,2016-2017
8,Corentin Tolisso,"€ 39,615","€ 2,060,000","€ 2,166,494",M,21,France,Lyon,Ligue 1,2016-2017
9,Anthony Lopes,"€ 39,615","€ 2,060,000","€ 2,166,494",K,25,Portugal,Lyon,Ligue 1,2016-2017
10,Jordan Ferri,"€ 30,808","€ 1,602,000","€ 1,684,817",M,24,France,Lyon,Ligue 1,2016-2017
11,Jérémy Morel,"€ 26,404","€ 1,373,000","€ 1,443,979",D,32,Madagascar,Lyon,Ligue 1,2016-2017
12,Christophe Jallet,"€ 24,212","€ 1,259,000","€ 1,324,085",D,32,France,Lyon,Ligue 1,2016-2017
13,Sergi Darder,"€ 24,212","€ 1,259,000","€ 1,324,085",M,22,Spain,Lyon,Ligue 1,2016-2017
14,Maciej Rybus,"€ 14,827","€ 771,000","€ 810,858",D,26,Poland,Lyon,Ligue 1,2016-2017
15,Rachid Ghezzal,"€ 14,731","€ 766,000","€ 805,599",F,24,Algeria,Lyon,Ligue 1,2016-2017
16,Maxwel Cornet,"€ 14,615","€ 760,000","€ 799,289",F,19,Cote d'Ivoire,Lyon,Ligue 1,2016-2017
17,Emanuel Mammana,"€ 11,462","€ 596,000","€ 626,811",D,20,Argentina,Lyon,Ligue 1,2016-2017
18,Aldo Kalulu,"€ 7,558","€ 393,000","€ 413,317",F,20,France,Lyon,Ligue 1,2016-2017
19,Lucas Tousart,"€ 7,538","€ 392,000","€ 412,265",M,19,France,Lyon,Ligue 1,2016-2017
20,Mathieu Gorgelin,"€ 6,769","€ 352,000","€ 370,197",K,25,France,Lyon,Ligue 1,2016-2017
21,Mouctar Diakhaby,"€ 5,788","€ 301,000","€ 316,561",D,19,France,Lyon,Ligue 1,2016-2017
22,Jean-Philippe Mateta,"€ 3,981","€ 207,000","€ 217,701",F,19,France,Lyon,Ligue 1,2016-2017
23,Houssem Aouar,"€ 3,058","€ 159,000","€ 167,220",M,18,France,Lyon,Ligue 1,2016-2017
24,Jordy Gaspar,"€ 2,904","€ 151,000","€ 158,806",D,19,France,Lyon,Ligue 1,2016-2017
25,Myziane Maolida,"€ 2,269","€ 118,000","€ 124,100",F,17,France,Lyon,Ligue 1,2016-2017
26,Timothé Cognat,"€ 1,846","€ 96,000","€ 100,963",M,18,France,Lyon,Ligue 1,2016-2017
27,Lucas Mocio,"€ 1,308","€ 68,000","€ 71,515",K,22,France,Lyon,Ligue 1,2016-2017
28,Alan Dzabana,€ 788,"€ 41,000","€ 43,120",F,19,France,Lyon,Ligue 1,2016-2017
29,Nicolas N'Koulou,€ 0,€ 0,€ 0,D,26,Cameroon,Lyon,Ligue 1,2016-2017
30,Romain Del Castillo,€ 0,€ 0,€ 0,F,20,France,Lyon,Ligue 1,2016-2017
31,Gaëtan Perrin,€ 0,€ 0,€ 0,M,20,France,Lyon,Ligue 1,2016-2017
32,Louis Nganioni,€ 0,€ 0,€ 0,D,21,France,Lyon,Ligue 1,2016-2017
33,Olivier Kemen,€ 0,€ 0,€ 0,M,19,France,Lyon,Ligue 1,2016-2017
