,Player,Gross P/W(IN EUR),Gross P/Y(IN EUR),Adj. Gross(IN EUR),Pos. DFKM,Age,Country,Team,League,Season
1,João Moutinho,"€ 77,038","€ 4,006,000","€ 4,213,094",M,29,Portugal,Monaco,Ligue 1,2016-2017
2,Thomas Lemar,"€ 69,596","€ 3,619,000","€ 3,806,088",F,20,France,Monaco,Ligue 1,2016-2017
3,Benjamin Mendy,"€ 66,038","€ 3,434,000","€ 3,611,524",D,21,France,Monaco,Ligue 1,2016-2017
4,Kamil Glik,"€ 60,942","€ 3,169,000","€ 3,332,825",D,28,Poland,Monaco,Ligue 1,2016-2017
5,Jemerson,"€ 46,288","€ 2,407,000","€ 2,531,432",D,23,Brazil,Monaco,Ligue 1,2016-2017
6,Nabil Dirar,"€ 39,615","€ 2,060,000","€ 2,166,494",M,30,Morocco,Monaco,Ligue 1,2016-2017
7,Jorge,"€ 38,692","€ 2,012,000","€ 2,116,012",D,20,Brazil,Monaco,Ligue 1,2016-2017
8,Guido Carrillo,"€ 35,827","€ 1,863,000","€ 1,959,310",F,25,Argentina,Monaco,Ligue 1,2016-2017
9,Djibril Sidibé,"€ 35,231","€ 1,832,000","€ 1,926,707",D,23,France,Monaco,Ligue 1,2016-2017
10,Danijel Subasic,"€ 35,231","€ 1,832,000","€ 1,926,707",K,31,Croatia,Monaco,Ligue 1,2016-2017
11,Morgan De Sanctis,"€ 27,385","€ 1,424,000","€ 1,497,615",K,39,Italy,Monaco,Ligue 1,2016-2017
12,Fabinho,"€ 26,404","€ 1,373,000","€ 1,443,979",M,22,Brazil,Monaco,Ligue 1,2016-2017
13,Andrea Raggi,"€ 25,769","€ 1,340,000","€ 1,409,273",D,32,Italy,Monaco,Ligue 1,2016-2017
14,Valère Germain,"€ 24,269","€ 1,262,000","€ 1,327,240",F,26,France,Monaco,Ligue 1,2016-2017
15,Bernardo Silva,"€ 24,212","€ 1,259,000","€ 1,324,085",F,21,Portugal,Monaco,Ligue 1,2016-2017
16,Rony Lopes,"€ 22,019","€ 1,145,000","€ 1,204,192",F,20,Portugal,Monaco,Ligue 1,2016-2017
17,Kylian Mbappé,"€ 21,731","€ 1,130,000","€ 1,188,417",F,17,France,Monaco,Ligue 1,2016-2017
18,Almamy Touré,"€ 16,096","€ 837,000","€ 880,270",D,20,France,Monaco,Ligue 1,2016-2017
19,Allan Saint-Maximin,"€ 13,269","€ 690,000","€ 725,670",F,19,France,Monaco,Ligue 1,2016-2017
20,Corentin Jean,"€ 12,596","€ 655,000","€ 688,861",F,20,France,Monaco,Ligue 1,2016-2017
21,Youssef Aït Bennasser,"€ 11,250","€ 585,000","€ 615,242",M,19,Morocco,Monaco,Ligue 1,2016-2017
22,Abdou Diallo,"€ 10,115","€ 526,000","€ 553,192",D,20,France,Monaco,Ligue 1,2016-2017
23,Kévin N'Doram,"€ 8,365","€ 435,000","€ 457,488",M,20,France,Monaco,Ligue 1,2016-2017
24,Loïc Badiashile,"€ 4,115","€ 214,000","€ 225,063",K,18,France,Monaco,Ligue 1,2016-2017
25,Irvin Cardona,"€ 3,904","€ 203,000","€ 213,494",F,18,France,Monaco,Ligue 1,2016-2017
26,Corentin Tirard,"€ 3,846","€ 200,000","€ 210,339",F,20,France,Monaco,Ligue 1,2016-2017
27,Pierre-Daniel Nguinda,"€ 3,481","€ 181,000","€ 190,357",D,20,Cameroon,Monaco,Ligue 1,2016-2017
28,Tristan Muyumba,"€ 3,250","€ 169,000","€ 177,737",M,19,France,Monaco,Ligue 1,2016-2017
29,Yhoan Andzouana,"€ 2,923","€ 152,000","€ 159,858",F,19,Congo,Monaco,Ligue 1,2016-2017
30,Seydou Sy,"€ 2,615","€ 136,000","€ 143,031",K,20,Senegal,Monaco,Ligue 1,2016-2017
31,Dylan Beaulieu,"€ 2,019","€ 105,000","€ 110,428",M,19,France,Monaco,Ligue 1,2016-2017
32,Adrien Bongiovanni,"€ 1,481","€ 77,000","€ 80,981",F,16,Belgium,Monaco,Ligue 1,2016-2017
33,Ilyes Chaïbi,€ 0,€ 0,€ 0,F,19,France,Monaco,Ligue 1,2016-2017
34,Marcel Tisserand,€ 0,€ 0,€ 0,D,23,Democratic Republic of Congo,Monaco,Ligue 1,2016-2017
35,Dinis Almeida,€ 0,€ 0,€ 0,D,21,Portugal,Monaco,Ligue 1,2016-2017
36,Raphaël Diarra,€ 0,€ 0,€ 0,D,21,France,Monaco,Ligue 1,2016-2017
37,Safwan Mbaé,€ 0,€ 0,€ 0,D,19,France,Monaco,Ligue 1,2016-2017
