,Player,Gross P/W(IN EUR),Gross P/Y(IN EUR),Adj. Gross(IN EUR),Pos. DFKM,Age,Country,Team,League,Season
1,Jimmy Briand,"€ 17,404","€ 905,000","€ 951,785",F,30,France,Guingamp,Ligue 1,2016-2017
2,Mathieu Bodmer,"€ 17,404","€ 905,000","€ 951,785",M,33,France,Guingamp,Ligue 1,2016-2017
3,Jérémy Sorbon,"€ 11,365","€ 591,000","€ 621,552",D,32,France,Guingamp,Ligue 1,2016-2017
4,Yannis Salibur,"€ 11,365","€ 591,000","€ 621,552",F,25,France,Guingamp,Ligue 1,2016-2017
5,Lucas Deaux,"€ 9,788","€ 509,000","€ 535,313",M,27,France,Guingamp,Ligue 1,2016-2017
6,Sloan Privat,"€ 9,788","€ 509,000","€ 535,313",F,26,French Guiana,Guingamp,Ligue 1,2016-2017
7,Nill De Pauw,"€ 8,692","€ 452,000","€ 475,367",F,26,Belgium,Guingamp,Ligue 1,2016-2017
8,Reynald Lemaître,"€ 8,481","€ 441,000","€ 463,798",D,33,France,Guingamp,Ligue 1,2016-2017
9,Dorian Lévêque,"€ 8,442","€ 439,000","€ 461,695",D,26,France,Guingamp,Ligue 1,2016-2017
10,Jonathan Martins Pereira,"€ 8,346","€ 434,000","€ 456,436",D,30,France,Guingamp,Ligue 1,2016-2017
11,Romain Salin,"€ 7,885","€ 410,000","€ 431,195",K,31,France,Guingamp,Ligue 1,2016-2017
12,Thibault Giresse,"€ 7,577","€ 394,000","€ 414,368",M,35,France,Guingamp,Ligue 1,2016-2017
13,Karl-Johan Johnsson,"€ 7,577","€ 394,000","€ 414,368",K,26,Sweden,Guingamp,Ligue 1,2016-2017
14,Alexandre Mendy,"€ 7,231","€ 376,000","€ 395,438",F,22,France,Guingamp,Ligue 1,2016-2017
15,Johny Placide,"€ 6,885","€ 358,000","€ 376,507",K,28,Haiti,Guingamp,Ligue 1,2016-2017
16,Christophe Kerbrat,"€ 6,519","€ 339,000","€ 356,525",D,29,France,Guingamp,Ligue 1,2016-2017
17,Marcus Coco,"€ 6,308","€ 328,000","€ 344,956",F,20,France,Guingamp,Ligue 1,2016-2017
18,Jordan Ikoko,"€ 6,308","€ 328,000","€ 344,956",D,22,Democratic Republic of Congo,Guingamp,Ligue 1,2016-2017
19,Ludovic Blas,"€ 6,308","€ 328,000","€ 344,956",M,18,France,Guingamp,Ligue 1,2016-2017
20,Marçal,"€ 4,788","€ 249,000","€ 261,872",D,27,Brazil,Guingamp,Ligue 1,2016-2017
21,Jonathan Correia,"€ 2,154","€ 112,000","€ 117,790",M,22,Monaco,Guingamp,Ligue 1,2016-2017
22,Jérémy Livolant,"€ 2,115","€ 110,000","€ 115,687",M,18,France,Guingamp,Ligue 1,2016-2017
23,Sullivan Martinet,"€ 2,019","€ 105,000","€ 110,428",F,20,France,Guingamp,Ligue 1,2016-2017
24,Théo Guivarch,"€ 1,308","€ 68,000","€ 71,515",K,20,France,Guingamp,Ligue 1,2016-2017
25,Alexis Mane,€ 0,€ 0,€ 0,D,19,France,Guingamp,Ligue 1,2016-2017
26,Yvan Inzoudine,€ 0,€ 0,€ 0,D,19,France,Guingamp,Ligue 1,2016-2017
27,Karim Achahbar,€ 0,€ 0,€ 0,F,20,Morocco,Guingamp,Ligue 1,2016-2017
28,Franck Héry,€ 0,€ 0,€ 0,D,23,France,Guingamp,Ligue 1,2016-2017
29,Mattéo Ahlinvi,€ 0,€ 0,€ 0,M,16,France,Guingamp,Ligue 1,2016-2017
30,Mustapha Diallo,€ 0,€ 0,€ 0,M,30,Senegal,Guingamp,Ligue 1,2016-2017
31,Nicolas Benezet,€ 0,€ 0,€ 0,F,25,France,Guingamp,Ligue 1,2016-2017
32,Fousseni Diabaté,€ 0,€ 0,€ 0,F,20,Mali,Guingamp,Ligue 1,2016-2017
33,Étienne Didot,€ 0,€ 0,€ 0,M,32,France,Guingamp,Ligue 1,2016-2017
34,Benjamin Angoua,€ 0,€ 0,€ 0,D,29,Cote d'Ivoire,Guingamp,Ligue 1,2016-2017
35,Baissama Sankoh,€ 0,€ 0,€ 0,M,24,Guinea,Guingamp,Ligue 1,2016-2017
