,Player,Gross P/W(IN EUR),Gross P/Y(IN EUR),Adj. Gross(IN EUR),Pos. DFKM,Age,Country,Team,League,Season
1,Nolito,"€ 125,731","€ 6,538,000","€ 6,765,472",F,30,Spain,Sevilla,La Liga,2017-2018
2,Éver Banega,"€ 122,673","€ 6,379,000","€ 6,600,940",M,29,Argentina,Sevilla,La Liga,2017-2018
3,Simon Kjær,"€ 106,385","€ 5,532,000","€ 5,724,471",D,28,Denmark,Sevilla,La Liga,2017-2018
4,Jesús Navas,"€ 89,154","€ 4,636,000","€ 4,797,297",D,31,Spain,Sevilla,La Liga,2017-2018
5,Luis Muriel,"€ 81,731","€ 4,250,000","€ 4,397,867",F,26,Colombia,Sevilla,La Liga,2017-2018
6,Johannes Geis,"€ 76,192","€ 3,962,000","€ 4,099,847",M,23,Germany,Sevilla,La Liga,2017-2018
7,Franco Vázquez,"€ 71,885","€ 3,738,000","€ 3,868,054",M,28,Argentina,Sevilla,La Liga,2017-2018
8,Guido Pizarro,"€ 63,538","€ 3,304,000","€ 3,418,954",M,27,Argentina,Sevilla,La Liga,2017-2018
9,Sergio Rico,"€ 57,115","€ 2,970,000","€ 3,073,333",K,23,Spain,Sevilla,La Liga,2017-2018
10,Roque Mesa,"€ 54,481","€ 2,833,000","€ 2,931,567",M,28,Spain,Sevilla,La Liga,2017-2018
11,Pablo Sarabia,"€ 53,731","€ 2,794,000","€ 2,891,210",M,25,Spain,Sevilla,La Liga,2017-2018
12,Nicolás Pareja,"€ 48,308","€ 2,512,000","€ 2,599,398",D,33,Argentina,Sevilla,La Liga,2017-2018
13,Wissam Ben Yedder,"€ 44,423","€ 2,310,000","€ 2,390,370",F,26,France,Sevilla,La Liga,2017-2018
14,Ganso,"€ 40,981","€ 2,131,000","€ 2,205,142",M,27,Brazil,Sevilla,La Liga,2017-2018
15,Gabriel Mercado,"€ 36,115","€ 1,878,000","€ 1,943,340",D,30,Argentina,Sevilla,La Liga,2017-2018
16,Sergio Escudero,"€ 34,615","€ 1,800,000","€ 1,862,626",D,27,Spain,Sevilla,La Liga,2017-2018
17,Joaquín Correa,"€ 34,038","€ 1,770,000","€ 1,831,582",F,22,Argentina,Sevilla,La Liga,2017-2018
18,Miguel Layún,"€ 31,846","€ 1,656,000","€ 1,713,616",D,29,Mexico,Sevilla,La Liga,2017-2018
19,Daniel Carriço,"€ 24,769","€ 1,288,000","€ 1,332,812",D,28,Portugal,Sevilla,La Liga,2017-2018
20,Michael Krohn-Dehli,"€ 23,462","€ 1,220,000","€ 1,262,447",M,34,Denmark,Sevilla,La Liga,2017-2018
21,Guilherme Arana,"€ 22,904","€ 1,191,000","€ 1,232,438",D,20,Brazil,Sevilla,La Liga,2017-2018
22,David Soria,"€ 20,308","€ 1,056,000","€ 1,092,741",K,24,Spain,Sevilla,La Liga,2017-2018
23,Sébastien Corchia,"€ 18,231","€ 948,000","€ 980,983",D,26,France,Sevilla,La Liga,2017-2018
24,Lionel Carole,"€ 15,692","€ 816,000","€ 844,390",D,26,France,Sevilla,La Liga,2017-2018
25,Clément Lenglet,"€ 11,404","€ 593,000","€ 613,632",D,22,France,Sevilla,La Liga,2017-2018
26,Carlos Fernández,"€ 4,038","€ 210,000","€ 217,306",F,21,Spain,Sevilla,La Liga,2017-2018
27,Juan Soriano,€ 58,"€ 3,000","€ 3,104",K,19,Spain,Sevilla,La Liga,2017-2018
28,Alejandro Pozo,€ 58,"€ 3,000","€ 3,104",M,18,Spain,Sevilla,La Liga,2017-2018
29,Sandro Ramírez,€ 0,€ 0,€ 0,F,21,Spain,Sevilla,La Liga,2017-2018
30,José Alonso Lara,€ 0,€ 0,€ 0,F,17,Spain,Sevilla,La Liga,2017-2018
31,Steven Nzonzi,€ 0,€ 0,€ 0,M,28,France,Sevilla,La Liga,2017-2018
32,Walter Montoya,€ 0,€ 0,€ 0,M,23,Argentina,Sevilla,La Liga,2017-2018
33,Borja Lasso,€ 0,€ 0,€ 0,M,23,Spain,Sevilla,La Liga,2017-2018
