,Player,Gross P/W(IN EUR),Gross P/Y(IN EUR),Adj. Gross(IN EUR),Pos. DFKM,Age,Country,Team,League,Season
1,Lionel Messi,"€ 761,942","€ 39,621,000","€ 40,999,505",F,30,Argentina,Barcelona,La Liga,2017-2018
2,Samuel Umtiti,"€ 615,385","€ 32,000,000","€ 33,113,353",D,23,France,Barcelona,La Liga,2017-2018
3,Gerard Piqué,"€ 546,154","€ 28,400,000","€ 29,388,101",D,30,Spain,Barcelona,La Liga,2017-2018
4,Philippe Coutinho,"€ 445,750","€ 23,179,000","€ 23,985,450",F,25,Brazil,Barcelona,La Liga,2017-2018
5,Luis Suárez,"€ 445,750","€ 23,179,000","€ 23,985,450",F,30,Uruguay,Barcelona,La Liga,2017-2018
6,Andrés Iniesta,"€ 307,058","€ 15,967,000","€ 16,522,528",M,33,Spain,Barcelona,La Liga,2017-2018
7,Sergio Busquets,"€ 284,750","€ 14,807,000","€ 15,322,169",M,28,Spain,Barcelona,La Liga,2017-2018
8,Ivan Rakitic,"€ 254,385","€ 13,228,000","€ 13,688,232",M,29,Croatia,Barcelona,La Liga,2017-2018
9,Ousmane Dembélé,"€ 228,577","€ 11,886,000","€ 12,299,541",F,20,France,Barcelona,La Liga,2017-2018
10,Sergi Roberto,"€ 189,827","€ 9,871,000","€ 10,214,435",D,25,Spain,Barcelona,La Liga,2017-2018
11,Paulinho,"€ 163,442","€ 8,499,000","€ 8,794,700",M,28,Brazil,Barcelona,La Liga,2017-2018
12,Jordi Alba,"€ 163,442","€ 8,499,000","€ 8,794,700",D,28,Spain,Barcelona,La Liga,2017-2018
13,Yerry Mina,"€ 143,615","€ 7,468,000","€ 7,727,829",D,22,Colombia,Barcelona,La Liga,2017-2018
14,Thomas Vermaelen,"€ 143,615","€ 7,468,000","€ 7,727,829",D,31,Belgium,Barcelona,La Liga,2017-2018
15,André Gomes,"€ 123,827","€ 6,439,000","€ 6,663,027",M,23,Portugal,Barcelona,La Liga,2017-2018
16,Marc-André ter Stegen,"€ 123,827","€ 6,439,000","€ 6,663,027",K,25,Germany,Barcelona,La Liga,2017-2018
17,Lucas Digne,"€ 95,250","€ 4,953,000","€ 5,125,326",D,23,France,Barcelona,La Liga,2017-2018
18,Denis Suárez,"€ 95,231","€ 4,952,000","€ 5,124,291",M,23,Spain,Barcelona,La Liga,2017-2018
19,Aleix Vidal,"€ 88,192","€ 4,586,000","€ 4,745,557",M,27,Spain,Barcelona,La Liga,2017-2018
20,Jasper Cillessen,"€ 85,192","€ 4,430,000","€ 4,584,130",K,28,Netherlands,Barcelona,La Liga,2017-2018
21,Paco Alcácer,"€ 75,942","€ 3,949,000","€ 4,086,395",F,23,Spain,Barcelona,La Liga,2017-2018
22,Nélson Semedo,"€ 68,500","€ 3,562,000","€ 3,685,930",D,23,Portugal,Barcelona,La Liga,2017-2018
23,Sergi Samper,"€ 21,404","€ 1,113,000","€ 1,151,724",M,22,Spain,Barcelona,La Liga,2017-2018
24,Marc Cucurella,"€ 3,654","€ 190,000","€ 196,611",D,18,Spain,Barcelona,La Liga,2017-2018
25,Oriol Busquets,"€ 2,442","€ 127,000","€ 131,419",M,18,Spain,Barcelona,La Liga,2017-2018
26,Gerard Deulofeu,€ 0,€ 0,€ 0,F,23,Spain,Barcelona,La Liga,2017-2018
27,José Manuel Arnáiz,€ 0,€ 0,€ 0,F,22,Spain,Barcelona,La Liga,2017-2018
28,Javier Mascherano,€ 0,€ 0,€ 0,M,33,Argentina,Barcelona,La Liga,2017-2018
29,Adrián Ortolá,€ 0,€ 0,€ 0,K,23,Spain,Barcelona,La Liga,2017-2018
30,Rafinha,€ 0,€ 0,€ 0,M,24,Brazil,Barcelona,La Liga,2017-2018
31,David Costas,€ 0,€ 0,€ 0,D,22,Spain,Barcelona,La Liga,2017-2018
32,Carles Aleñà,€ 0,€ 0,€ 0,M,19,Spain,Barcelona,La Liga,2017-2018
33,Arda Turan,€ 0,€ 0,€ 0,F,30,Turkey,Barcelona,La Liga,2017-2018
