,Player,Gross P/W(IN EUR),Gross P/Y(IN EUR),Adj. Gross(IN EUR),Pos. DFKM,Age,Country,Team,League,Season
1,Geoffrey Kondogbia,"€ 123,462","€ 6,420,000","€ 6,643,366",M,24,Central African Republic,Valencia,La Liga,2017-2018
2,Dani Parejo,"€ 100,615","€ 5,232,000","€ 5,414,033",M,28,Spain,Valencia,La Liga,2017-2018
3,Ezequiel Garay,"€ 95,250","€ 4,953,000","€ 5,125,326",D,30,Argentina,Valencia,La Liga,2017-2018
4,Simone Zaza,"€ 76,192","€ 3,962,000","€ 4,099,847",F,26,Italy,Valencia,La Liga,2017-2018
5,Neto,"€ 70,558","€ 3,669,000","€ 3,796,653",K,27,Brazil,Valencia,La Liga,2017-2018
6,Gabriel Paulista,"€ 69,327","€ 3,605,000","€ 3,730,426",D,26,Brazil,Valencia,La Liga,2017-2018
7,Francis Coquelin,"€ 69,327","€ 3,605,000","€ 3,730,426",M,26,France,Valencia,La Liga,2017-2018
8,José Gayà,"€ 62,654","€ 3,258,000","€ 3,371,353",D,22,Spain,Valencia,La Liga,2017-2018
9,Luciano Vietto,"€ 61,096","€ 3,177,000","€ 3,287,535",F,23,Argentina,Valencia,La Liga,2017-2018
10,Rodrigo,"€ 56,962","€ 2,962,000","€ 3,065,055",F,26,Spain,Valencia,La Liga,2017-2018
11,Santi Mina,"€ 53,904","€ 2,803,000","€ 2,900,523",F,21,Spain,Valencia,La Liga,2017-2018
12,Martín Montoya,"€ 53,904","€ 2,803,000","€ 2,900,523",D,26,Spain,Valencia,La Liga,2017-2018
13,Gonçalo Guedes,"€ 47,865","€ 2,489,000","€ 2,575,598",F,20,Portugal,Valencia,La Liga,2017-2018
14,Jeison Murillo,"€ 45,846","€ 2,384,000","€ 2,466,945",D,25,Colombia,Valencia,La Liga,2017-2018
15,Andreas Pereira,"€ 33,327","€ 1,733,000","€ 1,793,295",M,21,Brazil,Valencia,La Liga,2017-2018
16,Carlos Soler,"€ 32,731","€ 1,702,000","€ 1,761,216",M,20,Spain,Valencia,La Liga,2017-2018
17,Fabián Orellana,"€ 28,827","€ 1,499,000","€ 1,551,154",F,31,Chile,Valencia,La Liga,2017-2018
18,Rúben Vezo,"€ 24,673","€ 1,283,000","€ 1,327,638",D,23,Portugal,Valencia,La Liga,2017-2018
19,Nemanja Maksimovic,"€ 22,846","€ 1,188,000","€ 1,229,333",M,22,Serbia,Valencia,La Liga,2017-2018
20,Álvaro Medrán,"€ 15,885","€ 826,000","€ 854,738",M,23,Spain,Valencia,La Liga,2017-2018
21,Toni Lato,"€ 11,673","€ 607,000","€ 628,119",D,19,Spain,Valencia,La Liga,2017-2018
22,Nacho Gil,"€ 5,846","€ 304,000","€ 314,577",F,21,Spain,Valencia,La Liga,2017-2018
23,Nacho Vidal,"€ 2,788","€ 145,000","€ 150,045",D,22,Spain,Valencia,La Liga,2017-2018
24,Ferran Torres,"€ 1,981","€ 103,000","€ 106,584",F,17,Spain,Valencia,La Liga,2017-2018
25,Cristian Rivero,€ 692,"€ 36,000","€ 37,253",K,19,Spain,Valencia,La Liga,2017-2018
26,Gonzalo Villar,€ 596,"€ 31,000","€ 32,079",M,19,Spain,Valencia,La Liga,2017-2018
27,João Cancelo,€ 0,€ 0,€ 0,D,23,Portugal,Valencia,La Liga,2017-2018
28,Jaume Doménech,€ 0,€ 0,€ 0,K,26,Spain,Valencia,La Liga,2017-2018
29,Robert Ibáñez,€ 0,€ 0,€ 0,F,24,Spain,Valencia,La Liga,2017-2018
30,Javi Jiménez,€ 0,€ 0,€ 0,D,20,Spain,Valencia,La Liga,2017-2018
