,Player,Gross P/W(IN EUR),Gross P/Y(IN EUR),Adj. Gross(IN EUR),Pos. DFKM,Age,Country,Team,League,Season
1,Cristiano Ronaldo,"€ 670,135","€ 34,847,000","€ 36,059,406",F,32,Portugal,Real Madrid,La Liga,2017-2018
2,Gareth Bale,"€ 532,250","€ 27,677,000","€ 28,639,946",F,27,Wales,Real Madrid,La Liga,2017-2018
3,Toni Kroos,"€ 380,981","€ 19,811,000","€ 20,500,270",M,27,Germany,Real Madrid,La Liga,2017-2018
4,Sergio Ramos,"€ 355,000","€ 18,460,000","€ 19,102,265",D,31,Spain,Real Madrid,La Liga,2017-2018
5,Karim Benzema,"€ 315,135","€ 16,387,000","€ 16,957,141",F,29,France,Real Madrid,La Liga,2017-2018
6,Luka Modric,"€ 282,192","€ 14,674,000","€ 15,184,542",M,31,Croatia,Real Madrid,La Liga,2017-2018
7,Isco,"€ 280,385","€ 14,580,000","€ 15,087,271",M,25,Spain,Real Madrid,La Liga,2017-2018
8,Marco Asensio,"€ 158,731","€ 8,254,000","€ 8,541,175",F,21,Spain,Real Madrid,La Liga,2017-2018
9,Raphaël Varane,"€ 158,731","€ 8,254,000","€ 8,541,175",D,24,France,Real Madrid,La Liga,2017-2018
10,Marcelo,"€ 157,558","€ 8,193,000","€ 8,478,053",D,29,Brazil,Real Madrid,La Liga,2017-2018
11,Mateo Kovacic,"€ 117,692","€ 6,120,000","€ 6,332,929",M,23,Croatia,Real Madrid,La Liga,2017-2018
12,Theo Hernández,"€ 114,288","€ 5,943,000","€ 6,149,770",D,19,France,Real Madrid,La Liga,2017-2018
13,Nacho Fernández,"€ 88,192","€ 4,586,000","€ 4,745,557",D,27,Spain,Real Madrid,La Liga,2017-2018
14,Keylor Navas,"€ 77,827","€ 4,047,000","€ 4,187,804",K,30,Costa Rica,Real Madrid,La Liga,2017-2018
15,Lucas Vázquez,"€ 70,904","€ 3,687,000","€ 3,815,279",F,26,Spain,Real Madrid,La Liga,2017-2018
16,Kiko Casilla,"€ 67,308","€ 3,500,000","€ 3,621,773",K,30,Spain,Real Madrid,La Liga,2017-2018
17,Dani Ceballos,"€ 60,192","€ 3,130,000","€ 3,238,900",M,20,Spain,Real Madrid,La Liga,2017-2018
18,Casemiro,"€ 47,462","€ 2,468,000","€ 2,553,867",M,25,Brazil,Real Madrid,La Liga,2017-2018
19,Jesús Vallejo,"€ 34,615","€ 1,800,000","€ 1,862,626",D,20,Spain,Real Madrid,La Liga,2017-2018
20,Marcos Llorente,"€ 20,308","€ 1,056,000","€ 1,092,741",M,22,Spain,Real Madrid,La Liga,2017-2018
21,Borja Mayoral,"€ 18,981","€ 987,000","€ 1,021,340",F,20,Spain,Real Madrid,La Liga,2017-2018
22,Cristo,"€ 2,923","€ 152,000","€ 157,288",F,19,Spain,Real Madrid,La Liga,2017-2018
23,Jaime Seoane,"€ 2,558","€ 133,000","€ 137,627",M,20,Spain,Real Madrid,La Liga,2017-2018
24,Álvaro Tejero,"€ 2,442","€ 127,000","€ 131,419",D,20,Spain,Real Madrid,La Liga,2017-2018
25,Luismi Quezada,"€ 2,192","€ 114,000","€ 117,966",F,21,Dominican Republic,Real Madrid,La Liga,2017-2018
26,Luca Zidane,"€ 1,904","€ 99,000","€ 102,444",K,19,France,Real Madrid,La Liga,2017-2018
27,Franchu,"€ 1,615","€ 84,000","€ 86,923",F,19,Argentina,Real Madrid,La Liga,2017-2018
28,Manu Hernando,"€ 1,250","€ 65,000","€ 67,261",D,18,Spain,Real Madrid,La Liga,2017-2018
29,Moha Ramos,€ 58,"€ 3,000","€ 3,104",K,17,Spain,Real Madrid,La Liga,2017-2018
30,Óscar Rodríguez,€ 0,€ 0,€ 0,M,19,Spain,Real Madrid,La Liga,2017-2018
31,Achraf Hakimi,€ 0,€ 0,€ 0,D,18,Morocco,Real Madrid,La Liga,2017-2018
32,Daniel Carvajal,€ 0,€ 0,€ 0,D,25,Spain,Real Madrid,La Liga,2017-2018
