,Player,Gross P/W(IN EUR),Gross P/Y(IN EUR),Adj. Gross(IN EUR),Pos. DFKM,Age,Country,Team,League,Season
1,Douglas Luiz,"€ 44,442","€ 2,311,000","€ 2,391,405",M,19,Brazil,Girona,La Liga,2017-2018
2,Marc Muniesa,"€ 36,115","€ 1,878,000","€ 1,943,340",D,25,Spain,Girona,La Liga,2017-2018
3,Cristhian Stuani,"€ 35,558","€ 1,849,000","€ 1,913,331",F,30,Uruguay,Girona,La Liga,2017-2018
4,Borja García,"€ 15,962","€ 830,000","€ 858,878",M,26,Spain,Girona,La Liga,2017-2018
5,Portu,"€ 15,885","€ 826,000","€ 854,738",M,25,Spain,Girona,La Liga,2017-2018
6,Carles Planas,"€ 13,962","€ 726,000","€ 751,259",D,26,Spain,Girona,La Liga,2017-2018
7,Gorka Iraizoz,"€ 13,154","€ 684,000","€ 707,798",K,36,Spain,Girona,La Liga,2017-2018
8,Michael Olunga,"€ 12,769","€ 664,000","€ 687,102",F,23,Kenya,Girona,La Liga,2017-2018
9,Aday Benítez,"€ 10,365","€ 539,000","€ 557,753",D,29,Spain,Girona,La Liga,2017-2018
10,David Timor,"€ 10,250","€ 533,000","€ 551,544",M,27,Spain,Girona,La Liga,2017-2018
11,Pedro Alcalá,"€ 9,923","€ 516,000","€ 533,953",D,28,Spain,Girona,La Liga,2017-2018
12,Juanpe,"€ 9,038","€ 470,000","€ 486,352",D,26,Spain,Girona,La Liga,2017-2018
13,Jonás Ramalho,"€ 8,712","€ 453,000","€ 468,761",D,24,Angola,Girona,La Liga,2017-2018
14,Aleix García,"€ 5,558","€ 289,000","€ 299,055",M,20,Spain,Girona,La Liga,2017-2018
15,Pablo Maffeo,"€ 5,558","€ 289,000","€ 299,055",D,19,Spain,Girona,La Liga,2017-2018
16,Johan Mojica,"€ 5,442","€ 283,000","€ 292,846",D,24,Colombia,Girona,La Liga,2017-2018
17,Pere Pons,"€ 5,442","€ 283,000","€ 292,846",M,24,Spain,Girona,La Liga,2017-2018
18,Eloi Amagat,"€ 2,519","€ 131,000","€ 135,558",M,32,Spain,Girona,La Liga,2017-2018
19,Álex Granell,€ 0,€ 0,€ 0,M,28,Spain,Girona,La Liga,2017-2018
20,Olarenwaju Kayode,€ 0,€ 0,€ 0,F,24,Nigeria,Girona,La Liga,2017-2018
21,Pedro Porro,€ 0,€ 0,€ 0,D,17,Spain,Girona,La Liga,2017-2018
22,Marcel Lizak,€ 0,€ 0,€ 0,K,20,Poland,Girona,La Liga,2017-2018
23,Bono,€ 0,€ 0,€ 0,K,26,Morocco,Girona,La Liga,2017-2018
24,Farid Boulaya,€ 0,€ 0,€ 0,F,24,Algeria,Girona,La Liga,2017-2018
25,Bernardo Espinosa,€ 0,€ 0,€ 0,D,27,Colombia,Girona,La Liga,2017-2018
26,Kévin Soni,€ 0,€ 0,€ 0,F,19,Cameroon,Girona,La Liga,2017-2018
27,Choco Lozano,€ 0,€ 0,€ 0,F,24,Honduras,Girona,La Liga,2017-2018
28,Bambo Diaby,€ 0,€ 0,€ 0,D,19,Spain,Girona,La Liga,2017-2018
29,Marlos Moreno,€ 0,€ 0,€ 0,F,20,Colombia,Girona,La Liga,2017-2018
30,Maxi Villa,€ 0,€ 0,€ 0,D,20,Uruguay,Girona,La Liga,2017-2018
