,Player,Gross P/W(IN EUR),Gross P/Y(IN EUR),Adj. Gross(IN EUR),Pos. DFKM,Age,Country,Team,League,Season
1,Koke Vegas,"€ 227,808","€ 11,846,000","€ 12,258,149",K,21,Spain,Levante,La Liga,2017-2018
2,Giampaolo Pazzini,"€ 70,481","€ 3,665,000","€ 3,792,514",F,32,Italy,Levante,La Liga,2017-2018
3,Coke,"€ 47,615","€ 2,476,000","€ 2,562,146",D,30,Spain,Levante,La Liga,2017-2018
4,Rubén Rochina,"€ 30,712","€ 1,597,000","€ 1,652,563",M,26,Spain,Levante,La Liga,2017-2018
5,Fahad Al-Muwallad,"€ 20,519","€ 1,067,000","€ 1,104,123",F,22,Saudi Arabia,Levante,La Liga,2017-2018
6,Enes Ünal,"€ 18,635","€ 969,000","€ 1,002,714",F,20,Turkey,Levante,La Liga,2017-2018
7,Antonio Luna,"€ 13,288","€ 691,000","€ 715,041",D,26,Spain,Levante,La Liga,2017-2018
8,Jefferson Lerma,"€ 12,327","€ 641,000","€ 663,302",M,22,Colombia,Levante,La Liga,2017-2018
9,Enis Bardhi,"€ 12,327","€ 641,000","€ 663,302",M,21,North Macedonia,Levante,La Liga,2017-2018
10,Mitchell Langerak,"€ 12,327","€ 641,000","€ 663,302",K,28,Australia,Levante,La Liga,2017-2018
11,José Campaña,"€ 11,385","€ 592,000","€ 612,597",M,24,Spain,Levante,La Liga,2017-2018
12,Ivi López,"€ 11,385","€ 592,000","€ 612,597",F,23,Spain,Levante,La Liga,2017-2018
13,Emmanuel Boateng,"€ 9,481","€ 493,000","€ 510,153",F,21,Ghana,Levante,La Liga,2017-2018
14,Chema,"€ 9,481","€ 493,000","€ 510,153",D,25,Spain,Levante,La Liga,2017-2018
15,Toño,"€ 9,481","€ 493,000","€ 510,153",D,27,Spain,Levante,La Liga,2017-2018
16,Cheick Doukouré,"€ 9,481","€ 493,000","€ 510,153",M,24,Cote d'Ivoire,Levante,La Liga,2017-2018
17,Armando Sadiku,"€ 9,481","€ 493,000","€ 510,153",F,26,Albania,Levante,La Liga,2017-2018
18,Sasa Lukic,"€ 8,827","€ 459,000","€ 474,970",M,20,Serbia,Levante,La Liga,2017-2018
19,Pedro López,"€ 8,538","€ 444,000","€ 459,448",D,33,Spain,Levante,La Liga,2017-2018
20,Sergio Postigo,"€ 8,538","€ 444,000","€ 459,448",D,28,Spain,Levante,La Liga,2017-2018
21,Raúl Fernández,"€ 8,538","€ 444,000","€ 459,448",K,29,Spain,Levante,La Liga,2017-2018
22,Jason,"€ 7,596","€ 395,000","€ 408,743",F,22,Spain,Levante,La Liga,2017-2018
23,Erick Cabaco,"€ 6,827","€ 355,000","€ 367,351",D,22,Uruguay,Levante,La Liga,2017-2018
24,Shaq Moore,"€ 2,288","€ 119,000","€ 123,140",D,20,United States,Levante,La Liga,2017-2018
25,El Hacen,"€ 1,308","€ 68,000","€ 70,366",M,19,Mauritania,Levante,La Liga,2017-2018
26,Iván Villar,€ 58,"€ 3,000","€ 3,104",K,19,Spain,Levante,La Liga,2017-2018
27,Youssouf Yalike,€ 0,€ 0,€ 0,M,18,Cote d'Ivoire,Levante,La Liga,2017-2018
28,Aly Abeid,€ 0,€ 0,€ 0,D,19,Mauritania,Levante,La Liga,2017-2018
29,Iván López,€ 0,€ 0,€ 0,D,23,Spain,Levante,La Liga,2017-2018
30,José Luis Morales,€ 0,€ 0,€ 0,F,29,Spain,Levante,La Liga,2017-2018
31,Nano Mesa,€ 0,€ 0,€ 0,F,22,Spain,Levante,La Liga,2017-2018
32,Oier Olazábal,€ 0,€ 0,€ 0,K,27,Spain,Levante,La Liga,2017-2018
33,Rober Pier,€ 0,€ 0,€ 0,D,22,Spain,Levante,La Liga,2017-2018
34,Roger Martí,€ 0,€ 0,€ 0,F,26,Spain,Levante,La Liga,2017-2018
35,Samu García,€ 0,€ 0,€ 0,F,26,Spain,Levante,La Liga,2017-2018
36,Verza,€ 0,€ 0,€ 0,M,30,Spain,Levante,La Liga,2017-2018
37,Alex Alegría,€ 0,€ 0,€ 0,F,24,Spain,Levante,La Liga,2017-2018
