,Player,Gross P/W(IN EUR),Gross P/Y(IN EUR),Adj. Gross(IN EUR),Pos. DFKM,Age,Country,Team,League,Season
1,Fabián Orellana,"€ 28,827","€ 1,499,000","€ 1,551,154",F,31,Chile,Eibar,La Liga,2017-2018
2,Pedro León,"€ 25,981","€ 1,351,000","€ 1,398,004",F,30,Spain,Eibar,La Liga,2017-2018
3,Sergi Enrich,"€ 20,500","€ 1,066,000","€ 1,103,089",F,27,Spain,Eibar,La Liga,2017-2018
4,Paulo Oliveira,"€ 19,750","€ 1,027,000","€ 1,062,732",D,25,Portugal,Eibar,La Liga,2017-2018
5,Takashi Inui,"€ 19,442","€ 1,011,000","€ 1,046,175",F,29,Japan,Eibar,La Liga,2017-2018
6,Gonzalo Escalante,"€ 18,673","€ 971,000","€ 1,004,783",M,24,Argentina,Eibar,La Liga,2017-2018
7,Iván Ramis,"€ 18,327","€ 953,000","€ 986,157",D,32,Spain,Eibar,La Liga,2017-2018
8,Charles,"€ 17,885","€ 930,000","€ 962,357",F,33,Brazil,Eibar,La Liga,2017-2018
9,Pape Diop,"€ 17,827","€ 927,000","€ 959,252",M,31,Senegal,Eibar,La Liga,2017-2018
10,Dani García,"€ 17,769","€ 924,000","€ 956,148",M,27,Spain,Eibar,La Liga,2017-2018
11,Ander Capa,"€ 16,596","€ 863,000","€ 893,026",D,25,Spain,Eibar,La Liga,2017-2018
12,Rubén Peña,"€ 15,000","€ 780,000","€ 807,138",D,25,Spain,Eibar,La Liga,2017-2018
13,Kike García,"€ 14,538","€ 756,000","€ 782,303",F,27,Spain,Eibar,La Liga,2017-2018
14,Joan Jordán,"€ 12,981","€ 675,000","€ 698,485",M,22,Spain,Eibar,La Liga,2017-2018
15,José Ángel,"€ 12,808","€ 666,000","€ 689,172",D,27,Spain,Eibar,La Liga,2017-2018
16,David Lombán,"€ 12,692","€ 660,000","€ 682,963",D,30,Spain,Eibar,La Liga,2017-2018
17,Fran Rico,"€ 11,385","€ 592,000","€ 612,597",M,29,Spain,Eibar,La Liga,2017-2018
18,Iván Alejo,"€ 10,308","€ 536,000","€ 554,649",F,22,Spain,Eibar,La Liga,2017-2018
19,David Juncà,"€ 10,038","€ 522,000","€ 540,162",D,23,Spain,Eibar,La Liga,2017-2018
20,Marko Dmitrovic,"€ 9,769","€ 508,000","€ 525,674",K,25,Serbia,Eibar,La Liga,2017-2018
21,Asier Riesgo,"€ 8,385","€ 436,000","€ 451,169",K,33,Spain,Eibar,La Liga,2017-2018
22,Vukasin Jovanovic,"€ 6,942","€ 361,000","€ 373,560",D,21,Serbia,Eibar,La Liga,2017-2018
23,Anaitz Arbilla,"€ 2,846","€ 148,000","€ 153,149",D,30,Spain,Eibar,La Liga,2017-2018
24,Julen Azkue,€ 231,"€ 12,000","€ 12,418",M,21,Spain,Eibar,La Liga,2017-2018
25,Julen López,€ 192,"€ 10,000","€ 10,348",D,21,Spain,Eibar,La Liga,2017-2018
26,Markel Areitio,€ 154,"€ 8,000","€ 8,278",K,20,Spain,Eibar,La Liga,2017-2018
27,Ángel López,€ 96,"€ 5,000","€ 5,174",F,20,Spain,Eibar,La Liga,2017-2018
28,Yoel Rodríguez,€ 0,€ 0,€ 0,K,28,Spain,Eibar,La Liga,2017-2018
29,Bebé,€ 0,€ 0,€ 0,F,26,Portugal,Eibar,La Liga,2017-2018
30,Christian Rivera,€ 0,€ 0,€ 0,M,19,Spain,Eibar,La Liga,2017-2018
31,Francesc Regis,€ 0,€ 0,€ 0,F,20,Spain,Eibar,La Liga,2017-2018
32,Imanol Sarriegi,€ 0,€ 0,€ 0,M,22,Spain,Eibar,La Liga,2017-2018
33,Alejandro Gálvez,€ 0,€ 0,€ 0,D,28,Spain,Eibar,La Liga,2017-2018
