,Player,Gross P/W(IN EUR),Gross P/Y(IN EUR),Adj. Gross(IN EUR),Pos. DFKM,Age,Country,Team,League,Season
1,Vitolo,"€ 94,923","€ 4,936,000","€ 5,107,735",F,27,Spain,Las Palmas,La Liga,2017-2018
2,Alen Halilovic,"€ 57,154","€ 2,972,000","€ 3,075,403",M,21,Croatia,Las Palmas,La Liga,2017-2018
3,Emmanuel Emenike,"€ 31,115","€ 1,618,000","€ 1,674,294",F,30,Nigeria,Las Palmas,La Liga,2017-2018
4,Sergi Samper,"€ 21,404","€ 1,113,000","€ 1,151,724",M,22,Spain,Las Palmas,La Liga,2017-2018
5,Loïc Rémy,"€ 20,769","€ 1,080,000","€ 1,117,576",F,30,France,Las Palmas,La Liga,2017-2018
6,Jonathan Calleri,"€ 19,596","€ 1,019,000","€ 1,054,453",F,23,Argentina,Las Palmas,La Liga,2017-2018
7,Pedro Bigas,"€ 17,327","€ 901,000","€ 932,348",D,27,Spain,Las Palmas,La Liga,2017-2018
8,Hernán Toledo,"€ 12,846","€ 668,000","€ 691,241",F,21,Argentina,Las Palmas,La Liga,2017-2018
9,Ximo Navarro,"€ 12,615","€ 656,000","€ 678,824",D,27,Spain,Las Palmas,La Liga,2017-2018
10,Gabriel Peñalba,"€ 11,962","€ 622,000","€ 643,641",M,32,Argentina,Las Palmas,La Liga,2017-2018
11,Tana,"€ 11,904","€ 619,000","€ 640,536",M,26,Spain,Las Palmas,La Liga,2017-2018
12,Alberto Aquilani,"€ 10,538","€ 548,000","€ 567,066",M,32,Italy,Las Palmas,La Liga,2017-2018
13,Matías Aguirregaray,"€ 8,904","€ 463,000","€ 479,109",D,28,Uruguay,Las Palmas,La Liga,2017-2018
14,David García,"€ 7,596","€ 395,000","€ 408,743",D,35,Spain,Las Palmas,La Liga,2017-2018
15,Javi Castellano,"€ 6,654","€ 346,000","€ 358,038",M,29,Spain,Las Palmas,La Liga,2017-2018
16,Nacho Gil,"€ 5,846","€ 304,000","€ 314,577",F,21,Spain,Las Palmas,La Liga,2017-2018
17,Momo,"€ 5,692","€ 296,000","€ 306,299",F,34,Spain,Las Palmas,La Liga,2017-2018
18,Erik Expósito,"€ 5,346","€ 278,000","€ 287,672",F,21,Spain,Las Palmas,La Liga,2017-2018
19,Leandro Chichizola,"€ 4,750","€ 247,000","€ 255,594",K,27,Argentina,Las Palmas,La Liga,2017-2018
20,Dani Castellano,"€ 4,750","€ 247,000","€ 255,594",D,29,Spain,Las Palmas,La Liga,2017-2018
21,David Simón,"€ 4,750","€ 247,000","€ 255,594",D,28,Spain,Las Palmas,La Liga,2017-2018
22,Oghenekaro Etebo,"€ 2,173","€ 113,000","€ 116,932",M,21,Nigeria,Las Palmas,La Liga,2017-2018
23,Benito Del Valle,€ 308,"€ 16,000","€ 16,557",K,20,Spain,Las Palmas,La Liga,2017-2018
24,Raúl Lizoain,€ 0,€ 0,€ 0,K,26,Spain,Las Palmas,La Liga,2017-2018
25,Sergio Araujo,€ 0,€ 0,€ 0,F,25,Argentina,Las Palmas,La Liga,2017-2018
26,Aythami Artiles,€ 0,€ 0,€ 0,D,31,Spain,Las Palmas,La Liga,2017-2018
27,Vicente Gómez,€ 0,€ 0,€ 0,M,28,Spain,Las Palmas,La Liga,2017-2018
28,Alejandro Gálvez,€ 0,€ 0,€ 0,D,28,Spain,Las Palmas,La Liga,2017-2018
29,Míchel,€ 0,€ 0,€ 0,D,27,Brazil,Las Palmas,La Liga,2017-2018
30,Hernán Santana,€ 0,€ 0,€ 0,M,26,Spain,Las Palmas,La Liga,2017-2018
31,Imoh Ezekiel,€ 0,€ 0,€ 0,F,23,Nigeria,Las Palmas,La Liga,2017-2018
32,Jairo Samperio,€ 0,€ 0,€ 0,F,23,Spain,Las Palmas,La Liga,2017-2018
33,Borja Herrera,€ 0,€ 0,€ 0,D,24,Spain,Las Palmas,La Liga,2017-2018
34,Jonathan Viera,€ 0,€ 0,€ 0,M,27,Spain,Las Palmas,La Liga,2017-2018
35,Benito Ramírez,€ 0,€ 0,€ 0,M,21,Spain,Las Palmas,La Liga,2017-2018
36,Mauricio Lemos,€ 0,€ 0,€ 0,D,21,Uruguay,Las Palmas,La Liga,2017-2018
37,Fabio González,€ 0,€ 0,€ 0,M,20,Spain,Las Palmas,La Liga,2017-2018
38,Oussama Tannane,€ 0,€ 0,€ 0,F,23,Morocco,Las Palmas,La Liga,2017-2018
