,Player,Gross P/W(IN EUR),Gross P/Y(IN EUR),Adj. Gross(IN EUR),Pos. DFKM,Age,Country,Team,League,Season
1,Memphis Depay,"€ 80,500","€ 4,186,000","€ 4,275,022",F,24,Netherlands,Lyon,Ligue 1,2018-2019
2,Mapou Yanga-Mbiwa,"€ 69,000","€ 3,588,000","€ 3,664,304",D,29,France,Lyon,Ligue 1,2018-2019
3,Bertrand Traoré,"€ 69,000","€ 3,588,000","€ 3,664,304",F,22,Burkina Faso,Lyon,Ligue 1,2018-2019
4,Nabil Fekir,"€ 69,000","€ 3,588,000","€ 3,664,304",M,24,France,Lyon,Ligue 1,2018-2019
5,Rafael,"€ 57,500","€ 2,990,000","€ 3,053,587",D,27,Brazil,Lyon,Ligue 1,2018-2019
6,Anthony Lopes,"€ 50,596","€ 2,631,000","€ 2,686,952",K,27,Portugal,Lyon,Ligue 1,2018-2019
7,Moussa Dembélé,"€ 47,904","€ 2,491,000","€ 2,543,975",F,21,France,Lyon,Ligue 1,2018-2019
8,Marcelo,"€ 42,635","€ 2,217,000","€ 2,264,148",D,31,Brazil,Lyon,Ligue 1,2018-2019
9,Maxwel Cornet,"€ 41,000","€ 2,132,000","€ 2,177,340",F,21,Cote d'Ivoire,Lyon,Ligue 1,2018-2019
10,Jason Denayer,"€ 38,327","€ 1,993,000","€ 2,035,384",D,23,Belgium,Lyon,Ligue 1,2018-2019
11,Lucas Tousart,"€ 34,615","€ 1,800,000","€ 1,838,280",M,21,France,Lyon,Ligue 1,2018-2019
12,Tanguy Ndombélé,"€ 34,500","€ 1,794,000","€ 1,832,152",M,21,France,Lyon,Ligue 1,2018-2019
13,Kenny Tete,"€ 32,192","€ 1,674,000","€ 1,709,600",D,22,Netherlands,Lyon,Ligue 1,2018-2019
14,Jordan Ferri,"€ 30,654","€ 1,594,000","€ 1,627,899",M,26,France,Lyon,Ligue 1,2018-2019
15,Houssem Aouar,"€ 26,827","€ 1,395,000","€ 1,424,667",M,20,France,Lyon,Ligue 1,2018-2019
16,Jérémy Morel,"€ 26,827","€ 1,395,000","€ 1,424,667",D,34,Madagascar,Lyon,Ligue 1,2018-2019
17,Ferland Mendy,"€ 24,904","€ 1,295,000","€ 1,322,540",D,23,France,Lyon,Ligue 1,2018-2019
18,Léo Dubois,"€ 23,000","€ 1,196,000","€ 1,221,435",D,23,France,Lyon,Ligue 1,2018-2019
19,Martin Terrier,"€ 22,077","€ 1,148,000","€ 1,172,414",F,21,France,Lyon,Ligue 1,2018-2019
20,Marçal,"€ 21,077","€ 1,096,000","€ 1,119,308",D,29,Brazil,Lyon,Ligue 1,2018-2019
21,Pape Cheikh,"€ 19,173","€ 997,000","€ 1,018,203",M,20,Spain,Lyon,Ligue 1,2018-2019
22,Oumar Solet,"€ 10,673","€ 555,000","€ 566,803",D,18,France,Lyon,Ligue 1,2018-2019
23,Lenny Pintor,"€ 9,577","€ 498,000","€ 508,591",F,17,France,Lyon,Ligue 1,2018-2019
24,Mathieu Gorgelin,"€ 9,577","€ 498,000","€ 508,591",K,27,France,Lyon,Ligue 1,2018-2019
25,Amine Gouiri,"€ 8,115","€ 422,000","€ 430,974",F,18,France,Lyon,Ligue 1,2018-2019
26,Olivier Kemen,"€ 7,115","€ 370,000","€ 377,869",M,21,France,Lyon,Ligue 1,2018-2019
27,Maxence Caqueret,"€ 6,135","€ 319,000","€ 325,784",M,18,France,Lyon,Ligue 1,2018-2019
28,Yassin Fekir,"€ 4,750","€ 247,000","€ 252,253",F,21,France,Lyon,Ligue 1,2018-2019
29,Ousseynou Ndiaye,"€ 4,327","€ 225,000","€ 229,785",M,19,Senegal,Lyon,Ligue 1,2018-2019
30,Anthony Racioppi,"€ 3,385","€ 176,000","€ 179,743",K,19,Switzerland,Lyon,Ligue 1,2018-2019
31,Elisha Owusu,€ 0,€ 0,€ 0,M,20,France,Lyon,Ligue 1,2018-2019
32,Christopher Martins Pereira,€ 0,€ 0,€ 0,M,21,Luxembourg,Lyon,Ligue 1,2018-2019
33,Timothé Cognat,€ 0,€ 0,€ 0,M,20,France,Lyon,Ligue 1,2018-2019
34,Mariano Díaz,€ 0,€ 0,€ 0,F,24,Dominican Republic,Lyon,Ligue 1,2018-2019
