,Player,Gross P/W(IN EUR),Gross P/Y(IN EUR),Adj. Gross(IN EUR),Pos. DFKM,Age,Country,Team,League,Season
1,Johan Larsson,"€ 24,423","€ 1,270,000","€ 1,297,009",D,28,Sweden,Guingamp,Ligue 1,2018-2019
2,Nolan Roux,"€ 19,327","€ 1,005,000","€ 1,026,373",F,30,France,Guingamp,Ligue 1,2018-2019
3,Alexandre Mendy,"€ 16,827","€ 875,000","€ 893,608",F,24,France,Guingamp,Ligue 1,2018-2019
4,Nicolas Benezet,"€ 16,692","€ 868,000","€ 886,459",F,27,France,Guingamp,Ligue 1,2018-2019
5,Didier Ndong,"€ 16,154","€ 840,000","€ 857,864",M,24,Gabon,Guingamp,Ligue 1,2018-2019
6,Ronny Rodelin,"€ 16,096","€ 837,000","€ 854,800",F,28,France,Guingamp,Ligue 1,2018-2019
7,Papy Djilobodji,"€ 15,442","€ 803,000","€ 820,077",D,29,Senegal,Guingamp,Ligue 1,2018-2019
8,Guessouma Fofana,"€ 12,385","€ 644,000","€ 657,696",M,25,France,Guingamp,Ligue 1,2018-2019
9,Jérémy Sorbon,"€ 11,500","€ 598,000","€ 610,717",D,34,France,Guingamp,Ligue 1,2018-2019
10,Félix Eboa Eboa,"€ 11,346","€ 590,000","€ 602,547",D,21,Cameroon,Guingamp,Ligue 1,2018-2019
11,Marcus Thuram,"€ 10,673","€ 555,000","€ 566,803",F,20,France,Guingamp,Ligue 1,2018-2019
12,Cheick Traoré,"€ 10,462","€ 544,000","€ 555,569",D,23,Mali,Guingamp,Ligue 1,2018-2019
13,Étienne Didot,"€ 10,346","€ 538,000","€ 549,441",M,34,France,Guingamp,Ligue 1,2018-2019
14,Lucas Deaux,"€ 10,346","€ 538,000","€ 549,441",M,29,France,Guingamp,Ligue 1,2018-2019
15,Ludovic Blas,"€ 9,192","€ 478,000","€ 488,165",M,20,France,Guingamp,Ligue 1,2018-2019
16,Christophe Kerbrat,"€ 9,192","€ 478,000","€ 488,165",D,31,France,Guingamp,Ligue 1,2018-2019
17,Franck Tabanou,"€ 9,192","€ 478,000","€ 488,165",D,29,France,Guingamp,Ligue 1,2018-2019
18,Yannis Salibur,"€ 9,192","€ 478,000","€ 488,165",F,27,France,Guingamp,Ligue 1,2018-2019
19,Nathaël Julan,"€ 7,750","€ 403,000","€ 411,570",F,21,France,Guingamp,Ligue 1,2018-2019
20,Denis Petric,"€ 7,442","€ 387,000","€ 395,230",K,30,Serbia,Guingamp,Ligue 1,2018-2019
21,Yeni N'Gbakoto,"€ 6,981","€ 363,000","€ 370,720",F,26,Democratic Republic of Congo,Guingamp,Ligue 1,2018-2019
22,Lebogang Phiri,"€ 6,981","€ 363,000","€ 370,720",M,23,South Africa,Guingamp,Ligue 1,2018-2019
23,Pedro Rebocho,"€ 6,981","€ 363,000","€ 370,720",D,23,Portugal,Guingamp,Ligue 1,2018-2019
24,Karl-Johan Johnsson,"€ 6,827","€ 355,000","€ 362,550",K,28,Sweden,Guingamp,Ligue 1,2018-2019
25,Marc-Aurèle Caillard,"€ 6,692","€ 348,000","€ 355,401",K,24,France,Guingamp,Ligue 1,2018-2019
26,Marcus Coco,"€ 5,673","€ 295,000","€ 301,274",F,22,France,Guingamp,Ligue 1,2018-2019
27,Jordan Ikoko,"€ 5,673","€ 295,000","€ 301,274",D,24,Democratic Republic of Congo,Guingamp,Ligue 1,2018-2019
28,Mehdi Merghem,"€ 5,462","€ 284,000","€ 290,040",M,20,France,Guingamp,Ligue 1,2018-2019
29,Mehdi Boudjemaa,"€ 2,596","€ 135,000","€ 137,871",M,20,France,Guingamp,Ligue 1,2018-2019
30,Matthias Phaeton,"€ 1,981","€ 103,000","€ 105,190",F,18,France,Guingamp,Ligue 1,2018-2019
31,Djegui Koita,"€ 1,923","€ 100,000","€ 102,127",D,18,France,Guingamp,Ligue 1,2018-2019
32,Steven Ako,"€ 1,750","€ 91,000","€ 92,935",D,19,France,Guingamp,Ligue 1,2018-2019
33,Yohan Bilingi,"€ 1,577","€ 82,000","€ 83,744",D,19,France,Guingamp,Ligue 1,2018-2019
34,Louis Carnot,"€ 1,019","€ 53,000","€ 54,127",M,17,France,Guingamp,Ligue 1,2018-2019
35,Théo Guivarch,€ 0,€ 0,€ 0,K,22,France,Guingamp,Ligue 1,2018-2019
36,Sikou Niakaté,€ 0,€ 0,€ 0,D,18,France,Guingamp,Ligue 1,2018-2019
37,Jérémy Livolant,€ 0,€ 0,€ 0,M,20,France,Guingamp,Ligue 1,2018-2019
