,Player,Gross P/W(IN EUR),Gross P/Y(IN EUR),Adj. Gross(IN EUR),Pos. DFKM,Age,Country,Team,League,Season
1,Jordan Ferri,"€ 30,654","€ 1,594,000","€ 1,627,899",M,26,France,Nimes,Ligue 1,2018-2019
2,Faitout Maouassa,"€ 16,096","€ 837,000","€ 854,800",D,19,France,Nimes,Ligue 1,2018-2019
3,Baptiste Guillaume,"€ 12,154","€ 632,000","€ 645,440",F,23,Belgium,Nimes,Ligue 1,2018-2019
4,Mustapha Diallo,"€ 9,192","€ 478,000","€ 488,165",M,32,Senegal,Nimes,Ligue 1,2018-2019
5,Loïck Landre,"€ 8,058","€ 419,000","€ 427,911",D,26,France,Nimes,Ligue 1,2018-2019
6,Paul Bernardoni,"€ 7,019","€ 365,000","€ 372,762",K,21,France,Nimes,Ligue 1,2018-2019
7,Denis Bouanga,"€ 6,673","€ 347,000","€ 354,379",F,23,Gabon,Nimes,Ligue 1,2018-2019
8,Rachid Alioui,"€ 6,442","€ 335,000","€ 342,124",F,26,Morocco,Nimes,Ligue 1,2018-2019
9,Theo Valls,"€ 5,865","€ 305,000","€ 311,486",M,22,France,Nimes,Ligue 1,2018-2019
10,Téji Savanier,"€ 5,750","€ 299,000","€ 305,359",M,26,France,Nimes,Ligue 1,2018-2019
11,Umut Bozok,"€ 5,750","€ 299,000","€ 305,359",F,21,Turkey,Nimes,Ligue 1,2018-2019
12,Pierrick Valdivia,"€ 5,288","€ 275,000","€ 280,848",M,30,France,Nimes,Ligue 1,2018-2019
13,Anthony Briancon,"€ 5,058","€ 263,000","€ 268,593",D,23,France,Nimes,Ligue 1,2018-2019
14,Florian Miguel,"€ 5,058","€ 263,000","€ 268,593",D,21,France,Nimes,Ligue 1,2018-2019
15,Renaud Ripart,"€ 4,865","€ 253,000","€ 258,380",M,25,France,Nimes,Ligue 1,2018-2019
16,Martin Sourzac,"€ 4,519","€ 235,000","€ 239,998",K,26,France,Nimes,Ligue 1,2018-2019
17,Sofiane Alakouch,"€ 4,192","€ 218,000","€ 222,636",D,19,France,Nimes,Ligue 1,2018-2019
18,Féthi Harek,"€ 3,904","€ 203,000","€ 207,317",D,35,Algeria,Nimes,Ligue 1,2018-2019
19,Panagiotis Vlachodimos,"€ 3,904","€ 203,000","€ 207,317",M,26,Greece,Nimes,Ligue 1,2018-2019
20,Sada Thioub,"€ 3,442","€ 179,000","€ 182,807",M,23,Senegal,Nimes,Ligue 1,2018-2019
21,Baptiste Valette,"€ 2,750","€ 143,000","€ 146,041",K,25,France,Nimes,Ligue 1,2018-2019
22,Gaëtan Paquiez,"€ 2,519","€ 131,000","€ 133,786",D,24,France,Nimes,Ligue 1,2018-2019
23,Antonin Bobichon,"€ 2,288","€ 119,000","€ 121,531",M,22,France,Nimes,Ligue 1,2018-2019
24,Sami Ben Amar,"€ 2,231","€ 116,000","€ 118,467",F,20,Morocco,Nimes,Ligue 1,2018-2019
25,Clément Depres,"€ 2,077","€ 108,000","€ 110,297",F,23,France,Nimes,Ligue 1,2018-2019
26,Hervé Lybohy,"€ 2,077","€ 108,000","€ 110,297",D,34,Cote d'Ivoire,Nimes,Ligue 1,2018-2019
27,Abdel Malik Hsissane,"€ 1,788","€ 93,000","€ 94,978",M,27,Morocco,Nimes,Ligue 1,2018-2019
28,Théo Sainte-Luce,€ 769,"€ 40,000","€ 40,851",D,19,France,Nimes,Ligue 1,2018-2019
29,Lucas Buades,€ 654,"€ 34,000","€ 34,723",D,20,France,Nimes,Ligue 1,2018-2019
30,Lucas Dias,€ 0,€ 0,€ 0,K,19,France,Nimes,Ligue 1,2018-2019
31,Kévin Denkey,€ 0,€ 0,€ 0,F,17,Togo,Nimes,Ligue 1,2018-2019
