,Player,Gross P/W(IN EUR),Gross P/Y(IN EUR),Adj. Gross(IN EUR),Pos. DFKM,Age,Country,Team,League,Season
1,Mario Balotelli,"€ 250,000","€ 13,000,000","€ 13,276,465",F,27,Italy,Marseille,Ligue 1,2018-2019
2,Dimitri Payet,"€ 137,981","€ 7,175,000","€ 7,327,588",F,31,France,Marseille,Ligue 1,2018-2019
3,Luiz Gustavo,"€ 115,000","€ 5,980,000","€ 6,107,174",M,30,Brazil,Marseille,Ligue 1,2018-2019
4,Florian Thauvin,"€ 94,288","€ 4,903,000","€ 5,007,270",F,25,France,Marseille,Ligue 1,2018-2019
5,Kevin Strootman,"€ 87,212","€ 4,535,000","€ 4,631,444",M,28,Netherlands,Marseille,Ligue 1,2018-2019
6,Steve Mandanda,"€ 80,500","€ 4,186,000","€ 4,275,022",K,33,France,Marseille,Ligue 1,2018-2019
7,Konstantinos Mitroglou,"€ 75,885","€ 3,946,000","€ 4,029,918",F,30,Greece,Marseille,Ligue 1,2018-2019
8,Adil Rami,"€ 69,000","€ 3,588,000","€ 3,664,304",D,32,France,Marseille,Ligue 1,2018-2019
9,Aymen Abdennour,"€ 57,692","€ 3,000,000","€ 3,063,800",D,28,Tunisia,Marseille,Ligue 1,2018-2019
10,Morgan Sanson,"€ 46,000","€ 2,392,000","€ 2,442,870",M,23,France,Marseille,Ligue 1,2018-2019
11,Clinton N'Jie,"€ 43,692","€ 2,272,000","€ 2,320,318",F,24,Cameroon,Marseille,Ligue 1,2018-2019
12,Grégory Sertic,"€ 41,404","€ 2,153,000","€ 2,198,787",M,28,France,Marseille,Ligue 1,2018-2019
13,Valère Germain,"€ 41,404","€ 2,153,000","€ 2,198,787",F,28,France,Marseille,Ligue 1,2018-2019
14,Rolando,"€ 38,019","€ 1,977,000","€ 2,019,044",D,32,Portugal,Marseille,Ligue 1,2018-2019
15,Bouna Sarr,"€ 36,788","€ 1,913,000","€ 1,953,683",D,26,France,Marseille,Ligue 1,2018-2019
16,Duje Caleta-Car,"€ 34,808","€ 1,810,000","€ 1,848,492",D,21,Croatia,Marseille,Ligue 1,2018-2019
17,Lucas Ocampos,"€ 29,904","€ 1,555,000","€ 1,588,070",F,23,Argentina,Marseille,Ligue 1,2018-2019
18,Jordan Amavi,"€ 28,750","€ 1,495,000","€ 1,526,794",D,24,France,Marseille,Ligue 1,2018-2019
19,Maxime López,"€ 27,654","€ 1,438,000","€ 1,468,581",M,20,France,Marseille,Ligue 1,2018-2019
20,Hiroki Sakai,"€ 23,019","€ 1,197,000","€ 1,222,456",D,28,Japan,Marseille,Ligue 1,2018-2019
21,Nemanja Radonjic,"€ 19,308","€ 1,004,000","€ 1,025,352",F,22,Serbia,Marseille,Ligue 1,2018-2019
22,Yohann Pelé,"€ 18,404","€ 957,000","€ 977,352",K,35,France,Marseille,Ligue 1,2018-2019
23,Tomas Hubocan,"€ 13,904","€ 723,000","€ 738,376",D,32,Slovakia,Marseille,Ligue 1,2018-2019
24,Christopher Rocchia,"€ 5,769","€ 300,000","€ 306,380",D,20,France,Marseille,Ligue 1,2018-2019
25,Boubacar Kamara,"€ 5,750","€ 299,000","€ 305,359",D,18,France,Marseille,Ligue 1,2018-2019
26,Yusuf Sari,"€ 5,096","€ 265,000","€ 270,636",F,19,Turkey,Marseille,Ligue 1,2018-2019
27,Florian Escales,"€ 3,462","€ 180,000","€ 183,828",K,22,France,Marseille,Ligue 1,2018-2019
28,Florian Chabrolle,"€ 2,769","€ 144,000","€ 147,062",M,20,France,Marseille,Ligue 1,2018-2019
29,Lucas Perrin,"€ 2,673","€ 139,000","€ 141,956",D,19,France,Marseille,Ligue 1,2018-2019
30,Abdallah Ali Mohamed,"€ 1,923","€ 100,000","€ 102,127",D,19,Comoros,Marseille,Ligue 1,2018-2019
31,Romain Cagnon,"€ 1,250","€ 65,000","€ 66,382",K,21,France,Marseille,Ligue 1,2018-2019
32,Saîf-Eddine Khaoui,€ 0,€ 0,€ 0,M,23,Tunisia,Marseille,Ligue 1,2018-2019
33,Alexandre Phliponeau,€ 0,€ 0,€ 0,M,18,France,Marseille,Ligue 1,2018-2019
