,Player,Gross P/W(IN EUR),Gross P/Y(IN EUR),Adj. Gross(IN EUR),Pos. DFKM,Age,Country,Team,League,Season
1,Falcao,"€ 172,481","€ 8,969,000","€ 9,159,740",F,32,Colombia,Monaco,Ligue 1,2018-2019
2,Gelson Martins,"€ 124,577","€ 6,478,000","€ 6,615,765",F,23,Portugal,Monaco,Ligue 1,2018-2019
3,Cesc Fàbregas,"€ 121,481","€ 6,317,000","€ 6,451,341",M,31,Spain,Monaco,Ligue 1,2018-2019
4,Adrien Silva,"€ 94,692","€ 4,924,000","€ 5,028,717",M,29,Portugal,Monaco,Ligue 1,2018-2019
5,Nacer Chadli,"€ 78,192","€ 4,066,000","€ 4,152,470",F,28,Belgium,Monaco,Ligue 1,2018-2019
6,Kamil Glik,"€ 66,692","€ 3,468,000","€ 3,541,752",D,30,Poland,Monaco,Ligue 1,2018-2019
7,Stevan Jovetic,"€ 64,404","€ 3,349,000","€ 3,420,222",F,28,Montenegro,Monaco,Ligue 1,2018-2019
8,Jemerson,"€ 61,981","€ 3,223,000","€ 3,291,542",D,25,Brazil,Monaco,Ligue 1,2018-2019
9,Djibril Sidibé,"€ 61,481","€ 3,197,000","€ 3,264,989",D,25,France,Monaco,Ligue 1,2018-2019
10,Naldo,"€ 59,038","€ 3,070,000","€ 3,135,288",D,35,Brazil,Monaco,Ligue 1,2018-2019
11,Aleksandr Golovin,"€ 53,750","€ 2,795,000","€ 2,854,440",M,22,Russia,Monaco,Ligue 1,2018-2019
12,Antonio Barreca,"€ 46,000","€ 2,392,000","€ 2,442,870",D,23,Italy,Monaco,Ligue 1,2018-2019
13,Benjamin Henrichs,"€ 43,462","€ 2,260,000","€ 2,308,062",D,21,Germany,Monaco,Ligue 1,2018-2019
14,Danijel Subasic,"€ 39,096","€ 2,033,000","€ 2,076,235",K,33,Croatia,Monaco,Ligue 1,2018-2019
15,Georges-Kevin N'Koudou,"€ 38,981","€ 2,027,000","€ 2,070,107",F,23,France,Monaco,Ligue 1,2018-2019
16,Youri Tielemans,"€ 36,788","€ 1,913,000","€ 1,953,683",M,21,Belgium,Monaco,Ligue 1,2018-2019
17,Pelé,"€ 36,788","€ 1,913,000","€ 1,953,683",M,26,Guinea-Bissau,Monaco,Ligue 1,2018-2019
18,Gabriel Boschilia,"€ 35,654","€ 1,854,000","€ 1,893,428",M,22,Brazil,Monaco,Ligue 1,2018-2019
19,William Vainqueur,"€ 33,942","€ 1,765,000","€ 1,802,535",M,29,France,Monaco,Ligue 1,2018-2019
20,Jean-Eudes Aholou,"€ 30,750","€ 1,599,000","€ 1,633,005",M,24,Cote d'Ivoire,Monaco,Ligue 1,2018-2019
21,Andrea Raggi,"€ 26,923","€ 1,400,000","€ 1,429,773",D,34,Italy,Monaco,Ligue 1,2018-2019
22,Almamy Touré,"€ 26,481","€ 1,377,000","€ 1,406,284",D,22,France,Monaco,Ligue 1,2018-2019
23,Adama Traoré,"€ 25,288","€ 1,315,000","€ 1,342,966",M,23,Mali,Monaco,Ligue 1,2018-2019
24,Rony Lopes,"€ 23,000","€ 1,196,000","€ 1,221,435",F,22,Portugal,Monaco,Ligue 1,2018-2019
25,Diego Benaglio,"€ 22,096","€ 1,149,000","€ 1,173,435",K,34,Switzerland,Monaco,Ligue 1,2018-2019
26,Pietro Pellegri,"€ 19,500","€ 1,014,000","€ 1,035,564",F,17,Italy,Monaco,Ligue 1,2018-2019
27,Carlos Vinícius,"€ 14,750","€ 767,000","€ 783,311",F,23,Brazil,Monaco,Ligue 1,2018-2019
28,Kévin N'Doram,"€ 14,038","€ 730,000","€ 745,525",M,22,France,Monaco,Ligue 1,2018-2019
29,Samuel Grandsir,"€ 11,731","€ 610,000","€ 622,973",M,21,France,Monaco,Ligue 1,2018-2019
30,Jordi Mboula,"€ 11,635","€ 605,000","€ 617,866",F,19,Spain,Monaco,Ligue 1,2018-2019
31,Ronaël Pierre-Gabriel,"€ 10,692","€ 556,000","€ 567,824",D,20,France,Monaco,Ligue 1,2018-2019
32,Willem Geubbels,"€ 8,923","€ 464,000","€ 473,868",F,16,France,Monaco,Ligue 1,2018-2019
33,Moussa Sylla,"€ 8,346","€ 434,000","€ 443,230",F,18,France,Monaco,Ligue 1,2018-2019
34,Youssef Aït Bennasser,"€ 6,904","€ 359,000","€ 366,635",M,21,Morocco,Monaco,Ligue 1,2018-2019
35,Sofiane Diop,"€ 6,654","€ 346,000","€ 353,358",M,18,France,Monaco,Ligue 1,2018-2019
36,Seydou Sy,"€ 5,635","€ 293,000","€ 299,231",K,22,Senegal,Monaco,Ligue 1,2018-2019
37,Loïc Badiashile,"€ 5,558","€ 289,000","€ 295,146",K,20,France,Monaco,Ligue 1,2018-2019
38,Julien Serrano,"€ 5,077","€ 264,000","€ 269,614",D,20,France,Monaco,Ligue 1,2018-2019
39,Fodé Ballo-Touré,"€ 4,808","€ 250,000","€ 255,317",D,21,France,Monaco,Ligue 1,2018-2019
40,Wilson Isidor,"€ 4,731","€ 246,000","€ 251,232",F,17,France,Monaco,Ligue 1,2018-2019
41,Romain Faivre,"€ 4,404","€ 229,000","€ 233,870",M,19,France,Monaco,Ligue 1,2018-2019
42,Jonathan Panzo,"€ 4,212","€ 219,000","€ 223,657",D,17,England,Monaco,Ligue 1,2018-2019
43,Lyle Foster,"€ 3,154","€ 164,000","€ 167,488",F,17,South Africa,Monaco,Ligue 1,2018-2019
44,Han-Noah Massengo,"€ 2,635","€ 137,000","€ 139,914",M,16,France,Monaco,Ligue 1,2018-2019
45,Benoît Badiashile,"€ 1,538","€ 80,000","€ 81,701",D,17,France,Monaco,Ligue 1,2018-2019
46,Giulian Biancone,€ 692,"€ 36,000","€ 36,766",D,18,France,Monaco,Ligue 1,2018-2019
47,Adrien Bongiovanni,€ 0,€ 0,€ 0,F,18,Belgium,Monaco,Ligue 1,2018-2019
48,Keita Baldé,€ 0,€ 0,€ 0,F,23,Senegal,Monaco,Ligue 1,2018-2019
49,Paul Nardi,€ 0,€ 0,€ 0,K,24,France,Monaco,Ligue 1,2018-2019
50,Jonathan Mexique,€ 0,€ 0,€ 0,M,23,France,Monaco,Ligue 1,2018-2019
51,Irvin Cardona,€ 0,€ 0,€ 0,F,20,France,Monaco,Ligue 1,2018-2019
52,Robert Navarro,€ 0,€ 0,€ 0,F,16,Spain,Monaco,Ligue 1,2018-2019
53,Ibrahima Diallo,€ 0,€ 0,€ 0,M,19,France,Monaco,Ligue 1,2018-2019
54,Hugo Hagege,€ 0,€ 0,€ 0,K,18,France,Monaco,Ligue 1,2018-2019
55,Gobe Gouano,€ 0,€ 0,€ 0,F,17,France,Monaco,Ligue 1,2018-2019
56,Yanis Henin,€ 0,€ 0,€ 0,K,19,Morocco,Monaco,Ligue 1,2018-2019
57,Khéphren Thuram,€ 0,€ 0,€ 0,M,17,France,Monaco,Ligue 1,2018-2019
