,Player,Gross P/W(IN EUR),Gross P/Y(IN EUR),Adj. Gross(IN EUR),Pos. DFKM,Age,Country,Team,League,Season
1,Sanjin Prcic,"€ 21,077","€ 1,096,000","€ 1,119,308",M,24,Bosnia-Herzegovina,Strasbourg,Ligue 1,2018-2019
2,Lamine Koné,"€ 15,596","€ 811,000","€ 828,247",D,29,Cote d'Ivoire,Strasbourg,Ligue 1,2018-2019
3,Jonas Martin,"€ 14,250","€ 741,000","€ 756,759",M,28,France,Strasbourg,Ligue 1,2018-2019
4,Matz Sels,"€ 13,808","€ 718,000","€ 733,269",K,26,Belgium,Strasbourg,Ligue 1,2018-2019
5,Lionel Carole,"€ 13,808","€ 718,000","€ 733,269",D,27,France,Strasbourg,Ligue 1,2018-2019
6,Idriss Saadi,"€ 13,808","€ 718,000","€ 733,269",F,26,Algeria,Strasbourg,Ligue 1,2018-2019
7,Stefan Mitrovic,"€ 13,500","€ 702,000","€ 716,929",D,28,Serbia,Strasbourg,Ligue 1,2018-2019
8,Dimitri Liénard,"€ 12,173","€ 633,000","€ 646,462",M,30,France,Strasbourg,Ligue 1,2018-2019
9,Ludovic Ajorque,"€ 11,750","€ 611,000","€ 623,994",F,24,France,Strasbourg,Ligue 1,2018-2019
10,Samuel Grandsir,"€ 11,731","€ 610,000","€ 622,973",M,21,France,Strasbourg,Ligue 1,2018-2019
11,Jérémy Grimm,"€ 11,538","€ 600,000","€ 612,760",M,31,France,Strasbourg,Ligue 1,2018-2019
12,Benjamin Corgnet,"€ 11,500","€ 598,000","€ 610,717",M,31,France,Strasbourg,Ligue 1,2018-2019
13,Lebo Mothiba,"€ 11,192","€ 582,000","€ 594,377",F,22,South Africa,Strasbourg,Ligue 1,2018-2019
14,Adrien Thomasson,"€ 9,096","€ 473,000","€ 483,059",M,24,France,Strasbourg,Ligue 1,2018-2019
15,Anthony Gonçalves,"€ 8,577","€ 446,000","€ 455,485",M,32,France,Strasbourg,Ligue 1,2018-2019
16,Pablo Martinez,"€ 8,058","€ 419,000","€ 427,911",D,29,France,Strasbourg,Ligue 1,2018-2019
17,Kenny Lala,"€ 8,058","€ 419,000","€ 427,911",D,26,France,Strasbourg,Ligue 1,2018-2019
18,Eiji Kawashima,"€ 7,865","€ 409,000","€ 417,698",K,35,Japan,Strasbourg,Ligue 1,2018-2019
19,Abdallah Ndour,"€ 7,346","€ 382,000","€ 390,124",D,24,Senegal,Strasbourg,Ligue 1,2018-2019
20,Nuno Da Costa,"€ 5,750","€ 299,000","€ 305,359",F,27,Cape Verde,Strasbourg,Ligue 1,2018-2019
21,Kévin Zohi,"€ 5,000","€ 260,000","€ 265,529",F,21,Mali,Strasbourg,Ligue 1,2018-2019
22,Anthony Caci,"€ 4,962","€ 258,000","€ 263,487",D,21,France,Strasbourg,Ligue 1,2018-2019
23,Ibrahima Sissoko,"€ 4,596","€ 239,000","€ 244,083",M,20,France,Strasbourg,Ligue 1,2018-2019
24,Bingourou Kamara,"€ 4,596","€ 239,000","€ 244,083",K,21,France,Strasbourg,Ligue 1,2018-2019
25,Mohamed Simakan,"€ 3,269","€ 170,000","€ 173,615",D,18,France,Strasbourg,Ligue 1,2018-2019
26,Moataz Zemzemi,"€ 1,942","€ 101,000","€ 103,148",M,18,Tunisia,Strasbourg,Ligue 1,2018-2019
27,Duplexe Tchamba,"€ 1,942","€ 101,000","€ 103,148",D,19,Cameroon,Strasbourg,Ligue 1,2018-2019
28,Youssouf Fofana,"€ 1,904","€ 99,000","€ 101,105",M,19,France,Strasbourg,Ligue 1,2018-2019
29,Ismaël Aaneba,"€ 1,885","€ 98,000","€ 100,084",D,19,France,Strasbourg,Ligue 1,2018-2019
30,Léon Valentin,"€ 1,750","€ 91,000","€ 92,935",D,19,France,Strasbourg,Ligue 1,2018-2019
31,Mamoudou Karamoko,"€ 1,442","€ 75,000","€ 76,595",F,18,France,Strasbourg,Ligue 1,2018-2019
32,Louis Pelletier,€ 788,"€ 41,000","€ 41,872",K,18,France,Strasbourg,Ligue 1,2018-2019
33,Yoann Salmier,€ 0,€ 0,€ 0,D,25,French Guiana,Strasbourg,Ligue 1,2018-2019
