,Player,Gross P/W(IN EUR),Gross P/Y(IN EUR),Adj. Gross(IN EUR),Pos. DFKM,Age,Country,Team,League,Season
1,Mario Balotelli,"€ 250,000","€ 13,000,000","€ 13,276,465",F,27,Italy,Nice,Ligue 1,2018-2019
2,Dante,"€ 57,500","€ 2,990,000","€ 3,053,587",D,34,Brazil,Nice,Ligue 1,2018-2019
3,Danilo,"€ 25,269","€ 1,314,000","€ 1,341,944",M,22,Brazil,Nice,Ligue 1,2018-2019
4,Allan Saint-Maximin,"€ 23,000","€ 1,196,000","€ 1,221,435",F,21,France,Nice,Ligue 1,2018-2019
5,Wylan Cyprien,"€ 23,000","€ 1,196,000","€ 1,221,435",M,23,France,Nice,Ligue 1,2018-2019
6,Christophe Jallet,"€ 17,250","€ 897,000","€ 916,076",D,34,France,Nice,Ligue 1,2018-2019
7,Myziane Maolida,"€ 14,846","€ 772,000","€ 788,418",F,19,France,Nice,Ligue 1,2018-2019
8,Adrien Tamèze,"€ 13,404","€ 697,000","€ 711,823",M,24,France,Nice,Ligue 1,2018-2019
9,Yoan Cardinale,"€ 12,154","€ 632,000","€ 645,440",K,24,France,Nice,Ligue 1,2018-2019
10,Racine Coly,"€ 11,635","€ 605,000","€ 617,866",D,22,Senegal,Nice,Ligue 1,2018-2019
11,Walter Benítez,"€ 11,077","€ 576,000","€ 588,250",K,25,Argentina,Nice,Ligue 1,2018-2019
12,Bassem Srarfi,"€ 10,346","€ 538,000","€ 549,441",F,21,Tunisia,Nice,Ligue 1,2018-2019
13,Ihsan Sacko,"€ 10,250","€ 533,000","€ 544,335",M,20,France,Nice,Ligue 1,2018-2019
14,Olivier Boscagli,"€ 10,019","€ 521,000","€ 532,080",D,20,France,Nice,Ligue 1,2018-2019
15,Youcef Atal,"€ 10,000","€ 520,000","€ 531,059",D,22,Algeria,Nice,Ligue 1,2018-2019
16,Pierre Lees Melou,"€ 9,192","€ 478,000","€ 488,165",M,25,France,Nice,Ligue 1,2018-2019
17,Malang Sarr,"€ 9,096","€ 473,000","€ 483,059",D,19,France,Nice,Ligue 1,2018-2019
18,Mickaël Le Bihan,"€ 7,500","€ 390,000","€ 398,294",F,28,France,Nice,Ligue 1,2018-2019
19,Jean-Victor Makengo,"€ 7,288","€ 379,000","€ 387,060",M,20,France,Nice,Ligue 1,2018-2019
20,Rémi Walter,"€ 6,904","€ 359,000","€ 366,635",M,23,France,Nice,Ligue 1,2018-2019
21,Patrick Burner,"€ 6,096","€ 317,000","€ 323,741",D,22,France,Nice,Ligue 1,2018-2019
22,Mouez Hassen,"€ 5,827","€ 303,000","€ 309,444",K,23,Tunisia,Nice,Ligue 1,2018-2019
23,Christophe Hérelle,"€ 5,750","€ 299,000","€ 305,359",D,25,France,Nice,Ligue 1,2018-2019
24,Gautier Lloris,"€ 4,231","€ 220,000","€ 224,679",D,22,France,Nice,Ligue 1,2018-2019
25,Ignatius Ganago,"€ 3,346","€ 174,000","€ 177,700",F,19,Cameroon,Nice,Ligue 1,2018-2019
26,Maxime Pélican,"€ 2,154","€ 112,000","€ 114,382",F,20,France,Nice,Ligue 1,2018-2019
27,Assil Jaziri,"€ 1,981","€ 103,000","€ 105,190",M,18,Tunisia,Nice,Ligue 1,2018-2019
28,Yanis Hamache,"€ 1,712","€ 89,000","€ 90,893",D,18,France,Nice,Ligue 1,2018-2019
29,Eddy Sylvestre,"€ 1,635","€ 85,000","€ 86,808",M,18,France,Nice,Ligue 1,2018-2019
30,Jawad Dramé,"€ 1,596","€ 83,000","€ 84,765",M,18,France,Nice,Ligue 1,2018-2019
31,Hicham Mahou,"€ 1,577","€ 82,000","€ 83,744",F,18,France,Nice,Ligue 1,2018-2019
32,Yannis Clementia,"€ 1,481","€ 77,000","€ 78,638",K,20,France,Nice,Ligue 1,2018-2019
33,Andy Pelmard,"€ 1,442","€ 75,000","€ 76,595",D,18,France,Nice,Ligue 1,2018-2019
34,Romain Perraud,€ 0,€ 0,€ 0,D,20,France,Nice,Ligue 1,2018-2019
35,Pedro Brazão,€ 0,€ 0,€ 0,F,15,Portugal,Nice,Ligue 1,2018-2019
36,Lamine Diaby-Fadiga,€ 0,€ 0,€ 0,F,17,France,Nice,Ligue 1,2018-2019
37,Arnaud Lusamba,€ 0,€ 0,€ 0,M,21,France,Nice,Ligue 1,2018-2019
38,Vincent Marcel,€ 0,€ 0,€ 0,M,21,France,Nice,Ligue 1,2018-2019
