,Player,Gross P/W(IN EUR),Gross P/Y(IN EUR),Adj. Gross(IN EUR),Pos. DFKM,Age,Country,Team,League,Season
1,Hatem Ben Arfa,"€ 69,769","€ 3,628,000","€ 3,705,155",M,31,France,Rennes,Ligue 1,2018-2019
2,Clément Grenier,"€ 64,423","€ 3,350,000","€ 3,421,243",M,27,France,Rennes,Ligue 1,2018-2019
3,M'Baye Niang,"€ 53,365","€ 2,775,000","€ 2,834,015",F,23,Senegal,Rennes,Ligue 1,2018-2019
4,Ismaïla Sarr,"€ 25,288","€ 1,315,000","€ 1,342,966",F,20,Senegal,Rennes,Ligue 1,2018-2019
5,Benjamin André,"€ 18,404","€ 957,000","€ 977,352",M,27,France,Rennes,Ligue 1,2018-2019
6,Jakob Johansson,"€ 18,404","€ 957,000","€ 977,352",M,28,Sweden,Rennes,Ligue 1,2018-2019
7,Benjamin Bourigeaud,"€ 17,019","€ 885,000","€ 903,821",M,24,France,Rennes,Ligue 1,2018-2019
8,Faitout Maouassa,"€ 16,096","€ 837,000","€ 854,800",D,19,France,Rennes,Ligue 1,2018-2019
9,Jordan Siebatcheu,"€ 16,096","€ 837,000","€ 854,800",F,22,France,Rennes,Ligue 1,2018-2019
10,Adrien Hunou,"€ 15,538","€ 808,000","€ 825,183",M,24,France,Rennes,Ligue 1,2018-2019
11,Mexer,"€ 14,942","€ 777,000","€ 793,524",D,29,Mozambique,Rennes,Ligue 1,2018-2019
12,Damien Da Silva,"€ 14,942","€ 777,000","€ 793,524",D,30,France,Rennes,Ligue 1,2018-2019
13,Ludovic Baal,"€ 14,769","€ 768,000","€ 784,333",D,32,French Guiana,Rennes,Ligue 1,2018-2019
14,Hamari Traoré,"€ 14,615","€ 760,000","€ 776,163",D,26,Mali,Rennes,Ligue 1,2018-2019
15,Ramy Bensebaini,"€ 14,250","€ 741,000","€ 756,759",D,23,Algeria,Rennes,Ligue 1,2018-2019
16,Romain Danzé,"€ 13,808","€ 718,000","€ 733,269",D,31,France,Rennes,Ligue 1,2018-2019
17,Tomas Koubek,"€ 13,308","€ 692,000","€ 706,716",K,25,Czech Republic,Rennes,Ligue 1,2018-2019
18,Jérémy Gelin,"€ 12,942","€ 673,000","€ 687,312",D,21,France,Rennes,Ligue 1,2018-2019
19,Romain Del Castillo,"€ 12,404","€ 645,000","€ 658,717",F,22,France,Rennes,Ligue 1,2018-2019
20,James Léa Siliki,"€ 10,769","€ 560,000","€ 571,909",M,22,France,Rennes,Ligue 1,2018-2019
21,Rafik Guitane,"€ 10,692","€ 556,000","€ 567,824",M,19,France,Rennes,Ligue 1,2018-2019
22,Denis Will Poha,"€ 8,577","€ 446,000","€ 455,485",M,21,France,Rennes,Ligue 1,2018-2019
23,Souleyman Doumbia,"€ 7,269","€ 378,000","€ 386,039",D,21,Cote d'Ivoire,Rennes,Ligue 1,2018-2019
24,Gerzino Nyamsi,"€ 6,981","€ 363,000","€ 370,720",D,21,France,Rennes,Ligue 1,2018-2019
25,Namakoro Diallo,"€ 6,962","€ 362,000","€ 369,698",D,22,France,Rennes,Ligue 1,2018-2019
26,Mehdi Zeffane,"€ 6,731","€ 350,000","€ 357,443",D,26,Algeria,Rennes,Ligue 1,2018-2019
27,Abdoulaye Diallo,"€ 6,250","€ 325,000","€ 331,912",K,26,Senegal,Rennes,Ligue 1,2018-2019
28,Loïc Badiashile,"€ 5,558","€ 289,000","€ 295,146",K,20,France,Rennes,Ligue 1,2018-2019
29,Nicolas Janvier,"€ 5,346","€ 278,000","€ 283,912",M,19,France,Rennes,Ligue 1,2018-2019
30,Yann Gboho,"€ 2,365","€ 123,000","€ 125,616",M,17,France,Rennes,Ligue 1,2018-2019
31,Armand Laurienté,"€ 2,327","€ 121,000","€ 123,573",M,19,France,Rennes,Ligue 1,2018-2019
32,Sacha Boey,"€ 1,750","€ 91,000","€ 92,935",D,17,France,Rennes,Ligue 1,2018-2019
33,Isaac Matondo,"€ 1,731","€ 90,000","€ 91,914",F,19,France,Rennes,Ligue 1,2018-2019
34,Georginio Rutter,"€ 1,308","€ 68,000","€ 69,446",F,16,France,Rennes,Ligue 1,2018-2019
35,Edvinas Gertmonas,"€ 1,231","€ 64,000","€ 65,361",K,22,Lithuania,Rennes,Ligue 1,2018-2019
36,Lilian Brassier,"€ 1,019","€ 53,000","€ 54,127",D,18,France,Rennes,Ligue 1,2018-2019
37,Timothé Nkada,€ 769,"€ 40,000","€ 40,851",F,18,France,Rennes,Ligue 1,2018-2019
38,Diafra Sakho,€ 0,€ 0,€ 0,F,28,Senegal,Rennes,Ligue 1,2018-2019
39,Brandon,€ 0,€ 0,€ 0,F,23,Spain,Rennes,Ligue 1,2018-2019
40,Eduardo Camavinga,€ 0,€ 0,€ 0,M,15,France,Rennes,Ligue 1,2018-2019
41,Jordan Tell,€ 0,€ 0,€ 0,F,21,France,Rennes,Ligue 1,2018-2019
