,Player,Gross P/W(IN EUR),Gross P/Y(IN EUR),Adj. Gross(IN EUR),Pos. DFKM,Age,Country,Team,League,Season
1,Björn Engels,"€ 20,000","€ 1,040,000","€ 1,062,117",D,23,Belgium,Reims,Ligue 1,2018-2019
2,Abdul Rahman Baba,"€ 19,231","€ 1,000,000","€ 1,021,267",D,23,Ghana,Reims,Ligue 1,2018-2019
3,Hyun-jun Suk,"€ 17,481","€ 909,000","€ 928,331",F,27,South Korea,Reims,Ligue 1,2018-2019
4,Arbër Zeneli,"€ 16,865","€ 877,000","€ 895,651",F,23,Kosovo,Reims,Ligue 1,2018-2019
5,Pablo Chavarría,"€ 14,385","€ 748,000","€ 763,907",F,30,Argentina,Reims,Ligue 1,2018-2019
6,Sheyi Ojo,"€ 13,923","€ 724,000","€ 739,397",F,21,England,Reims,Ligue 1,2018-2019
7,Thomas Foket,"€ 11,000","€ 572,000","€ 584,164",D,23,Belgium,Reims,Ligue 1,2018-2019
8,Alaixys Romao,"€ 10,519","€ 547,000","€ 558,633",M,34,Togo,Reims,Ligue 1,2018-2019
9,Marvin Martin,"€ 10,442","€ 543,000","€ 554,548",M,30,France,Reims,Ligue 1,2018-2019
10,Xavier Chavalerin,"€ 10,019","€ 521,000","€ 532,080",M,27,France,Reims,Ligue 1,2018-2019
11,Yunis Abdelhamid,"€ 9,731","€ 506,000","€ 516,761",D,30,Morocco,Reims,Ligue 1,2018-2019
12,Thomas Fontaine,"€ 9,288","€ 483,000","€ 493,272",D,27,Madagascar,Reims,Ligue 1,2018-2019
13,Ghislain Konan,"€ 9,192","€ 478,000","€ 488,165",D,22,Cote d'Ivoire,Reims,Ligue 1,2018-2019
14,Edouard Mendy,"€ 7,942","€ 413,000","€ 421,783",K,26,Senegal,Reims,Ligue 1,2018-2019
15,Johann Carrasso,"€ 7,808","€ 406,000","€ 414,634",K,30,France,Reims,Ligue 1,2018-2019
16,Nolan Mbemba,"€ 7,615","€ 396,000","€ 404,422",M,23,France,Reims,Ligue 1,2018-2019
17,Hassane Kamara,"€ 7,462","€ 388,000","€ 396,251",D,24,France,Reims,Ligue 1,2018-2019
18,Rémi Oudin,"€ 6,481","€ 337,000","€ 344,167",F,21,France,Reims,Ligue 1,2018-2019
19,Aly Ndom,"€ 6,346","€ 330,000","€ 337,018",M,22,France,Reims,Ligue 1,2018-2019
20,Moussa Doumbia,"€ 5,173","€ 269,000","€ 274,721",F,23,Mali,Reims,Ligue 1,2018-2019
21,Tristan Dingomé,"€ 5,173","€ 269,000","€ 274,721",M,27,France,Reims,Ligue 1,2018-2019
22,Axel Disasi,"€ 4,404","€ 229,000","€ 233,870",D,20,France,Reims,Ligue 1,2018-2019
23,Mathieu Cafaro,"€ 3,827","€ 199,000","€ 203,232",M,21,France,Reims,Ligue 1,2018-2019
24,Moreto Cassamá,"€ 3,692","€ 192,000","€ 196,083",M,20,Guinea-Bissau,Reims,Ligue 1,2018-2019
25,Romain Métanire,"€ 3,500","€ 182,000","€ 185,871",D,28,Madagascar,Reims,Ligue 1,2018-2019
26,Boulaye Dia,"€ 2,596","€ 135,000","€ 137,871",F,21,France,Reims,Ligue 1,2018-2019
27,Virgile Piechocki,"€ 2,442","€ 127,000","€ 129,701",M,21,France,Reims,Ligue 1,2018-2019
28,Sambou Sissoko,"€ 2,404","€ 125,000","€ 127,658",D,19,France,Reims,Ligue 1,2018-2019
29,Patrick Bahanack,"€ 2,115","€ 110,000","€ 112,339",D,20,Cameroon,Reims,Ligue 1,2018-2019
30,Virgile Pinson,€ 885,"€ 46,000","€ 46,978",F,22,France,Reims,Ligue 1,2018-2019
31,Ryan Bouallak,€ 865,"€ 45,000","€ 45,957",K,18,France,Reims,Ligue 1,2018-2019
32,Nicolas Lemaître,€ 769,"€ 40,000","€ 40,851",K,21,France,Reims,Ligue 1,2018-2019
33,Yohan Roche,€ 0,€ 0,€ 0,D,20,France,Reims,Ligue 1,2018-2019
34,Grégory Berthier,€ 0,€ 0,€ 0,M,22,France,Reims,Ligue 1,2018-2019
35,Moussa Bana,€ 0,€ 0,€ 0,D,20,Cameroon,Reims,Ligue 1,2018-2019
36,Grejohn Kyei,€ 0,€ 0,€ 0,F,22,France,Reims,Ligue 1,2018-2019
37,Lenny Vallier,€ 0,€ 0,€ 0,D,19,France,Reims,Ligue 1,2018-2019
