,Player,Gross P/W(IN EUR),Gross P/Y(IN EUR),Adj. Gross(IN EUR),Pos. DFKM,Age,Country,Team,League,Season
1,Papy Djilobodji,"€ 35,558","€ 1,849,000","€ 1,909,249",D,28,Senegal,Dijon,Ligue 1,2017-2018
2,Naïm Sliti,"€ 19,019","€ 989,000","€ 1,021,226",F,24,Tunisia,Dijon,Ligue 1,2017-2018
3,Xeka,"€ 13,481","€ 701,000","€ 723,842",M,22,Portugal,Dijon,Ligue 1,2017-2018
4,Romain Amalfitano,"€ 11,827","€ 615,000","€ 635,040",M,27,France,Dijon,Ligue 1,2017-2018
5,Florent Balmont,"€ 10,250","€ 533,000","€ 550,368",M,37,France,Dijon,Ligue 1,2017-2018
6,Baptiste Reynet,"€ 10,250","€ 533,000","€ 550,368",K,26,France,Dijon,Ligue 1,2017-2018
7,Fouad Chafik,"€ 9,327","€ 485,000","€ 500,804",D,30,Morocco,Dijon,Ligue 1,2017-2018
8,Wesley Lautoa,"€ 9,115","€ 474,000","€ 489,445",D,29,France,Dijon,Ligue 1,2017-2018
9,Mehdi Abeid,"€ 9,115","€ 474,000","€ 489,445",M,24,Algeria,Dijon,Ligue 1,2017-2018
10,Benjamin Jeannot,"€ 9,115","€ 474,000","€ 489,445",F,25,France,Dijon,Ligue 1,2017-2018
11,Oussama Haddadi,"€ 9,000","€ 468,000","€ 483,250",D,25,Tunisia,Dijon,Ligue 1,2017-2018
12,Jordan Marié,"€ 8,885","€ 462,000","€ 477,054",M,25,France,Dijon,Ligue 1,2017-2018
13,Valentin Rosier,"€ 8,173","€ 425,000","€ 438,849",D,20,France,Dijon,Ligue 1,2017-2018
14,Cédric Varrault,"€ 7,981","€ 415,000","€ 428,523",D,37,France,Dijon,Ligue 1,2017-2018
15,Cédric Yambéré,"€ 7,981","€ 415,000","€ 428,523",D,26,Central African Republic,Dijon,Ligue 1,2017-2018
16,Wesley Saïd,"€ 6,827","€ 355,000","€ 366,568",F,22,France,Dijon,Ligue 1,2017-2018
17,Vincent Rüfli,"€ 6,308","€ 328,000","€ 338,688",D,29,Switzerland,Dijon,Ligue 1,2017-2018
18,Frédéric Sammaritano,"€ 5,615","€ 292,000","€ 301,515",M,31,France,Dijon,Ligue 1,2017-2018
19,Benjamin Leroy,"€ 4,500","€ 234,000","€ 241,625",K,28,France,Dijon,Ligue 1,2017-2018
20,Bobby Allain,"€ 2,231","€ 116,000","€ 119,780",K,25,France,Dijon,Ligue 1,2017-2018
21,Eden Massouema,"€ 1,615","€ 84,000","€ 86,737",M,20,Congo,Dijon,Ligue 1,2017-2018
22,Erwan Maury,"€ 1,558","€ 81,000","€ 83,639",M,21,France,Dijon,Ligue 1,2017-2018
23,Samuel Robert,"€ 1,250","€ 65,000","€ 67,118",F,19,France,Dijon,Ligue 1,2017-2018
24,Corentin Faussot,"€ 1,231","€ 64,000","€ 66,085",M,19,France,Dijon,Ligue 1,2017-2018
25,Clément Billemaz,€ 692,"€ 36,000","€ 37,173",F,18,France,Dijon,Ligue 1,2017-2018
26,Théo Barbet,€ 673,"€ 35,000","€ 36,140",D,16,France,Dijon,Ligue 1,2017-2018
27,Enzo Loiodice,€ 58,"€ 3,000","€ 3,098",M,16,France,Dijon,Ligue 1,2017-2018
28,Adrián Sahibeddine,€ 0,€ 0,€ 0,M,22,France,Dijon,Ligue 1,2017-2018
29,Chang-hoon Kwon,€ 0,€ 0,€ 0,F,23,South Korea,Dijon,Ligue 1,2017-2018
30,Dylan Bahamboula,€ 0,€ 0,€ 0,M,22,Congo,Dijon,Ligue 1,2017-2018
31,Ádám Lang,€ 0,€ 0,€ 0,D,24,Hungary,Dijon,Ligue 1,2017-2018
32,Jessy Benet,€ 0,€ 0,€ 0,M,22,France,Dijon,Ligue 1,2017-2018
33,Julio Tavarès,€ 0,€ 0,€ 0,F,28,Cape Verde,Dijon,Ligue 1,2017-2018
34,Mamadou Thiam,€ 0,€ 0,€ 0,F,22,Senegal,Dijon,Ligue 1,2017-2018
35,Arnold Bouka Moutou,€ 0,€ 0,€ 0,D,28,Congo,Dijon,Ligue 1,2017-2018
