,Player,Gross P/W(IN EUR),Gross P/Y(IN EUR),Adj. Gross(IN EUR),Pos. DFKM,Age,Country,Team,League,Season
1,Ronny Rodelin,"€ 15,942","€ 829,000","€ 856,013",F,27,France,Caen,Ligue 1,2017-2018
2,Ivan Santini,"€ 15,942","€ 829,000","€ 856,013",F,28,Croatia,Caen,Ligue 1,2017-2018
3,Julien Féret,"€ 15,942","€ 829,000","€ 856,013",M,34,France,Caen,Ligue 1,2017-2018
4,Enzo Crivelli,"€ 12,538","€ 652,000","€ 673,245",F,22,France,Caen,Ligue 1,2017-2018
5,Vincent Bessat,"€ 11,385","€ 592,000","€ 611,290",D,31,France,Caen,Ligue 1,2017-2018
6,Rémy Vercoutre,"€ 10,942","€ 569,000","€ 587,541",K,37,France,Caen,Ligue 1,2017-2018
7,Romain Genevois,"€ 10,250","€ 533,000","€ 550,368",D,29,Haiti,Caen,Ligue 1,2017-2018
8,Matthieu Dreyer,"€ 9,115","€ 474,000","€ 489,445",K,28,France,Caen,Ligue 1,2017-2018
9,Damien Da Silva,"€ 9,115","€ 474,000","€ 489,445",D,29,France,Caen,Ligue 1,2017-2018
10,Ismaël Diomandé,"€ 9,115","€ 474,000","€ 489,445",M,24,Cote d'Ivoire,Caen,Ligue 1,2017-2018
11,Hervé Bazile,"€ 9,000","€ 468,000","€ 483,250",F,27,Haiti,Caen,Ligue 1,2017-2018
12,Mouhamadou Dabo,"€ 9,000","€ 468,000","€ 483,250",D,30,France,Caen,Ligue 1,2017-2018
13,Brice Samba,"€ 6,846","€ 356,000","€ 367,600",K,23,France,Caen,Ligue 1,2017-2018
14,Youssef Aït Bennasser,"€ 6,827","€ 355,000","€ 366,568",M,20,Morocco,Caen,Ligue 1,2017-2018
15,Christian Kouakou,"€ 6,827","€ 355,000","€ 366,568",F,26,Cote d'Ivoire,Caen,Ligue 1,2017-2018
16,Frédéric Guilbert,"€ 6,827","€ 355,000","€ 366,568",D,22,France,Caen,Ligue 1,2017-2018
17,Jan Repas,"€ 6,827","€ 355,000","€ 366,568",F,20,Slovenia,Caen,Ligue 1,2017-2018
18,Stef Peeters,"€ 6,827","€ 355,000","€ 366,568",M,25,Belgium,Caen,Ligue 1,2017-2018
19,Alexander Djiku,"€ 6,827","€ 355,000","€ 366,568",D,22,France,Caen,Ligue 1,2017-2018
20,Timo Stavitski,"€ 3,019","€ 157,000","€ 162,116",F,17,Finland,Caen,Ligue 1,2017-2018
21,Florian Le Joncour,"€ 2,615","€ 136,000","€ 140,432",D,22,France,Caen,Ligue 1,2017-2018
22,Durel Avounou,"€ 2,288","€ 119,000","€ 122,878",M,19,Congo,Caen,Ligue 1,2017-2018
23,Makan Macalou,"€ 1,827","€ 95,000","€ 98,096",F,21,Mali,Caen,Ligue 1,2017-2018
24,Jordan N'Kololo,"€ 1,827","€ 95,000","€ 98,096",F,24,Democratic Republic of Congo,Caen,Ligue 1,2017-2018
25,Jordan Leborgne,"€ 1,596","€ 83,000","€ 85,705",M,21,France,Caen,Ligue 1,2017-2018
26,Yoël Armougom,"€ 1,462","€ 76,000","€ 78,476",D,19,France,Caen,Ligue 1,2017-2018
27,Jessy Deminguet,€ 404,"€ 21,000","€ 21,684",M,19,France,Caen,Ligue 1,2017-2018
28,Jonathan Delaplace,€ 0,€ 0,€ 0,M,31,France,Caen,Ligue 1,2017-2018
29,Adama Mbengue,€ 0,€ 0,€ 0,D,23,Senegal,Caen,Ligue 1,2017-2018
30,Valentin Voisin,€ 0,€ 0,€ 0,M,21,France,Caen,Ligue 1,2017-2018
31,Jeff Louis,€ 0,€ 0,€ 0,M,24,Haiti,Caen,Ligue 1,2017-2018
32,Emmanuel Imorou,€ 0,€ 0,€ 0,D,28,Benin,Caen,Ligue 1,2017-2018
33,Baissama Sankoh,€ 0,€ 0,€ 0,M,25,Guinea,Caen,Ligue 1,2017-2018
