,Player,Gross P/W(IN EUR),Gross P/Y(IN EUR),Adj. Gross(IN EUR),Pos. DFKM,Age,Country,Team,League,Season
1,Nolan Roux,"€ 19,135","€ 995,000","€ 1,027,422",F,29,France,Metz,Ligue 1,2017-2018
2,Danijel Milicevic,"€ 15,846","€ 824,000","€ 850,850",M,31,Bosnia-Herzegovina,Metz,Ligue 1,2017-2018
3,Emmanuel Rivière,"€ 14,981","€ 779,000","€ 804,384",F,27,France,Metz,Ligue 1,2017-2018
4,Fallou Diagne,"€ 14,846","€ 772,000","€ 797,155",D,27,Senegal,Metz,Ligue 1,2017-2018
5,Gerónimo Poblete,"€ 14,558","€ 757,000","€ 781,667",M,24,Argentina,Metz,Ligue 1,2017-2018
6,Georges Mandjeck,"€ 14,385","€ 748,000","€ 772,373",M,28,Cameroon,Metz,Ligue 1,2017-2018
7,Milan Bisevac,"€ 13,519","€ 703,000","€ 725,907",D,33,Serbia,Metz,Ligue 1,2017-2018
8,Mathieu Dossevi,"€ 12,538","€ 652,000","€ 673,245",F,29,Togo,Metz,Ligue 1,2017-2018
9,Renaud Cohade,"€ 11,250","€ 585,000","€ 604,062",M,32,France,Metz,Ligue 1,2017-2018
10,Julian Palmieri,"€ 10,827","€ 563,000","€ 581,345",D,30,France,Metz,Ligue 1,2017-2018
11,Cafú,"€ 9,865","€ 513,000","€ 529,716",M,24,Portugal,Metz,Ligue 1,2017-2018
12,Yann Jouffre,"€ 9,000","€ 468,000","€ 483,250",M,32,France,Metz,Ligue 1,2017-2018
13,Iván Balliu,"€ 9,000","€ 468,000","€ 483,250",D,25,Albania,Metz,Ligue 1,2017-2018
14,Benoît Assou-Ekotto,"€ 9,000","€ 468,000","€ 483,250",D,33,Cameroon,Metz,Ligue 1,2017-2018
15,Eiji Kawashima,"€ 8,423","€ 438,000","€ 452,272",K,34,Japan,Metz,Ligue 1,2017-2018
16,Opa Nguette,"€ 8,000","€ 416,000","€ 429,555",F,22,Senegal,Metz,Ligue 1,2017-2018
17,Farid Boulaya,"€ 7,538","€ 392,000","€ 404,773",F,24,Algeria,Metz,Ligue 1,2017-2018
18,Moussa Niakhaté,"€ 6,654","€ 346,000","€ 357,274",D,21,France,Metz,Ligue 1,2017-2018
19,Florent Mollet,"€ 6,115","€ 318,000","€ 328,362",M,25,France,Metz,Ligue 1,2017-2018
20,Quentin Beunardeau,"€ 5,750","€ 299,000","€ 308,743",K,23,France,Metz,Ligue 1,2017-2018
21,Jonathan Rivierez,"€ 5,615","€ 292,000","€ 301,515",D,28,France,Metz,Ligue 1,2017-2018
22,Thomas Didillon,"€ 5,442","€ 283,000","€ 292,221",K,21,France,Metz,Ligue 1,2017-2018
23,Matthieu Udol,"€ 4,231","€ 220,000","€ 227,169",D,21,France,Metz,Ligue 1,2017-2018
24,Ibrahima Niane,"€ 3,327","€ 173,000","€ 178,637",F,18,Senegal,Metz,Ligue 1,2017-2018
25,Vincent Thill,"€ 2,731","€ 142,000","€ 146,627",M,17,Luxembourg,Metz,Ligue 1,2017-2018
26,Vahid Selimovic,"€ 1,962","€ 102,000","€ 105,324",D,20,Luxembourg,Metz,Ligue 1,2017-2018
27,Lemouya Goudiaby,"€ 1,692","€ 88,000","€ 90,867",D,20,Senegal,Metz,Ligue 1,2017-2018
28,Ablie Jallow,"€ 1,538","€ 80,000","€ 82,607",F,18,The Gambia,Metz,Ligue 1,2017-2018
29,Nicolas Basin,"€ 1,308","€ 68,000","€ 70,216",D,18,France,Metz,Ligue 1,2017-2018
30,Vincent Peugnet,"€ 1,192","€ 62,000","€ 64,020",D,19,France,Metz,Ligue 1,2017-2018
31,Bilal Hadraoui,"€ 1,096","€ 57,000","€ 58,857",D,18,France,Metz,Ligue 1,2017-2018
32,Dylan Lempereur,"€ 1,019","€ 53,000","€ 54,727",D,18,France,Metz,Ligue 1,2017-2018
33,Gauthier Hein,€ 962,"€ 50,000","€ 51,629",F,20,France,Metz,Ligue 1,2017-2018
34,Calvin Haïdara,€ 827,"€ 43,000","€ 44,401",K,18,France,Metz,Ligue 1,2017-2018
35,Youssef Maziz,€ 673,"€ 35,000","€ 36,140",M,19,France,Metz,Ligue 1,2017-2018
36,Richard Sila,€ 0,€ 0,€ 0,F,19,France,Metz,Ligue 1,2017-2018
37,Simon Falette,€ 0,€ 0,€ 0,D,25,Guinea,Metz,Ligue 1,2017-2018
38,Théodore Efouba Ayissi,€ 0,€ 0,€ 0,D,20,Cameroon,Metz,Ligue 1,2017-2018
39,Brian Fernández,€ 0,€ 0,€ 0,F,22,Argentina,Metz,Ligue 1,2017-2018
40,Chris Philipps,€ 0,€ 0,€ 0,M,23,Luxembourg,Metz,Ligue 1,2017-2018
41,Lilian Fournier,€ 0,€ 0,€ 0,M,19,France,Metz,Ligue 1,2017-2018
42,Habib Diallo,€ 0,€ 0,€ 0,F,22,Senegal,Metz,Ligue 1,2017-2018
43,Alexis Larriere,€ 0,€ 0,€ 0,M,20,France,Metz,Ligue 1,2017-2018
44,Philipp Wollscheid,€ 0,€ 0,€ 0,D,28,Germany,Metz,Ligue 1,2017-2018
