,Player,Gross P/W(IN EUR),Gross P/Y(IN EUR),Adj. Gross(IN EUR),Pos. DFKM,Age,Country,Team,League,Season
1,Memphis Depay,"€ 79,731","€ 4,146,000","€ 4,281,097",F,23,Netherlands,Lyon,Ligue 1,2017-2018
2,Mapou Yanga-Mbiwa,"€ 68,346","€ 3,554,000","€ 3,669,806",D,28,France,Lyon,Ligue 1,2017-2018
3,Bertrand Traoré,"€ 68,346","€ 3,554,000","€ 3,669,806",F,21,Burkina Faso,Lyon,Ligue 1,2017-2018
4,Nabil Fekir,"€ 68,346","€ 3,554,000","€ 3,669,806",M,23,France,Lyon,Ligue 1,2017-2018
5,Rafael,"€ 56,962","€ 2,962,000","€ 3,058,516",D,26,Brazil,Lyon,Ligue 1,2017-2018
6,Anthony Lopes,"€ 50,115","€ 2,606,000","€ 2,690,916",K,26,Portugal,Lyon,Ligue 1,2017-2018
7,Maxwel Cornet,"€ 41,000","€ 2,132,000","€ 2,201,471",F,20,Cote d'Ivoire,Lyon,Ligue 1,2017-2018
8,Marcelo,"€ 34,173","€ 1,777,000","€ 1,834,903",D,30,Brazil,Lyon,Ligue 1,2017-2018
9,Kenny Tete,"€ 31,885","€ 1,658,000","€ 1,712,026",D,21,Netherlands,Lyon,Ligue 1,2017-2018
10,Jordan Ferri,"€ 30,385","€ 1,580,000","€ 1,631,484",M,25,France,Lyon,Ligue 1,2017-2018
11,Jérémy Morel,"€ 26,577","€ 1,382,000","€ 1,427,032",D,33,Madagascar,Lyon,Ligue 1,2017-2018
12,Lucas Tousart,"€ 26,577","€ 1,382,000","€ 1,427,032",M,20,France,Lyon,Ligue 1,2017-2018
13,Marçal,"€ 20,885","€ 1,086,000","€ 1,121,387",D,28,Brazil,Lyon,Ligue 1,2017-2018
14,Pape Cheikh,"€ 18,981","€ 987,000","€ 1,019,161",M,19,Spain,Lyon,Ligue 1,2017-2018
15,Mouctar Diakhaby,"€ 15,192","€ 790,000","€ 815,742",D,20,France,Lyon,Ligue 1,2017-2018
16,Houssem Aouar,"€ 13,288","€ 691,000","€ 713,516",M,19,France,Lyon,Ligue 1,2017-2018
17,Ferland Mendy,"€ 13,288","€ 691,000","€ 713,516",D,22,France,Lyon,Ligue 1,2017-2018
18,Clément Grenier,"€ 12,538","€ 652,000","€ 673,245",M,26,France,Lyon,Ligue 1,2017-2018
19,Mathieu Gorgelin,"€ 9,481","€ 493,000","€ 509,064",K,26,France,Lyon,Ligue 1,2017-2018
20,Louis Nganioni,"€ 6,019","€ 313,000","€ 323,199",D,22,France,Lyon,Ligue 1,2017-2018
21,Myziane Maolida,"€ 5,654","€ 294,000","€ 303,580",F,18,France,Lyon,Ligue 1,2017-2018
22,Amine Gouiri,"€ 4,077","€ 212,000","€ 218,908",F,17,France,Lyon,Ligue 1,2017-2018
23,Elisha Owusu,"€ 3,269","€ 170,000","€ 175,539",M,19,France,Lyon,Ligue 1,2017-2018
24,Zachary Brault-Guillard,"€ 2,135","€ 111,000","€ 114,617",D,18,Canada,Lyon,Ligue 1,2017-2018
25,Dorian Grange,"€ 1,904","€ 99,000","€ 102,226",K,21,France,Lyon,Ligue 1,2017-2018
26,Lucas Mocio,"€ 1,308","€ 68,000","€ 70,216",K,23,France,Lyon,Ligue 1,2017-2018
27,Oumar Solet,"€ 1,231","€ 64,000","€ 66,085",D,17,France,Lyon,Ligue 1,2017-2018
28,Anthony Racioppi,"€ 1,192","€ 62,000","€ 64,020",K,18,Switzerland,Lyon,Ligue 1,2017-2018
29,Willem Geubbels,€ 58,"€ 3,000","€ 3,098",F,15,France,Lyon,Ligue 1,2017-2018
30,Christopher Martins Pereira,€ 0,€ 0,€ 0,M,20,Luxembourg,Lyon,Ligue 1,2017-2018
31,Dylan Mboumbouni,€ 0,€ 0,€ 0,D,21,Central African Republic,Lyon,Ligue 1,2017-2018
32,Mariano Díaz,€ 0,€ 0,€ 0,F,23,Dominican Republic,Lyon,Ligue 1,2017-2018
33,Sergi Darder,€ 0,€ 0,€ 0,M,23,Spain,Lyon,Ligue 1,2017-2018
34,Tanguy Ndombélé,€ 0,€ 0,€ 0,M,20,France,Lyon,Ligue 1,2017-2018
