,Player,Gross P/W(IN EUR),Gross P/Y(IN EUR),Adj. Gross(IN EUR),Pos. DFKM,Age,Country,Team,League,Season
1,Neymar,"€ 832,692","€ 43,300,000","€ 44,710,922",F,25,Brazil,Psg,Ligue 1,2017-2018
2,Edinson Cavani,"€ 350,827","€ 18,243,000","€ 18,837,444",F,30,Uruguay,Psg,Ligue 1,2017-2018
3,Kylian Mbappé,"€ 341,712","€ 17,769,000","€ 18,347,999",F,18,France,Psg,Ligue 1,2017-2018
4,Lassana Diarra,"€ 330,173","€ 17,169,000","€ 17,728,448",M,32,France,Psg,Ligue 1,2017-2018
5,Thiago Silva,"€ 302,981","€ 15,755,000","€ 16,268,373",D,32,Brazil,Psg,Ligue 1,2017-2018
6,Ángel Di María,"€ 253,327","€ 13,173,000","€ 13,602,240",F,29,Argentina,Psg,Ligue 1,2017-2018
7,Marquinhos,"€ 253,327","€ 13,173,000","€ 13,602,240",D,23,Brazil,Psg,Ligue 1,2017-2018
8,Thiago Motta,"€ 199,327","€ 10,365,000","€ 10,702,741",M,34,Italy,Psg,Ligue 1,2017-2018
9,Javier Pastore,"€ 175,404","€ 9,121,000","€ 9,418,206",M,28,Argentina,Psg,Ligue 1,2017-2018
10,Julian Draxler,"€ 136,692","€ 7,108,000","€ 7,339,613",F,23,Germany,Psg,Ligue 1,2017-2018
11,Layvin Kurzawa,"€ 114,288","€ 5,943,000","€ 6,136,651",D,24,France,Psg,Ligue 1,2017-2018
12,Hatem Ben Arfa,"€ 113,904","€ 5,923,000","€ 6,116,000",M,30,France,Psg,Ligue 1,2017-2018
13,Kevin Trapp,"€ 91,115","€ 4,738,000","€ 4,892,387",K,26,Germany,Psg,Ligue 1,2017-2018
14,Marco Verratti,"€ 75,962","€ 3,950,000","€ 4,078,710",M,24,Italy,Psg,Ligue 1,2017-2018
15,Thomas Meunier,"€ 59,231","€ 3,080,000","€ 3,180,361",D,25,Belgium,Psg,Ligue 1,2017-2018
16,Adrien Rabiot,"€ 56,962","€ 2,962,000","€ 3,058,516",M,22,France,Psg,Ligue 1,2017-2018
17,Giovani Lo Celso,"€ 43,212","€ 2,247,000","€ 2,320,218",M,21,Argentina,Psg,Ligue 1,2017-2018
18,Presnel Kimpembe,"€ 38,731","€ 2,014,000","€ 2,079,626",D,21,France,Psg,Ligue 1,2017-2018
19,Alphonse Areola,"€ 34,558","€ 1,797,000","€ 1,855,555",K,24,France,Psg,Ligue 1,2017-2018
20,Christopher Nkunku,"€ 15,135","€ 787,000","€ 812,644",M,19,France,Psg,Ligue 1,2017-2018
21,Lorenzo Callegari,"€ 6,346","€ 330,000","€ 340,753",M,19,France,Psg,Ligue 1,2017-2018
22,Antoine Bernede,"€ 3,519","€ 183,000","€ 188,963",M,18,France,Psg,Ligue 1,2017-2018
23,Timothy Weah,"€ 2,192","€ 114,000","€ 117,715",F,17,United States,Psg,Ligue 1,2017-2018
24,Yacine Adli,"€ 1,712","€ 89,000","€ 91,900",M,16,France,Psg,Ligue 1,2017-2018
25,Sébastien Cibois,€ 712,"€ 37,000","€ 38,206",K,19,France,Psg,Ligue 1,2017-2018
26,Kévin Rimane,€ 692,"€ 36,000","€ 37,173",D,26,French Guiana,Psg,Ligue 1,2017-2018
27,Rémy Descamps,€ 0,€ 0,€ 0,K,21,France,Psg,Ligue 1,2017-2018
28,Blaise Matuidi,€ 0,€ 0,€ 0,M,30,France,Psg,Ligue 1,2017-2018
29,Stanley Nsoki,€ 0,€ 0,€ 0,D,18,France,Psg,Ligue 1,2017-2018
30,Dani Alves,€ 0,€ 0,€ 0,D,34,Brazil,Psg,Ligue 1,2017-2018
31,Lucas Moura,€ 0,€ 0,€ 0,F,24,Brazil,Psg,Ligue 1,2017-2018
32,Alec Georgen,€ 0,€ 0,€ 0,D,18,France,Psg,Ligue 1,2017-2018
33,Gonçalo Guedes,€ 0,€ 0,€ 0,F,20,Portugal,Psg,Ligue 1,2017-2018
34,Jesé,€ 0,€ 0,€ 0,F,24,Spain,Psg,Ligue 1,2017-2018
35,Yuri Berchiche,€ 0,€ 0,€ 0,D,27,Spain,Psg,Ligue 1,2017-2018
