,Player,Gross P/W(IN EUR),Gross P/Y(IN EUR),Adj. Gross(IN EUR),Pos. DFKM,Age,Country,Team,League,Season
1,Mario Balotelli,"€ 102,519","€ 5,331,000","€ 5,504,710",F,26,Italy,Nice,Ligue 1,2017-2018
2,Dante,"€ 56,962","€ 2,962,000","€ 3,058,516",D,33,Brazil,Nice,Ligue 1,2017-2018
3,Nampalys Mendy,"€ 55,558","€ 2,889,000","€ 2,983,137",M,25,France,Nice,Ligue 1,2017-2018
4,Wylan Cyprien,"€ 22,769","€ 1,184,000","€ 1,222,580",M,22,France,Nice,Ligue 1,2017-2018
5,Allan Saint-Maximin,"€ 22,769","€ 1,184,000","€ 1,222,580",F,20,France,Nice,Ligue 1,2017-2018
6,Christophe Jallet,"€ 17,096","€ 889,000","€ 917,968",D,33,France,Nice,Ligue 1,2017-2018
7,Marlon,"€ 14,346","€ 746,000","€ 770,308",D,21,Brazil,Nice,Ligue 1,2017-2018
8,Racine Coly,"€ 11,519","€ 599,000","€ 618,518",D,21,Senegal,Nice,Ligue 1,2017-2018
9,Walter Benítez,"€ 9,923","€ 516,000","€ 532,814",K,24,Argentina,Nice,Ligue 1,2017-2018
10,Yoan Cardinale,"€ 9,115","€ 474,000","€ 489,445",K,23,France,Nice,Ligue 1,2017-2018
11,Malang Sarr,"€ 9,000","€ 468,000","€ 483,250",D,18,France,Nice,Ligue 1,2017-2018
12,Ihsan Sacko,"€ 8,731","€ 454,000","€ 468,793",M,19,France,Nice,Ligue 1,2017-2018
13,Arnaud Lusamba,"€ 8,404","€ 437,000","€ 451,240",M,20,France,Nice,Ligue 1,2017-2018
14,Adrien Tamèze,"€ 8,250","€ 429,000","€ 442,979",M,23,France,Nice,Ligue 1,2017-2018
15,Bassem Srarfi,"€ 8,154","€ 424,000","€ 437,816",F,20,Tunisia,Nice,Ligue 1,2017-2018
16,Arnaud Souquet,"€ 7,981","€ 415,000","€ 428,523",D,25,France,Nice,Ligue 1,2017-2018
17,Mickaël Le Bihan,"€ 7,442","€ 387,000","€ 399,610",F,27,France,Nice,Ligue 1,2017-2018
18,Simon Pouplin,"€ 7,346","€ 382,000","€ 394,447",K,32,France,Nice,Ligue 1,2017-2018
19,Maxime Le Marchand,"€ 6,442","€ 335,000","€ 345,916",D,27,France,Nice,Ligue 1,2017-2018
20,Jean-Victor Makengo,"€ 6,154","€ 320,000","€ 330,427",M,19,France,Nice,Ligue 1,2017-2018
21,Vincent Marcel,"€ 3,904","€ 203,000","€ 209,615",M,20,France,Nice,Ligue 1,2017-2018
22,Romain Perraud,"€ 3,865","€ 201,000","€ 207,550",D,19,France,Nice,Ligue 1,2017-2018
23,Patrick Burner,"€ 3,442","€ 179,000","€ 184,833",D,21,France,Nice,Ligue 1,2017-2018
24,Albert Rafetraniaina,"€ 2,827","€ 147,000","€ 151,790",M,20,Madagascar,Nice,Ligue 1,2017-2018
25,Ignatius Ganago,"€ 1,827","€ 95,000","€ 98,096",F,18,Cameroon,Nice,Ligue 1,2017-2018
26,Hicham Mahou,"€ 1,058","€ 55,000","€ 56,792",F,17,France,Nice,Ligue 1,2017-2018
27,Andy Pelmard,"€ 1,019","€ 53,000","€ 54,727",D,17,France,Nice,Ligue 1,2017-2018
28,Yannis Clementia,"€ 1,000","€ 52,000","€ 53,694",K,19,France,Nice,Ligue 1,2017-2018
29,Olivier Boscagli,€ 0,€ 0,€ 0,D,19,France,Nice,Ligue 1,2017-2018
30,Gautier Lloris,€ 0,€ 0,€ 0,D,21,France,Nice,Ligue 1,2017-2018
31,Jean Michaël Seri,€ 0,€ 0,€ 0,M,25,Cote d'Ivoire,Nice,Ligue 1,2017-2018
32,Lamine Diaby-Fadiga,€ 0,€ 0,€ 0,F,16,France,Nice,Ligue 1,2017-2018
33,Dalbert,€ 0,€ 0,€ 0,D,23,Brazil,Nice,Ligue 1,2017-2018
34,Pierre Lees Melou,€ 0,€ 0,€ 0,M,24,France,Nice,Ligue 1,2017-2018
35,Rémi Walter,€ 0,€ 0,€ 0,M,22,France,Nice,Ligue 1,2017-2018
36,Valentin Eysseric,€ 0,€ 0,€ 0,M,25,France,Nice,Ligue 1,2017-2018
37,Vincent Koziello,€ 0,€ 0,€ 0,M,21,France,Nice,Ligue 1,2017-2018
38,Wesley Sneijder,€ 0,€ 0,€ 0,M,33,Netherlands,Nice,Ligue 1,2017-2018
39,Alassane Plea,€ 0,€ 0,€ 0,F,24,France,Nice,Ligue 1,2017-2018
