,Player,Gross P/W(IN EUR),Gross P/Y(IN EUR),Adj. Gross(IN EUR),Pos. DFKM,Age,Country,Team,League,Season
1,Jimmy Giraudon,"€ 8,904","€ 463,000","€ 478,087",D,25,France,Troyes,Ligue 1,2017-2018
2,Charles Traoré,"€ 8,269","€ 430,000","€ 444,011",D,25,Mali,Troyes,Ligue 1,2017-2018
3,Jonathan Tinhan,"€ 7,942","€ 413,000","€ 426,458",F,28,Benin,Troyes,Ligue 1,2017-2018
4,Raphaël Cacérès,"€ 7,558","€ 393,000","€ 405,806",F,29,France,Troyes,Ligue 1,2017-2018
5,Jérémy Cordoval,"€ 7,538","€ 392,000","€ 404,773",D,27,Guadeloupe,Troyes,Ligue 1,2017-2018
6,Adama Niane,"€ 6,827","€ 355,000","€ 366,568",F,24,Mali,Troyes,Ligue 1,2017-2018
7,Benjamin Nivet,"€ 6,827","€ 355,000","€ 366,568",M,40,France,Troyes,Ligue 1,2017-2018
8,Oswaldo Vizcarrondo,"€ 6,827","€ 355,000","€ 366,568",D,33,Venezuela,Troyes,Ligue 1,2017-2018
9,Chaouki Ben Saada,"€ 6,115","€ 318,000","€ 328,362",M,33,Tunisia,Troyes,Ligue 1,2017-2018
10,Johann Obiang,"€ 6,019","€ 313,000","€ 323,199",D,23,Gabon,Troyes,Ligue 1,2017-2018
11,Christophe Hérelle,"€ 5,692","€ 296,000","€ 305,645",D,24,France,Troyes,Ligue 1,2017-2018
12,François Bellugou,"€ 5,692","€ 296,000","€ 305,645",D,30,France,Troyes,Ligue 1,2017-2018
13,Mamadou Samassa,"€ 5,692","€ 296,000","€ 305,645",K,27,Mali,Troyes,Ligue 1,2017-2018
14,Stéphane Darbion,"€ 5,692","€ 296,000","€ 305,645",M,33,France,Troyes,Ligue 1,2017-2018
15,Samuel Grandsir,"€ 5,692","€ 296,000","€ 305,645",M,20,France,Troyes,Ligue 1,2017-2018
16,Karim Azamoum,"€ 5,192","€ 270,000","€ 278,798",M,27,France,Troyes,Ligue 1,2017-2018
17,Mathieu Deplagne,"€ 5,115","€ 266,000","€ 274,668",D,25,France,Troyes,Ligue 1,2017-2018
18,Tristan Dingomé,"€ 5,115","€ 266,000","€ 274,668",M,26,France,Troyes,Ligue 1,2017-2018
19,Bryan Pelé,"€ 4,096","€ 213,000","€ 219,941",M,25,France,Troyes,Ligue 1,2017-2018
20,Aloïs Confais,"€ 4,096","€ 213,000","€ 219,941",M,20,France,Troyes,Ligue 1,2017-2018
21,Erwin Zelazny,"€ 3,019","€ 157,000","€ 162,116",K,25,France,Troyes,Ligue 1,2017-2018
22,Mamadou Sissako,"€ 1,692","€ 88,000","€ 90,867",F,21,France,Troyes,Ligue 1,2017-2018
23,Khamis Digol,"€ 1,558","€ 81,000","€ 83,639",D,18,France,Troyes,Ligue 1,2017-2018
24,Yehvann Diouf,€ 558,"€ 29,000","€ 29,945",K,18,France,Troyes,Ligue 1,2017-2018
25,Bryan Mbeumo,€ 385,"€ 20,000","€ 20,652",M,17,France,Troyes,Ligue 1,2017-2018
26,Saîf-Eddine Khaoui,€ 0,€ 0,€ 0,M,22,Tunisia,Troyes,Ligue 1,2017-2018
27,Rémi Walter,€ 0,€ 0,€ 0,M,22,France,Troyes,Ligue 1,2017-2018
28,Hyun-jun Suk,€ 0,€ 0,€ 0,F,26,South Korea,Troyes,Ligue 1,2017-2018
29,Warren Tchimbembé,€ 0,€ 0,€ 0,M,19,France,Troyes,Ligue 1,2017-2018
30,Gabriel Magalhães,€ 0,€ 0,€ 0,D,19,Brazil,Troyes,Ligue 1,2017-2018
