,Unnamed: 0,Player,Gross P/W(IN EUR),Gross P/Y(IN EUR),Adj. Gross(IN EUR),Pos. DFKM,Age,Country,Team,League,Season
21,22,Alexandre Letellier,"€ 3,077","€ 160,000","€ 165,214",K,26,France,Angers,Ligue 1,2017-2018
22,23,Maxime Sivis,€ 712,"€ 37,000","€ 38,206",D,19,France,Angers,Ligue 1,2017-2018
23,24,Rayan Aït Nouri,€ 0,€ 0,€ 0,D,16,France,Angers,Ligue 1,2017-2018
24,25,Férébory Doré,€ 0,€ 0,€ 0,F,28,Congo,Angers,Ligue 1,2017-2018
25,26,Saliou Ciss,€ 0,€ 0,€ 0,D,27,Senegal,Angers,Ligue 1,2017-2018
26,27,Billy Ketkeophomphone,€ 0,€ 0,€ 0,M,27,France,Angers,Ligue 1,2017-2018
27,28,Baptiste Santamaría,€ 0,€ 0,€ 0,M,22,France,Angers,Ligue 1,2017-2018
28,29,Anthony Mandrea,€ 0,€ 0,€ 0,K,20,France,Angers,Ligue 1,2017-2018
29,30,Youcef Belaïli,€ 0,€ 0,€ 0,F,25,Algeria,Angers,Ligue 1,2017-2018
30,31,Mehdi Tahrat,€ 0,€ 0,€ 0,D,27,Algeria,Angers,Ligue 1,2017-2018
31,32,Jeff Reine-Adélaïde,€ 0,€ 0,€ 0,M,19,France,Angers,Ligue 1,2017-2018
32,33,Goran Karanovic,€ 0,€ 0,€ 0,F,29,Switzerland,Angers,Ligue 1,2017-2018
0,1,Malcom,"€ 34,173","€ 1,777,000","€ 1,834,903",F,20,Brazil,Bordeaux,Ligue 1,2017-2018
1,2,Martin Braithwaite,"€ 33,327","€ 1,733,000","€ 1,789,469",F,26,Denmark,Bordeaux,Ligue 1,2017-2018
2,3,Benoît Costil,"€ 27,327","€ 1,421,000","€ 1,467,303",K,29,France,Bordeaux,Ligue 1,2017-2018
3,4,Nicolas de Préville,"€ 27,327","€ 1,421,000","€ 1,467,303",F,26,France,Bordeaux,Ligue 1,2017-2018
4,5,Diego Contento,"€ 25,058","€ 1,303,000","€ 1,345,458",D,27,Germany,Bordeaux,Ligue 1,2017-2018
5,6,François Kamano,"€ 23,000","€ 1,196,000","€ 1,234,971",F,21,Guinea,Bordeaux,Ligue 1,2017-2018
6,7,Paul Baysse,"€ 22,769","€ 1,184,000","€ 1,222,580",D,29,France,Bordeaux,Ligue 1,2017-2018
7,8,Gaëtan Laborde,"€ 20,500","€ 1,066,000","€ 1,100,735",F,23,France,Bordeaux,Ligue 1,2017-2018
8,9,Otávio,"€ 18,423","€ 958,000","€ 989,216",M,23,Brazil,Bordeaux,Ligue 1,2017-2018
9,10,Younousse Sankharé,"€ 18,231","€ 948,000","€ 978,890",M,27,Senegal,Bordeaux,Ligue 1,2017-2018
10,11,Jaroslav Plasil,"€ 17,096","€ 889,000","€ 917,968",M,35,Czech Republic,Bordeaux,Ligue 1,2017-2018
11,12,Pablo,"€ 13,673","€ 711,000","€ 734,168",D,26,Brazil,Bordeaux,Ligue 1,2017-2018
12,13,Youssouf Sabaly,"€ 12,519","€ 651,000","€ 672,213",D,24,Senegal,Bordeaux,Ligue 1,2017-2018
13,14,Lukas Lerager,"€ 12,385","€ 644,000","€ 664,985",M,23,Denmark,Bordeaux,Ligue 1,2017-2018
14,15,Alexandre Mendy,"€ 10,442","€ 543,000","€ 560,694",F,23,France,Bordeaux,Ligue 1,2017-2018
15,16,Igor Lewczuk,"€ 9,038","€ 470,000","€ 485,315",D,32,Poland,Bordeaux,Ligue 1,2017-2018
16,17,Thomas Touré,"€ 8,865","€ 461,000","€ 476,022",F,23,Cote d'Ivoire,Bordeaux,Ligue 1,2017-2018
17,18,Maxime Poundjé,"€ 7,981","€ 415,000","€ 428,523",D,24,France,Bordeaux,Ligue 1,2017-2018
18,19,Milan Gajic,"€ 7,981","€ 415,000","€ 428,523",D,21,Serbia,Bordeaux,Ligue 1,2017-2018
19,20,Théo Pellenard,"€ 7,615","€ 396,000","€ 408,904",D,23,France,Bordeaux,Ligue 1,2017-2018
20,21,Jérôme Prior,"€ 6,442","€ 335,000","€ 345,916",K,21,France,Bordeaux,Ligue 1,2017-2018
21,22,Olivier Verdon,"€ 4,481","€ 233,000","€ 240,592",D,21,Benin,Bordeaux,Ligue 1,2017-2018
22,23,Zaydou Youssouf,"€ 2,288","€ 119,000","€ 122,878",F,17,France,Bordeaux,Ligue 1,2017-2018
23,24,Gaëtan Poussin,"€ 1,942","€ 101,000","€ 104,291",K,18,France,Bordeaux,Ligue 1,2017-2018
24,25,Jules Koundé,"€ 1,904","€ 99,000","€ 102,226",D,18,France,Bordeaux,Ligue 1,2017-2018
25,26,Over Mandanda,€ 808,"€ 42,000","€ 43,369",K,18,France,Bordeaux,Ligue 1,2017-2018
26,27,Ervin Taha,€ 692,"€ 36,000","€ 37,173",F,18,France,Bordeaux,Ligue 1,2017-2018
27,28,Thomas Carrique,€ 692,"€ 36,000","€ 37,173",D,18,France,Bordeaux,Ligue 1,2017-2018
28,29,Matheus Pereira,€ 0,€ 0,€ 0,M,19,Brazil,Bordeaux,Ligue 1,2017-2018
29,30,Aurélien Tchouaméni,€ 0,€ 0,€ 0,M,17,France,Bordeaux,Ligue 1,2017-2018
30,31,Jérémy Toulalan,€ 0,€ 0,€ 0,M,33,France,Bordeaux,Ligue 1,2017-2018
31,32,Jonathan Cafú,€ 0,€ 0,€ 0,F,25,Brazil,Bordeaux,Ligue 1,2017-2018
32,33,Aaron Boupendza,€ 0,€ 0,€ 0,F,20,Gabon,Bordeaux,Ligue 1,2017-2018
33,34,Mauro Arambarri,€ 0,€ 0,€ 0,M,21,Uruguay,Bordeaux,Ligue 1,2017-2018
34,35,Soualiho Meïté,€ 0,€ 0,€ 0,M,23,France,Bordeaux,Ligue 1,2017-2018
35,36,Valentín Vada,€ 0,€ 0,€ 0,M,21,Argentina,Bordeaux,Ligue 1,2017-2018
36,37,Vukasin Jovanovic,€ 0,€ 0,€ 0,D,21,Serbia,Bordeaux,Ligue 1,2017-2018
0,1,Ronny Rodelin,"€ 15,942","€ 829,000","€ 856,013",F,27,France,Caen,Ligue 1,2017-2018
1,2,Ivan Santini,"€ 15,942","€ 829,000","€ 856,013",F,28,Croatia,Caen,Ligue 1,2017-2018
2,3,Julien Féret,"€ 15,942","€ 829,000","€ 856,013",M,34,France,Caen,Ligue 1,2017-2018
3,4,Enzo Crivelli,"€ 12,538","€ 652,000","€ 673,245",F,22,France,Caen,Ligue 1,2017-2018
4,5,Vincent Bessat,"€ 11,385","€ 592,000","€ 611,290",D,31,France,Caen,Ligue 1,2017-2018
5,6,Rémy Vercoutre,"€ 10,942","€ 569,000","€ 587,541",K,37,France,Caen,Ligue 1,2017-2018
6,7,Romain Genevois,"€ 10,250","€ 533,000","€ 550,368",D,29,Haiti,Caen,Ligue 1,2017-2018
7,8,Matthieu Dreyer,"€ 9,115","€ 474,000","€ 489,445",K,28,France,Caen,Ligue 1,2017-2018
8,9,Damien Da Silva,"€ 9,115","€ 474,000","€ 489,445",D,29,France,Caen,Ligue 1,2017-2018
9,10,Ismaël Diomandé,"€ 9,115","€ 474,000","€ 489,445",M,24,Cote d'Ivoire,Caen,Ligue 1,2017-2018
10,11,Hervé Bazile,"€ 9,000","€ 468,000","€ 483,250",F,27,Haiti,Caen,Ligue 1,2017-2018
11,12,Mouhamadou Dabo,"€ 9,000","€ 468,000","€ 483,250",D,30,France,Caen,Ligue 1,2017-2018
12,13,Brice Samba,"€ 6,846","€ 356,000","€ 367,600",K,23,France,Caen,Ligue 1,2017-2018
13,14,Youssef Aït Bennasser,"€ 6,827","€ 355,000","€ 366,568",M,20,Morocco,Caen,Ligue 1,2017-2018
14,15,Christian Kouakou,"€ 6,827","€ 355,000","€ 366,568",F,26,Cote d'Ivoire,Caen,Ligue 1,2017-2018
15,16,Frédéric Guilbert,"€ 6,827","€ 355,000","€ 366,568",D,22,France,Caen,Ligue 1,2017-2018
16,17,Jan Repas,"€ 6,827","€ 355,000","€ 366,568",F,20,Slovenia,Caen,Ligue 1,2017-2018
17,18,Stef Peeters,"€ 6,827","€ 355,000","€ 366,568",M,25,Belgium,Caen,Ligue 1,2017-2018
18,19,Alexander Djiku,"€ 6,827","€ 355,000","€ 366,568",D,22,France,Caen,Ligue 1,2017-2018
19,20,Timo Stavitski,"€ 3,019","€ 157,000","€ 162,116",F,17,Finland,Caen,Ligue 1,2017-2018
20,21,Florian Le Joncour,"€ 2,615","€ 136,000","€ 140,432",D,22,France,Caen,Ligue 1,2017-2018
21,22,Durel Avounou,"€ 2,288","€ 119,000","€ 122,878",M,19,Congo,Caen,Ligue 1,2017-2018
22,23,Makan Macalou,"€ 1,827","€ 95,000","€ 98,096",F,21,Mali,Caen,Ligue 1,2017-2018
23,24,Jordan N'Kololo,"€ 1,827","€ 95,000","€ 98,096",F,24,Democratic Republic of Congo,Caen,Ligue 1,2017-2018
24,25,Jordan Leborgne,"€ 1,596","€ 83,000","€ 85,705",M,21,France,Caen,Ligue 1,2017-2018
25,26,Yoël Armougom,"€ 1,462","€ 76,000","€ 78,476",D,19,France,Caen,Ligue 1,2017-2018
26,27,Jessy Deminguet,€ 404,"€ 21,000","€ 21,684",M,19,France,Caen,Ligue 1,2017-2018
27,28,Jonathan Delaplace,€ 0,€ 0,€ 0,M,31,France,Caen,Ligue 1,2017-2018
28,29,Adama Mbengue,€ 0,€ 0,€ 0,D,23,Senegal,Caen,Ligue 1,2017-2018
29,30,Valentin Voisin,€ 0,€ 0,€ 0,M,21,France,Caen,Ligue 1,2017-2018
30,31,Jeff Louis,€ 0,€ 0,€ 0,M,24,Haiti,Caen,Ligue 1,2017-2018
31,32,Emmanuel Imorou,€ 0,€ 0,€ 0,D,28,Benin,Caen,Ligue 1,2017-2018
32,33,Baissama Sankoh,€ 0,€ 0,€ 0,M,25,Guinea,Caen,Ligue 1,2017-2018
0,1,Papy Djilobodji,"€ 35,558","€ 1,849,000","€ 1,909,249",D,28,Senegal,Dijon,Ligue 1,2017-2018
1,2,Naïm Sliti,"€ 19,019","€ 989,000","€ 1,021,226",F,24,Tunisia,Dijon,Ligue 1,2017-2018
2,3,Xeka,"€ 13,481","€ 701,000","€ 723,842",M,22,Portugal,Dijon,Ligue 1,2017-2018
3,4,Romain Amalfitano,"€ 11,827","€ 615,000","€ 635,040",M,27,France,Dijon,Ligue 1,2017-2018
4,5,Florent Balmont,"€ 10,250","€ 533,000","€ 550,368",M,37,France,Dijon,Ligue 1,2017-2018
5,6,Baptiste Reynet,"€ 10,250","€ 533,000","€ 550,368",K,26,France,Dijon,Ligue 1,2017-2018
6,7,Fouad Chafik,"€ 9,327","€ 485,000","€ 500,804",D,30,Morocco,Dijon,Ligue 1,2017-2018
7,8,Wesley Lautoa,"€ 9,115","€ 474,000","€ 489,445",D,29,France,Dijon,Ligue 1,2017-2018
8,9,Mehdi Abeid,"€ 9,115","€ 474,000","€ 489,445",M,24,Algeria,Dijon,Ligue 1,2017-2018
9,10,Benjamin Jeannot,"€ 9,115","€ 474,000","€ 489,445",F,25,France,Dijon,Ligue 1,2017-2018
10,11,Oussama Haddadi,"€ 9,000","€ 468,000","€ 483,250",D,25,Tunisia,Dijon,Ligue 1,2017-2018
11,12,Jordan Marié,"€ 8,885","€ 462,000","€ 477,054",M,25,France,Dijon,Ligue 1,2017-2018
12,13,Valentin Rosier,"€ 8,173","€ 425,000","€ 438,849",D,20,France,Dijon,Ligue 1,2017-2018
13,14,Cédric Varrault,"€ 7,981","€ 415,000","€ 428,523",D,37,France,Dijon,Ligue 1,2017-2018
14,15,Cédric Yambéré,"€ 7,981","€ 415,000","€ 428,523",D,26,Central African Republic,Dijon,Ligue 1,2017-2018
15,16,Wesley Saïd,"€ 6,827","€ 355,000","€ 366,568",F,22,France,Dijon,Ligue 1,2017-2018
16,17,Vincent Rüfli,"€ 6,308","€ 328,000","€ 338,688",D,29,Switzerland,Dijon,Ligue 1,2017-2018
17,18,Frédéric Sammaritano,"€ 5,615","€ 292,000","€ 301,515",M,31,France,Dijon,Ligue 1,2017-2018
18,19,Benjamin Leroy,"€ 4,500","€ 234,000","€ 241,625",K,28,France,Dijon,Ligue 1,2017-2018
19,20,Bobby Allain,"€ 2,231","€ 116,000","€ 119,780",K,25,France,Dijon,Ligue 1,2017-2018
20,21,Eden Massouema,"€ 1,615","€ 84,000","€ 86,737",M,20,Congo,Dijon,Ligue 1,2017-2018
21,22,Erwan Maury,"€ 1,558","€ 81,000","€ 83,639",M,21,France,Dijon,Ligue 1,2017-2018
22,23,Samuel Robert,"€ 1,250","€ 65,000","€ 67,118",F,19,France,Dijon,Ligue 1,2017-2018
23,24,Corentin Faussot,"€ 1,231","€ 64,000","€ 66,085",M,19,France,Dijon,Ligue 1,2017-2018
24,25,Clément Billemaz,€ 692,"€ 36,000","€ 37,173",F,18,France,Dijon,Ligue 1,2017-2018
25,26,Théo Barbet,€ 673,"€ 35,000","€ 36,140",D,16,France,Dijon,Ligue 1,2017-2018
26,27,Enzo Loiodice,€ 58,"€ 3,000","€ 3,098",M,16,France,Dijon,Ligue 1,2017-2018
27,28,Adrián Sahibeddine,€ 0,€ 0,€ 0,M,22,France,Dijon,Ligue 1,2017-2018
28,29,Chang-hoon Kwon,€ 0,€ 0,€ 0,F,23,South Korea,Dijon,Ligue 1,2017-2018
29,30,Dylan Bahamboula,€ 0,€ 0,€ 0,M,22,Congo,Dijon,Ligue 1,2017-2018
30,31,Ádám Lang,€ 0,€ 0,€ 0,D,24,Hungary,Dijon,Ligue 1,2017-2018
31,32,Jessy Benet,€ 0,€ 0,€ 0,M,22,France,Dijon,Ligue 1,2017-2018
32,33,Julio Tavarès,€ 0,€ 0,€ 0,F,28,Cape Verde,Dijon,Ligue 1,2017-2018
33,34,Mamadou Thiam,€ 0,€ 0,€ 0,F,22,Senegal,Dijon,Ligue 1,2017-2018
34,35,Arnold Bouka Moutou,€ 0,€ 0,€ 0,D,28,Congo,Dijon,Ligue 1,2017-2018
0,1,Jimmy Briand,"€ 18,231","€ 948,000","€ 978,890",F,31,France,Guingamp,Ligue 1,2017-2018
1,2,Clément Grenier,"€ 12,538","€ 652,000","€ 673,245",M,26,France,Guingamp,Ligue 1,2017-2018
2,3,Jérémy Sorbon,"€ 11,385","€ 592,000","€ 611,290",D,33,France,Guingamp,Ligue 1,2017-2018
3,4,Lucas Deaux,"€ 10,250","€ 533,000","€ 550,368",M,28,France,Guingamp,Ligue 1,2017-2018
4,5,Jonathan Martins Pereira,"€ 9,212","€ 479,000","€ 494,608",D,31,France,Guingamp,Ligue 1,2017-2018
5,6,Yannis Salibur,"€ 9,115","€ 474,000","€ 489,445",F,26,France,Guingamp,Ligue 1,2017-2018
6,7,Franck Tabanou,"€ 9,115","€ 474,000","€ 489,445",D,28,France,Guingamp,Ligue 1,2017-2018
7,8,Ludovic Blas,"€ 9,115","€ 474,000","€ 489,445",M,19,France,Guingamp,Ligue 1,2017-2018
8,9,Christophe Kerbrat,"€ 9,115","€ 474,000","€ 489,445",D,30,France,Guingamp,Ligue 1,2017-2018
9,10,Félix Eboa Eboa,"€ 7,942","€ 413,000","€ 426,458",D,20,Cameroon,Guingamp,Ligue 1,2017-2018
10,11,Benjamin Angoua,"€ 7,692","€ 400,000","€ 413,034",D,30,Cote d'Ivoire,Guingamp,Ligue 1,2017-2018
11,12,Pedro Rebocho,"€ 6,904","€ 359,000","€ 370,698",D,22,Portugal,Guingamp,Ligue 1,2017-2018
12,13,Lebogang Phiri,"€ 6,904","€ 359,000","€ 370,698",M,22,South Africa,Guingamp,Ligue 1,2017-2018
13,14,Karl-Johan Johnsson,"€ 6,750","€ 351,000","€ 362,437",K,27,Sweden,Guingamp,Ligue 1,2017-2018
14,15,Thibault Giresse,"€ 6,750","€ 351,000","€ 362,437",M,36,France,Guingamp,Ligue 1,2017-2018
15,16,Marcus Thuram,"€ 6,538","€ 340,000","€ 351,079",F,19,France,Guingamp,Ligue 1,2017-2018
16,17,Denis Petric,"€ 6,288","€ 327,000","€ 337,655",K,29,Serbia,Guingamp,Ligue 1,2017-2018
17,18,Nathaël Julan,"€ 6,115","€ 318,000","€ 328,362",F,20,France,Guingamp,Ligue 1,2017-2018
18,19,Marcus Coco,"€ 5,615","€ 292,000","€ 301,515",F,21,France,Guingamp,Ligue 1,2017-2018
19,20,Jordan Ikoko,"€ 5,615","€ 292,000","€ 301,515",D,23,Democratic Republic of Congo,Guingamp,Ligue 1,2017-2018
20,21,Marc-Aurèle Caillard,"€ 3,750","€ 195,000","€ 201,354",K,23,France,Guingamp,Ligue 1,2017-2018
21,22,Mattéo Ahlinvi,"€ 1,519","€ 79,000","€ 81,574",M,17,France,Guingamp,Ligue 1,2017-2018
22,23,Killian Le Roy,€ 692,"€ 36,000","€ 37,173",K,19,France,Guingamp,Ligue 1,2017-2018
23,24,Yeni N'Gbakoto,€ 0,€ 0,€ 0,F,25,Democratic Republic of Congo,Guingamp,Ligue 1,2017-2018
24,25,Étienne Didot,€ 0,€ 0,€ 0,M,33,France,Guingamp,Ligue 1,2017-2018
25,26,Karim Achahbar,€ 0,€ 0,€ 0,F,21,Morocco,Guingamp,Ligue 1,2017-2018
26,27,Mustapha Diallo,€ 0,€ 0,€ 0,M,31,Senegal,Guingamp,Ligue 1,2017-2018
27,28,Nicolas Benezet,€ 0,€ 0,€ 0,F,26,France,Guingamp,Ligue 1,2017-2018
28,29,Sloan Privat,€ 0,€ 0,€ 0,F,27,French Guiana,Guingamp,Ligue 1,2017-2018
29,30,Abdoul Camara,€ 0,€ 0,€ 0,F,27,Guinea,Guingamp,Ligue 1,2017-2018
0,1,Thiago Maia,"€ 56,962","€ 2,962,000","€ 3,058,516",M,20,Brazil,Lille,Ligue 1,2017-2018
1,2,Ibrahim Amadou,"€ 41,000","€ 2,132,000","€ 2,201,471",M,24,France,Lille,Ligue 1,2017-2018
2,3,Thiago Mendes,"€ 41,000","€ 2,132,000","€ 2,201,471",M,25,Brazil,Lille,Ligue 1,2017-2018
3,4,Ezequiel Ponce,"€ 37,962","€ 1,974,000","€ 2,038,322",F,20,Argentina,Lille,Ligue 1,2017-2018
4,5,Adama Soumaoro,"€ 34,173","€ 1,777,000","€ 1,834,903",D,25,France,Lille,Ligue 1,2017-2018
5,6,Anwar El Ghazi,"€ 34,173","€ 1,777,000","€ 1,834,903",F,22,Netherlands,Lille,Ligue 1,2017-2018
6,7,Kévin Malcuit,"€ 34,173","€ 1,777,000","€ 1,834,903",D,25,France,Lille,Ligue 1,2017-2018
7,8,Mike Maignan,"€ 34,173","€ 1,777,000","€ 1,834,903",K,21,France,Lille,Ligue 1,2017-2018
8,9,Yassine Benzia,"€ 34,173","€ 1,777,000","€ 1,834,903",M,22,Algeria,Lille,Ligue 1,2017-2018
9,10,Nicolas de Préville,"€ 27,327","€ 1,421,000","€ 1,467,303",F,26,France,Lille,Ligue 1,2017-2018
10,11,Luiz Araújo,"€ 18,423","€ 958,000","€ 989,216",F,21,Brazil,Lille,Ligue 1,2017-2018
11,12,Edgar Ié,"€ 18,423","€ 958,000","€ 989,216",D,23,Portugal,Lille,Ligue 1,2017-2018
12,13,Fodé Ballo-Touré,"€ 17,885","€ 930,000","€ 960,304",D,20,France,Lille,Ligue 1,2017-2018
13,14,Xeka,"€ 13,481","€ 701,000","€ 723,842",M,22,Portugal,Lille,Ligue 1,2017-2018
14,15,Nicolas Pépé,"€ 13,327","€ 693,000","€ 715,581",F,22,Cote d'Ivoire,Lille,Ligue 1,2017-2018
15,16,Yves Bissouma,"€ 13,058","€ 679,000","€ 701,125",M,20,Mali,Lille,Ligue 1,2017-2018
16,17,Farès Bahlouli,"€ 9,442","€ 491,000","€ 506,999",M,22,France,Lille,Ligue 1,2017-2018
17,18,Lebo Mothiba,"€ 7,558","€ 393,000","€ 405,806",F,21,South Africa,Lille,Ligue 1,2017-2018
18,19,Hervé Koffi,"€ 5,750","€ 299,000","€ 308,743",K,20,Burkina Faso,Lille,Ligue 1,2017-2018
19,20,Adam Jakubech,"€ 5,750","€ 299,000","€ 308,743",K,20,Slovakia,Lille,Ligue 1,2017-2018
20,21,Hamza Mendyl,"€ 5,231","€ 272,000","€ 280,863",D,19,Morocco,Lille,Ligue 1,2017-2018
21,22,Imad Faraj,"€ 4,019","€ 209,000","€ 215,810",F,18,France,Lille,Ligue 1,2017-2018
22,23,Rominigue Kouamé,"€ 3,481","€ 181,000","€ 186,898",M,20,Mali,Lille,Ligue 1,2017-2018
23,24,Chahreddine Boukholda,"€ 2,692","€ 140,000","€ 144,562",M,21,France,Lille,Ligue 1,2017-2018
24,25,Boubakary Soumaré,"€ 2,154","€ 112,000","€ 115,649",M,18,France,Lille,Ligue 1,2017-2018
25,26,Alexis Flips,"€ 2,038","€ 106,000","€ 109,454",F,17,France,Lille,Ligue 1,2017-2018
26,27,Ruben Droehnle,"€ 1,596","€ 83,000","€ 85,705",D,18,France,Lille,Ligue 1,2017-2018
