,Player,Gross P/W(IN EUR),Gross P/Y(IN EUR),Adj. Gross(IN EUR),Pos. DFKM,Age,Country,Team,League,Season
1,Kylian Mbappé,"€ 341,712","€ 17,769,000","€ 18,347,999",F,18,France,Monaco,Ligue 1,2017-2018
2,Thomas Lemar,"€ 109,462","€ 5,692,000","€ 5,877,473",F,21,France,Monaco,Ligue 1,2017-2018
3,João Moutinho,"€ 79,731","€ 4,146,000","€ 4,281,097",M,30,Portugal,Monaco,Ligue 1,2017-2018
4,Keita Baldé,"€ 77,462","€ 4,028,000","€ 4,159,252",F,22,Senegal,Monaco,Ligue 1,2017-2018
5,Kamil Glik,"€ 66,058","€ 3,435,000","€ 3,546,929",D,29,Poland,Monaco,Ligue 1,2017-2018
6,Stevan Jovetic,"€ 63,788","€ 3,317,000","€ 3,425,084",F,27,Montenegro,Monaco,Ligue 1,2017-2018
7,Djibril Sidibé,"€ 61,327","€ 3,189,000","€ 3,292,913",D,24,France,Monaco,Ligue 1,2017-2018
8,Jemerson,"€ 59,904","€ 3,115,000","€ 3,216,502",D,24,Brazil,Monaco,Ligue 1,2017-2018
9,Fabinho,"€ 56,962","€ 2,962,000","€ 3,058,516",M,23,Brazil,Monaco,Ligue 1,2017-2018
10,Rachid Ghezzal,"€ 45,558","€ 2,369,000","€ 2,446,193",F,25,Algeria,Monaco,Ligue 1,2017-2018
11,Jorge,"€ 40,038","€ 2,082,000","€ 2,149,842",D,21,Brazil,Monaco,Ligue 1,2017-2018
12,Danijel Subasic,"€ 38,731","€ 2,014,000","€ 2,079,626",K,32,Croatia,Monaco,Ligue 1,2017-2018
13,Youri Tielemans,"€ 36,442","€ 1,895,000","€ 1,956,748",M,20,Belgium,Monaco,Ligue 1,2017-2018
14,Adama Diakhaby,"€ 26,750","€ 1,391,000","€ 1,436,325",F,20,France,Monaco,Ligue 1,2017-2018
15,Andrea Raggi,"€ 26,673","€ 1,387,000","€ 1,432,195",D,33,Italy,Monaco,Ligue 1,2017-2018
16,Adama Traoré,"€ 25,058","€ 1,303,000","€ 1,345,458",M,22,Mali,Monaco,Ligue 1,2017-2018
17,Almamy Touré,"€ 22,865","€ 1,189,000","€ 1,227,743",D,21,France,Monaco,Ligue 1,2017-2018
18,Rony Lopes,"€ 22,769","€ 1,184,000","€ 1,222,580",F,21,Portugal,Monaco,Ligue 1,2017-2018
19,Allan Saint-Maximin,"€ 22,769","€ 1,184,000","€ 1,222,580",F,20,France,Monaco,Ligue 1,2017-2018
20,Diego Benaglio,"€ 21,885","€ 1,138,000","€ 1,175,081",K,33,Switzerland,Monaco,Ligue 1,2017-2018
21,Pietro Pellegri,"€ 19,308","€ 1,004,000","€ 1,036,715",F,16,Italy,Monaco,Ligue 1,2017-2018
22,Kévin N'Doram,"€ 11,538","€ 600,000","€ 619,551",M,21,France,Monaco,Ligue 1,2017-2018
23,Jordi Mboula,"€ 11,519","€ 599,000","€ 618,518",F,18,Spain,Monaco,Ligue 1,2017-2018
24,Loïc Badiashile,"€ 5,538","€ 288,000","€ 297,384",K,19,France,Monaco,Ligue 1,2017-2018
25,Adrien Bongiovanni,"€ 5,192","€ 270,000","€ 278,798",F,17,Belgium,Monaco,Ligue 1,2017-2018
26,Moussa Sylla,"€ 4,462","€ 232,000","€ 239,560",F,17,France,Monaco,Ligue 1,2017-2018
27,Seydou Sy,"€ 3,615","€ 188,000","€ 194,126",K,21,Senegal,Monaco,Ligue 1,2017-2018
28,Julien Serrano,"€ 3,212","€ 167,000","€ 172,442",D,19,France,Monaco,Ligue 1,2017-2018
29,Ibrahima Diallo,"€ 2,154","€ 112,000","€ 115,649",M,18,France,Monaco,Ligue 1,2017-2018
30,Romain Faivre,"€ 1,942","€ 101,000","€ 104,291",M,18,France,Monaco,Ligue 1,2017-2018
31,Pierre-Daniel Nguinda,€ 0,€ 0,€ 0,D,21,Cameroon,Monaco,Ligue 1,2017-2018
32,Safwan Mbaé,€ 0,€ 0,€ 0,D,20,France,Monaco,Ligue 1,2017-2018
33,Falcao,€ 0,€ 0,€ 0,F,31,Colombia,Monaco,Ligue 1,2017-2018
34,Soualiho Meïté,€ 0,€ 0,€ 0,M,23,France,Monaco,Ligue 1,2017-2018
35,Gabriel Boschilia,€ 0,€ 0,€ 0,M,21,Brazil,Monaco,Ligue 1,2017-2018
36,Terence Kongolo,€ 0,€ 0,€ 0,D,23,Netherlands,Monaco,Ligue 1,2017-2018
37,Gil Dias,€ 0,€ 0,€ 0,F,20,Portugal,Monaco,Ligue 1,2017-2018
38,Guido Carrillo,€ 0,€ 0,€ 0,F,26,Argentina,Monaco,Ligue 1,2017-2018
