,Player,Gross P/W(IN GBP),Gross P/Y(IN GBP),Adj. Gross(IN GBP),Pos. DFKM,Age,Country,Team,League,Season
1,Mohamed Salah,"£ 200,000","£ 10,400,000","£ 10,767,409",F,26,Egypt,Liverpool,Premier League,2018-2019
2,Roberto Firmino,"£ 180,000","£ 9,360,000","£ 9,690,668",F,26,Brazil,Liverpool,Premier League,2018-2019
3,Virgil van Dijk,"£ 180,000","£ 9,360,000","£ 9,690,668",D,26,Netherlands,Liverpool,Premier League,2018-2019
4,James Milner,"£ 140,000","£ 7,280,000","£ 7,537,186",M,32,England,Liverpool,Premier League,2018-2019
5,Daniel Sturridge,"£ 130,000","£ 6,760,000","£ 6,998,816",F,28,England,Liverpool,Premier League,2018-2019
6,Naby Keïta,"£ 120,000","£ 6,240,000","£ 6,460,445",M,23,Guinea,Liverpool,Premier League,2018-2019
7,Adam Lallana,"£ 110,000","£ 5,720,000","£ 5,922,075",M,30,England,Liverpool,Premier League,2018-2019
8,Jordan Henderson,"£ 100,000","£ 5,200,000","£ 5,383,704",M,28,England,Liverpool,Premier League,2018-2019
9,Dejan Lovren,"£ 100,000","£ 5,200,000","£ 5,383,704",D,28,Croatia,Liverpool,Premier League,2018-2019
10,Sadio Mané,"£ 100,000","£ 5,200,000","£ 5,383,704",F,26,Senegal,Liverpool,Premier League,2018-2019
11,Fabinho,"£ 100,000","£ 5,200,000","£ 5,383,704",M,24,Brazil,Liverpool,Premier League,2018-2019
12,Alisson,"£ 90,000","£ 4,680,000","£ 4,845,334",K,25,Brazil,Liverpool,Premier League,2018-2019
13,Xherdan Shaqiri,"£ 80,000","£ 4,160,000","£ 4,306,964",F,26,Switzerland,Liverpool,Premier League,2018-2019
14,Alex Oxlade-Chamberlain,"£ 80,000","£ 4,160,000","£ 4,306,964",M,24,England,Liverpool,Premier League,2018-2019
15,Georginio Wijnaldum,"£ 75,000","£ 3,900,000","£ 4,037,778",M,27,Netherlands,Liverpool,Premier League,2018-2019
16,Danny Ings,"£ 75,000","£ 3,900,000","£ 4,037,778",F,25,England,Liverpool,Premier League,2018-2019
17,Nathaniel Clyne,"£ 75,000","£ 3,900,000","£ 4,037,778",D,27,England,Liverpool,Premier League,2018-2019
18,Alberto Moreno,"£ 65,000","£ 3,380,000","£ 3,499,408",D,25,Spain,Liverpool,Premier League,2018-2019
19,Andrew Robertson,"£ 60,000","£ 3,120,000","£ 3,230,223",D,24,Scotland,Liverpool,Premier League,2018-2019
20,Simon Mignolet,"£ 60,000","£ 3,120,000","£ 3,230,223",K,30,Belgium,Liverpool,Premier League,2018-2019
21,Joel Matip,"£ 60,000","£ 3,120,000","£ 3,230,223",D,26,Cameroon,Liverpool,Premier League,2018-2019
22,Divock Origi,"£ 45,000","£ 2,340,000","£ 2,422,667",F,23,Belgium,Liverpool,Premier League,2018-2019
23,Trent Alexander-Arnold,"£ 40,000","£ 2,080,000","£ 2,153,482",D,19,England,Liverpool,Premier League,2018-2019
24,Joe Gomez,"£ 30,000","£ 1,560,000","£ 1,615,111",D,21,England,Liverpool,Premier League,2018-2019
25,Dominic Solanke,"£ 20,000","£ 1,040,000","£ 1,076,741",F,20,England,Liverpool,Premier League,2018-2019
26,Ben Woodburn,"£ 12,000","£ 624,000","£ 646,045",F,18,Wales,Liverpool,Premier League,2018-2019
27,Connor Randall,"£ 4,000","£ 208,000","£ 215,348",D,22,England,Liverpool,Premier League,2018-2019
28,Caoimhin Kelleher,"£ 3,000","£ 156,000","£ 161,511",K,19,Ireland,Liverpool,Premier League,2018-2019
29,Isaac Christie-Davies,"£ 1,750","£ 91,000","£ 94,215",M,20,Wales,Liverpool,Premier League,2018-2019
30,Curtis Jones,£ 769,"£ 40,000","£ 41,413",M,17,England,Liverpool,Premier League,2018-2019
31,Rafael Camacho,£ 769,"£ 40,000","£ 41,413",M,18,Portugal,Liverpool,Premier League,2018-2019
32,Rhian Brewster,£ 769,"£ 40,000","£ 41,413",F,18,England,Liverpool,Premier League,2018-2019
33,Ki-Jana Hoever,£ 96,"£ 5,000","£ 5,177",D,16,Netherlands,Liverpool,Premier League,2018-2019
34,Ádám Bogdán,£ 0,£ 0,£ 0,K,30,Hungary,Liverpool,Premier League,2018-2019
35,Harry Wilson,£ 0,£ 0,£ 0,F,21,Wales,Liverpool,Premier League,2018-2019
36,Kamil Grabara,£ 0,£ 0,£ 0,K,19,Poland,Liverpool,Premier League,2018-2019
37,Loris Karius,£ 0,£ 0,£ 0,K,25,Germany,Liverpool,Premier League,2018-2019
38,Marko Grujic,£ 0,£ 0,£ 0,M,22,Serbia,Liverpool,Premier League,2018-2019
39,Sheyi Ojo,£ 0,£ 0,£ 0,F,21,England,Liverpool,Premier League,2018-2019
