,Player,Gross P/W(IN GBP),Gross P/Y(IN GBP),Adj. Gross(IN GBP),Pos. DFKM,Age,Country,Team,League,Season
1,Jamie Vardy,"£ 140,000","£ 7,280,000","£ 7,537,186",F,31,England,Leicester,Premier League,2018-2019
2,Kasper Schmeichel,"£ 130,000","£ 6,760,000","£ 6,998,816",K,31,Denmark,Leicester,Premier League,2018-2019
3,Harry Maguire,"£ 90,000","£ 4,680,000","£ 4,845,334",D,25,England,Leicester,Premier League,2018-2019
4,Adrien Silva,"£ 85,000","£ 4,420,000","£ 4,576,149",M,29,Portugal,Leicester,Premier League,2018-2019
5,Wilfred Ndidi,"£ 75,000","£ 3,900,000","£ 4,037,778",M,21,Nigeria,Leicester,Premier League,2018-2019
6,Ricardo Pereira,"£ 70,000","£ 3,640,000","£ 3,768,593",D,24,Portugal,Leicester,Premier League,2018-2019
7,Ben Chilwell,"£ 65,000","£ 3,380,000","£ 3,499,408",D,21,England,Leicester,Premier League,2018-2019
8,Jonny Evans,"£ 60,000","£ 3,120,000","£ 3,230,223",D,30,Northern Ireland,Leicester,Premier League,2018-2019
9,Wes Morgan,"£ 60,000","£ 3,120,000","£ 3,230,223",D,34,Jamaica,Leicester,Premier League,2018-2019
10,Kelechi Iheanacho,"£ 60,000","£ 3,120,000","£ 3,230,223",F,21,Nigeria,Leicester,Premier League,2018-2019
11,James Maddison,"£ 55,000","£ 2,860,000","£ 2,961,037",M,21,England,Leicester,Premier League,2018-2019
12,Demarai Gray,"£ 55,000","£ 2,860,000","£ 2,961,037",F,22,England,Leicester,Premier League,2018-2019
13,Vicente Iborra,"£ 55,000","£ 2,860,000","£ 2,961,037",M,30,Spain,Leicester,Premier League,2018-2019
14,Christian Fuchs,"£ 50,000","£ 2,600,000","£ 2,691,852",D,32,Austria,Leicester,Premier League,2018-2019
15,Caglar Söyüncü,"£ 45,000","£ 2,340,000","£ 2,422,667",D,22,Turkey,Leicester,Premier League,2018-2019
16,Marc Albrighton,"£ 45,000","£ 2,340,000","£ 2,422,667",M,28,England,Leicester,Premier League,2018-2019
17,Danny Simpson,"£ 45,000","£ 2,340,000","£ 2,422,667",D,31,England,Leicester,Premier League,2018-2019
18,Rachid Ghezzal,"£ 45,000","£ 2,340,000","£ 2,422,667",F,26,Algeria,Leicester,Premier League,2018-2019
19,Andy King,"£ 40,000","£ 2,080,000","£ 2,153,482",M,29,Wales,Leicester,Premier League,2018-2019
20,Nampalys Mendy,"£ 40,000","£ 2,080,000","£ 2,153,482",M,26,France,Leicester,Premier League,2018-2019
21,Youri Tielemans,"£ 35,000","£ 1,820,000","£ 1,884,297",M,21,Belgium,Leicester,Premier League,2018-2019
22,Shinji Okazaki,"£ 35,000","£ 1,820,000","£ 1,884,297",F,32,Japan,Leicester,Premier League,2018-2019
23,Matty James,"£ 32,000","£ 1,664,000","£ 1,722,785",M,26,England,Leicester,Premier League,2018-2019
24,Eldin Jakupovic,"£ 23,000","£ 1,196,000","£ 1,238,252",K,33,Switzerland,Leicester,Premier League,2018-2019
25,Danny Ward,"£ 20,000","£ 1,040,000","£ 1,076,741",K,25,Wales,Leicester,Premier League,2018-2019
26,Daniel Amartey,"£ 20,000","£ 1,040,000","£ 1,076,741",M,23,Ghana,Leicester,Premier League,2018-2019
27,Fousseni Diabaté,"£ 15,000","£ 780,000","£ 807,556",F,22,Mali,Leicester,Premier League,2018-2019
28,Harvey Barnes,"£ 10,000","£ 520,000","£ 538,370",M,20,England,Leicester,Premier League,2018-2019
29,Hamza Choudhury,"£ 7,500","£ 390,000","£ 403,778",M,20,England,Leicester,Premier League,2018-2019
30,Bartosz Kapustka,£ 0,£ 0,£ 0,M,21,Poland,Leicester,Premier League,2018-2019
31,Callum Elder,£ 0,£ 0,£ 0,D,23,Australia,Leicester,Premier League,2018-2019
32,Islam Slimani,£ 0,£ 0,£ 0,F,30,Algeria,Leicester,Premier League,2018-2019
33,Josh Knight,£ 0,£ 0,£ 0,D,20,England,Leicester,Premier League,2018-2019
34,George Thomas,£ 0,£ 0,£ 0,F,21,Wales,Leicester,Premier League,2018-2019
35,Khanya Leshabela,£ 0,£ 0,£ 0,M,18,South Africa,Leicester,Premier League,2018-2019
36,Leonardo Ulloa,£ 0,£ 0,£ 0,F,31,Argentina,Leicester,Premier League,2018-2019
37,Filip Benkovic,£ 0,£ 0,£ 0,D,20,Croatia,Leicester,Premier League,2018-2019
38,Davide Lorenzo,£ 0,£ 0,£ 0,F,24,Italy,Leicester,Premier League,2018-2019
