,Player,Gross P/W(IN GBP),Gross P/Y(IN GBP),Adj. Gross(IN GBP),Pos. DFKM,Age,Country,Team,League,Season
1,Martín Montoya,"£ 50,000","£ 2,600,000","£ 2,691,852",D,27,Spain,Brighton,Premier League,2018-2019
2,Pascal Groß,"£ 50,000","£ 2,600,000","£ 2,691,852",M,27,Germany,Brighton,Premier League,2018-2019
3,Alireza Jahanbakhsh,"£ 50,000","£ 2,600,000","£ 2,691,852",F,24,Iran,Brighton,Premier League,2018-2019
4,José Izquierdo,"£ 45,000","£ 2,340,000","£ 2,422,667",F,25,Colombia,Brighton,Premier League,2018-2019
5,Davy Pröpper,"£ 45,000","£ 2,340,000","£ 2,422,667",M,26,Netherlands,Brighton,Premier League,2018-2019
6,Lewis Dunk,"£ 45,000","£ 2,340,000","£ 2,422,667",D,26,England,Brighton,Premier League,2018-2019
7,Jürgen Locadia,"£ 45,000","£ 2,340,000","£ 2,422,667",F,24,Netherlands,Brighton,Premier League,2018-2019
8,Shane Duffy,"£ 40,000","£ 2,080,000","£ 2,153,482",D,26,Ireland,Brighton,Premier League,2018-2019
9,Florin Andone,"£ 40,000","£ 2,080,000","£ 2,153,482",F,25,Romania,Brighton,Premier League,2018-2019
10,Mathew Ryan,"£ 35,000","£ 1,820,000","£ 1,884,297",K,26,Australia,Brighton,Premier League,2018-2019
11,Anthony Knockaert,"£ 35,000","£ 1,820,000","£ 1,884,297",F,26,France,Brighton,Premier League,2018-2019
12,Ezequiel Schelotto,"£ 32,000","£ 1,664,000","£ 1,722,785",D,29,Italy,Brighton,Premier League,2018-2019
13,Solly March,"£ 30,000","£ 1,560,000","£ 1,615,111",M,23,England,Brighton,Premier League,2018-2019
14,Bruno,"£ 30,000","£ 1,560,000","£ 1,615,111",D,37,Spain,Brighton,Premier League,2018-2019
15,Dale Stephens,"£ 30,000","£ 1,560,000","£ 1,615,111",M,28,England,Brighton,Premier League,2018-2019
16,Glenn Murray,"£ 30,000","£ 1,560,000","£ 1,615,111",F,34,England,Brighton,Premier League,2018-2019
17,Yves Bissouma,"£ 25,000","£ 1,300,000","£ 1,345,926",M,21,Mali,Brighton,Premier League,2018-2019
18,Beram Kayal,"£ 25,000","£ 1,300,000","£ 1,345,926",M,30,Israel,Brighton,Premier League,2018-2019
19,Markus Suttner,"£ 25,000","£ 1,300,000","£ 1,345,926",D,31,Austria,Brighton,Premier League,2018-2019
20,Bernardo,"£ 25,000","£ 1,300,000","£ 1,345,926",D,23,Brazil,Brighton,Premier League,2018-2019
21,Gaëtan Bong,"£ 20,192","£ 1,050,000","£ 1,087,094",D,30,Cameroon,Brighton,Premier League,2018-2019
22,Leon Balogun,"£ 18,096","£ 941,000","£ 974,243",D,30,Nigeria,Brighton,Premier League,2018-2019
23,David Button,"£ 16,000","£ 832,000","£ 861,393",K,29,England,Brighton,Premier League,2018-2019
24,Dan Burn,"£ 15,000","£ 780,000","£ 807,556",D,26,England,Brighton,Premier League,2018-2019
25,Jason Steele,"£ 15,000","£ 780,000","£ 807,556",K,27,England,Brighton,Premier League,2018-2019
26,Alexis Mac Allister,"£ 10,000","£ 520,000","£ 538,370",M,19,Argentina,Brighton,Premier League,2018-2019
27,Ben White,"£ 5,000","£ 260,000","£ 269,185",D,20,England,Brighton,Premier League,2018-2019
28,Viktor Gyökeres,"£ 3,000","£ 156,000","£ 161,511",F,20,Sweden,Brighton,Premier League,2018-2019
29,Will Collar,"£ 1,000","£ 52,000","£ 53,837",M,21,England,Brighton,Premier League,2018-2019
30,Jayson Molumby,£ 692,"£ 36,000","£ 37,272",M,18,Ireland,Brighton,Premier League,2018-2019
31,Max Sanders,£ 500,"£ 26,000","£ 26,919",M,19,England,Brighton,Premier League,2018-2019
32,Tudor Baluta,£ 0,£ 0,£ 0,M,19,Romania,Brighton,Premier League,2018-2019
33,Christian Walton,£ 0,£ 0,£ 0,K,22,England,Brighton,Premier League,2018-2019
34,Jan Mlakar,£ 0,£ 0,£ 0,F,19,Slovenia,Brighton,Premier League,2018-2019
35,Leo Östigard,£ 0,£ 0,£ 0,D,18,Norway,Brighton,Premier League,2018-2019
36,Ben Barclay,£ 0,£ 0,£ 0,D,21,England,Brighton,Premier League,2018-2019
37,Percy Tau,£ 0,£ 0,£ 0,F,24,South Africa,Brighton,Premier League,2018-2019
38,Richie Towell,£ 0,£ 0,£ 0,M,26,Ireland,Brighton,Premier League,2018-2019
39,Robert Sánchez,£ 0,£ 0,£ 0,K,20,Spain,Brighton,Premier League,2018-2019
40,Aaron Connolly,£ 0,£ 0,£ 0,F,18,Ireland,Brighton,Premier League,2018-2019
41,Tomer Hemed,£ 0,£ 0,£ 0,F,31,Israel,Brighton,Premier League,2018-2019
