,Player,Gross P/W(IN EUR),Gross P/Y(IN EUR),Adj. Gross(IN EUR),Pos. DFKM,Age,Country,Team,League,Season
1,Krzysztof Piatek,"€ 108,846","€ 5,660,000","€ 5,837,892",F,24,Poland,Hertha Berlin,Bundesliga,2019-2020
2,Marius Wolf,"€ 67,115","€ 3,490,000","€ 3,599,690",F,24,Germany,Hertha Berlin,Bundesliga,2019-2020
3,Dodi Lukebakio,"€ 57,692","€ 3,000,000","€ 3,094,289",F,21,Belgium,Hertha Berlin,Bundesliga,2019-2020
4,Matheus Cunha,"€ 57,500","€ 2,990,000","€ 3,083,975",F,20,Brazil,Hertha Berlin,Bundesliga,2019-2020
5,Vedad Ibisevic,"€ 57,500","€ 2,990,000","€ 3,083,975",F,35,Bosnia-Herzegovina,Hertha Berlin,Bundesliga,2019-2020
6,Salomon Kalou,"€ 53,654","€ 2,790,000","€ 2,877,689",F,34,Cote d'Ivoire,Hertha Berlin,Bundesliga,2019-2020
7,Santiago Ascacíbar,"€ 47,885","€ 2,490,000","€ 2,568,260",M,22,Argentina,Hertha Berlin,Bundesliga,2019-2020
8,Vladimir Darida,"€ 47,885","€ 2,490,000","€ 2,568,260",M,29,Czech Republic,Hertha Berlin,Bundesliga,2019-2020
9,Dedryck Boyata,"€ 44,231","€ 2,300,000","€ 2,372,288",D,28,Belgium,Hertha Berlin,Bundesliga,2019-2020
10,Rune Jarstein,"€ 38,269","€ 1,990,000","€ 2,052,545",K,34,Norway,Hertha Berlin,Bundesliga,2019-2020
11,Marko Grujic,"€ 29,038","€ 1,510,000","€ 1,557,459",M,23,Serbia,Hertha Berlin,Bundesliga,2019-2020
12,Marvin Plattenhardt,"€ 28,846","€ 1,500,000","€ 1,547,145",D,27,Germany,Hertha Berlin,Bundesliga,2019-2020
13,Davie Selke,"€ 28,846","€ 1,500,000","€ 1,547,145",F,24,Germany,Hertha Berlin,Bundesliga,2019-2020
14,Eduard Löwen,"€ 28,846","€ 1,500,000","€ 1,547,145",M,22,Germany,Hertha Berlin,Bundesliga,2019-2020
15,Niklas Stark,"€ 23,077","€ 1,200,000","€ 1,237,716",D,24,Germany,Hertha Berlin,Bundesliga,2019-2020
16,Karim Rekik,"€ 23,077","€ 1,200,000","€ 1,237,716",D,24,Netherlands,Hertha Berlin,Bundesliga,2019-2020
17,Per Ciljan Skjelbred,"€ 23,077","€ 1,200,000","€ 1,237,716",M,32,Norway,Hertha Berlin,Bundesliga,2019-2020
18,Arne Maier,"€ 19,231","€ 1,000,000","€ 1,031,430",M,20,Germany,Hertha Berlin,Bundesliga,2019-2020
19,Maximilian Mittelstädt,"€ 19,231","€ 1,000,000","€ 1,031,430",D,22,Germany,Hertha Berlin,Bundesliga,2019-2020
20,Ondrej Duda,"€ 19,231","€ 1,000,000","€ 1,031,430",F,24,Slovakia,Hertha Berlin,Bundesliga,2019-2020
21,Thomas Kraft,"€ 19,231","€ 1,000,000","€ 1,031,430",K,31,Germany,Hertha Berlin,Bundesliga,2019-2020
22,Mathew Leckie,"€ 17,308","€ 900,000","€ 928,287",F,28,Australia,Hertha Berlin,Bundesliga,2019-2020
23,Jordan Torunarigha,"€ 15,385","€ 800,000","€ 825,144",D,22,Germany,Hertha Berlin,Bundesliga,2019-2020
24,Lukas Klünter,"€ 15,385","€ 800,000","€ 825,144",D,23,Germany,Hertha Berlin,Bundesliga,2019-2020
25,Peter Pekarik,"€ 15,000","€ 780,000","€ 804,515",D,32,Slovakia,Hertha Berlin,Bundesliga,2019-2020
26,Pascal Köpke,"€ 15,000","€ 780,000","€ 804,515",F,24,Germany,Hertha Berlin,Bundesliga,2019-2020
27,Alexander Esswein,"€ 15,000","€ 780,000","€ 804,515",F,29,Germany,Hertha Berlin,Bundesliga,2019-2020
28,Daishawn Redan,"€ 9,615","€ 500,000","€ 515,715",F,18,Netherlands,Hertha Berlin,Bundesliga,2019-2020
29,Javairô Dilrosun,"€ 9,615","€ 500,000","€ 515,715",F,21,Netherlands,Hertha Berlin,Bundesliga,2019-2020
30,Palko Dárdai,"€ 2,885","€ 150,000","€ 154,714",F,20,Germany,Hertha Berlin,Bundesliga,2019-2020
31,Florian Baak,"€ 2,885","€ 150,000","€ 154,714",D,20,Germany,Hertha Berlin,Bundesliga,2019-2020
32,Dennis Jastrzembski,"€ 2,885","€ 150,000","€ 154,714",F,19,Germany,Hertha Berlin,Bundesliga,2019-2020
33,Muhammed Kiprit,"€ 2,885","€ 150,000","€ 154,714",F,20,Turkey,Hertha Berlin,Bundesliga,2019-2020
34,Julian Albrecht,"€ 1,923","€ 100,000","€ 103,143",M,18,Germany,Hertha Berlin,Bundesliga,2019-2020
35,Sidney Friede,"€ 1,538","€ 80,000","€ 82,514",M,21,Germany,Hertha Berlin,Bundesliga,2019-2020
36,Dennis Smarsch,€ 577,"€ 30,000","€ 30,943",K,20,Germany,Hertha Berlin,Bundesliga,2019-2020
37,Maurice Covic,€ 385,"€ 20,000","€ 20,629",F,21,Germany,Hertha Berlin,Bundesliga,2019-2020
