,Player,Gross P/W(IN EUR),Gross P/Y(IN EUR),Adj. Gross(IN EUR),Pos. DFKM,Age,Country,Team,League,Season
1,Vincenzo Grifo,"€ 19,231","€ 1,000,000","€ 1,031,430",F,26,Italy,Freiburg,Bundesliga,2019-2020
2,Yoric Ravet,"€ 19,231","€ 1,000,000","€ 1,031,430",F,29,France,Freiburg,Bundesliga,2019-2020
3,Dominique Heintz,"€ 15,385","€ 800,000","€ 825,144",D,26,Germany,Freiburg,Bundesliga,2019-2020
4,Jonathan Schmid,"€ 15,385","€ 800,000","€ 825,144",D,29,France,Freiburg,Bundesliga,2019-2020
5,Nils Petersen,"€ 15,385","€ 800,000","€ 825,144",F,30,Germany,Freiburg,Bundesliga,2019-2020
6,Marco Terrazzino,"€ 15,000","€ 780,000","€ 804,515",F,28,Germany,Freiburg,Bundesliga,2019-2020
7,Christian Günter,"€ 15,000","€ 780,000","€ 804,515",D,26,Germany,Freiburg,Bundesliga,2019-2020
8,Robin Koch,"€ 15,000","€ 780,000","€ 804,515",D,23,Germany,Freiburg,Bundesliga,2019-2020
9,Chang-hoon Kwon,"€ 13,462","€ 700,000","€ 722,001",F,25,South Korea,Freiburg,Bundesliga,2019-2020
10,Mike Frantz,"€ 13,462","€ 700,000","€ 722,001",M,32,Germany,Freiburg,Bundesliga,2019-2020
11,Philipp Lienhart,"€ 12,500","€ 650,000","€ 670,429",D,23,Austria,Freiburg,Bundesliga,2019-2020
12,Jérôme Gondorf,"€ 12,500","€ 650,000","€ 670,429",M,31,Germany,Freiburg,Bundesliga,2019-2020
13,Luca Waldschmidt,"€ 12,500","€ 650,000","€ 670,429",F,23,Germany,Freiburg,Bundesliga,2019-2020
14,Amir Abrashi,"€ 11,923","€ 620,000","€ 639,486",M,29,Albania,Freiburg,Bundesliga,2019-2020
15,Alexander Schwolow,"€ 11,538","€ 600,000","€ 618,858",K,27,Germany,Freiburg,Bundesliga,2019-2020
16,Nicolas Höfler,"€ 11,538","€ 600,000","€ 618,858",M,29,Germany,Freiburg,Bundesliga,2019-2020
17,Roland Sallai,"€ 11,538","€ 600,000","€ 618,858",F,22,Hungary,Freiburg,Bundesliga,2019-2020
18,Janik Haberer,"€ 10,000","€ 520,000","€ 536,343",M,25,Germany,Freiburg,Bundesliga,2019-2020
19,Luca Itter,"€ 9,615","€ 500,000","€ 515,715",D,20,Germany,Freiburg,Bundesliga,2019-2020
20,Manuel Gulde,"€ 9,231","€ 480,000","€ 495,086",D,28,Germany,Freiburg,Bundesliga,2019-2020
21,Lucas Höler,"€ 9,038","€ 470,000","€ 484,772",F,25,Germany,Freiburg,Bundesliga,2019-2020
22,Brandon Borrello,"€ 8,462","€ 440,000","€ 453,829",F,24,Australia,Freiburg,Bundesliga,2019-2020
23,Woo-yeong Jeong,"€ 8,462","€ 440,000","€ 453,829",F,19,South Korea,Freiburg,Bundesliga,2019-2020
24,Mark Flekken,"€ 6,731","€ 350,000","€ 361,000",K,26,Netherlands,Freiburg,Bundesliga,2019-2020
25,Lukas Kübler,"€ 5,000","€ 260,000","€ 268,172",D,27,Germany,Freiburg,Bundesliga,2019-2020
26,Florian Kath,"€ 4,423","€ 230,000","€ 237,229",F,24,Germany,Freiburg,Bundesliga,2019-2020
27,Nico Schlotterbeck,"€ 3,846","€ 200,000","€ 206,286",D,19,Germany,Freiburg,Bundesliga,2019-2020
28,Niclas Thiede,"€ 1,923","€ 100,000","€ 103,143",K,20,Germany,Freiburg,Bundesliga,2019-2020
29,Lino Tempelmann,"€ 1,154","€ 60,000","€ 61,886",M,21,Germany,Freiburg,Bundesliga,2019-2020
30,Fabian Rüdlin,€ 769,"€ 40,000","€ 41,257",M,22,Germany,Freiburg,Bundesliga,2019-2020
