,Unnamed: 0,Player,Gross P/W(IN EUR),Gross P/Y(IN EUR),Adj. Gross(IN EUR),Pos. DFKM,Age,Country,Team,League,Season
18,19,Achraf Hakimi,"€ 28,846","€ 1,500,000","€ 1,547,145",D,20,Morocco,Borussia Dortmund,Bundesliga,2019-2020
19,20,Leonardo Balerdi,"€ 28,846","€ 1,500,000","€ 1,547,145",D,20,Argentina,Borussia Dortmund,Bundesliga,2019-2020
20,21,Marwin Hitz,"€ 28,846","€ 1,500,000","€ 1,547,145",K,31,Switzerland,Borussia Dortmund,Bundesliga,2019-2020
21,22,Nico Schulz,"€ 25,000","€ 1,300,000","€ 1,340,859",D,26,Germany,Borussia Dortmund,Bundesliga,2019-2020
22,23,Mateu Morey Bauzà,"€ 19,231","€ 1,000,000","€ 1,031,430",D,19,Spain,Borussia Dortmund,Bundesliga,2019-2020
23,24,Jacob Bruun Larsen,"€ 8,654","€ 450,000","€ 464,143",F,20,Denmark,Borussia Dortmund,Bundesliga,2019-2020
24,25,Dan-Axel Zagadou,"€ 4,423","€ 230,000","€ 237,229",D,20,France,Borussia Dortmund,Bundesliga,2019-2020
25,26,Giovanni Reyna,"€ 1,538","€ 80,000","€ 82,514",F,17,United States,Borussia Dortmund,Bundesliga,2019-2020
26,27,Eric Oelschlägel,"€ 1,538","€ 80,000","€ 82,514",K,23,Germany,Borussia Dortmund,Bundesliga,2019-2020
27,28,Tobias Raschl,€ 962,"€ 50,000","€ 51,571",M,19,Germany,Borussia Dortmund,Bundesliga,2019-2020
28,29,Patrick Osterhage,€ 769,"€ 40,000","€ 41,257",M,19,Germany,Borussia Dortmund,Bundesliga,2019-2020
29,30,Luca Unbehaun,€ 577,"€ 30,000","€ 30,943",K,18,Germany,Borussia Dortmund,Bundesliga,2019-2020
0,1,Zack Steffen,"€ 58,077","€ 3,020,000","€ 3,114,918",K,24,United States,Dusseldorf,Bundesliga,2019-2020
1,2,Valon Berisha,"€ 46,154","€ 2,400,000","€ 2,475,431",M,26,Kosovo,Dusseldorf,Bundesliga,2019-2020
2,3,Kasim Adams,"€ 23,077","€ 1,200,000","€ 1,237,716",D,24,Ghana,Dusseldorf,Bundesliga,2019-2020
3,4,Erik Thommy,"€ 19,231","€ 1,000,000","€ 1,031,430",M,25,Germany,Dusseldorf,Bundesliga,2019-2020
4,5,Lewis Baker,"€ 17,308","€ 900,000","€ 928,287",M,24,England,Dusseldorf,Bundesliga,2019-2020
5,6,Dawid Kownacki,"€ 17,308","€ 900,000","€ 928,287",F,22,Poland,Dusseldorf,Bundesliga,2019-2020
6,7,Kaan Ayhan,"€ 17,308","€ 900,000","€ 928,287",D,24,Turkey,Dusseldorf,Bundesliga,2019-2020
7,8,Markus Suttner,"€ 15,385","€ 800,000","€ 825,144",D,32,Austria,Dusseldorf,Bundesliga,2019-2020
8,9,Matthias Zimmermann,"€ 13,462","€ 700,000","€ 722,001",D,27,Germany,Dusseldorf,Bundesliga,2019-2020
9,10,Alfredo Morales,"€ 12,500","€ 650,000","€ 670,429",M,29,United States,Dusseldorf,Bundesliga,2019-2020
10,11,Rouwen Hennings,"€ 11,538","€ 600,000","€ 618,858",F,32,Germany,Dusseldorf,Bundesliga,2019-2020
11,12,Steven Skrzybski,"€ 11,538","€ 600,000","€ 618,858",F,27,Germany,Dusseldorf,Bundesliga,2019-2020
12,13,Nana Ampomah,"€ 11,538","€ 600,000","€ 618,858",F,23,Ghana,Dusseldorf,Bundesliga,2019-2020
13,14,Marcel Sobottka,"€ 11,538","€ 600,000","€ 618,858",M,25,Germany,Dusseldorf,Bundesliga,2019-2020
14,15,Thomas Pledl,"€ 10,000","€ 520,000","€ 536,343",F,25,Germany,Dusseldorf,Bundesliga,2019-2020
15,16,Michael Rensing,"€ 9,615","€ 500,000","€ 515,715",K,35,Germany,Dusseldorf,Bundesliga,2019-2020
16,17,Kenan Karaman,"€ 9,615","€ 500,000","€ 515,715",F,25,Turkey,Dusseldorf,Bundesliga,2019-2020
17,18,Kevin Stöger,"€ 9,615","€ 500,000","€ 515,715",F,26,Austria,Dusseldorf,Bundesliga,2019-2020
18,19,André Hoffmann,"€ 9,615","€ 500,000","€ 515,715",D,26,Germany,Dusseldorf,Bundesliga,2019-2020
19,20,Jean Zimmer,"€ 9,615","€ 500,000","€ 515,715",D,25,Germany,Dusseldorf,Bundesliga,2019-2020
20,21,Diego Contento,"€ 9,615","€ 500,000","€ 515,715",D,29,Germany,Dusseldorf,Bundesliga,2019-2020
21,22,Niko Gießelmann,"€ 9,615","€ 500,000","€ 515,715",D,27,Germany,Dusseldorf,Bundesliga,2019-2020
22,23,Zanka,"€ 8,654","€ 450,000","€ 464,143",D,29,Denmark,Dusseldorf,Bundesliga,2019-2020
23,24,Oliver Fink,"€ 8,654","€ 450,000","€ 464,143",M,37,Germany,Dusseldorf,Bundesliga,2019-2020
24,25,Raphael Wolf,"€ 8,462","€ 440,000","€ 453,829",K,31,Germany,Dusseldorf,Bundesliga,2019-2020
25,26,Bernard Tekpetey,"€ 7,500","€ 390,000","€ 402,258",F,22,Ghana,Dusseldorf,Bundesliga,2019-2020
26,27,Adam Bodzek,"€ 6,731","€ 350,000","€ 361,000",M,34,Poland,Dusseldorf,Bundesliga,2019-2020
27,28,Davor Lovren,"€ 4,423","€ 230,000","€ 237,229",F,20,Croatia,Dusseldorf,Bundesliga,2019-2020
28,29,Aymen Barkok,"€ 4,423","€ 230,000","€ 237,229",F,21,Germany,Dusseldorf,Bundesliga,2019-2020
29,30,Robin Bormuth,"€ 2,885","€ 150,000","€ 154,714",D,23,Germany,Dusseldorf,Bundesliga,2019-2020
30,31,Kelvin Ofori,"€ 1,923","€ 100,000","€ 103,143",F,18,Ghana,Dusseldorf,Bundesliga,2019-2020
31,32,Shinta Appelkamp,"€ 1,154","€ 60,000","€ 61,886",F,19,Japan,Dusseldorf,Bundesliga,2019-2020
32,33,Florian Kastenmeier,€ 962,"€ 50,000","€ 51,571",K,22,Germany,Dusseldorf,Bundesliga,2019-2020
33,34,Johannes Bühler,€ 962,"€ 50,000","€ 51,571",M,22,Germany,Dusseldorf,Bundesliga,2019-2020
34,35,Jannick Theißen,€ 962,"€ 50,000","€ 51,571",K,22,Germany,Dusseldorf,Bundesliga,2019-2020
35,36,Tim Wiesner,€ 577,"€ 30,000","€ 30,943",K,22,Germany,Dusseldorf,Bundesliga,2019-2020
36,37,Georgios Siadas,€ 577,"€ 30,000","€ 30,943",D,19,Germany,Dusseldorf,Bundesliga,2019-2020
0,1,André Silva,"€ 71,154","€ 3,700,000","€ 3,816,290",F,23,Portugal,Eintracht Frankfurt,Bundesliga,2019-2020
1,2,Kevin Trapp,"€ 67,308","€ 3,500,000","€ 3,610,004",K,29,Germany,Eintracht Frankfurt,Bundesliga,2019-2020
2,3,Bas Dost,"€ 53,846","€ 2,800,000","€ 2,888,003",F,30,Netherlands,Eintracht Frankfurt,Bundesliga,2019-2020
3,4,Martin Hinteregger,"€ 48,077","€ 2,500,000","€ 2,578,574",D,27,Austria,Eintracht Frankfurt,Bundesliga,2019-2020
4,5,Filip Kostic,"€ 48,077","€ 2,500,000","€ 2,578,574",M,26,Serbia,Eintracht Frankfurt,Bundesliga,2019-2020
5,6,Djibril Sow,"€ 41,731","€ 2,170,000","€ 2,238,202",M,22,Switzerland,Eintracht Frankfurt,Bundesliga,2019-2020
6,7,Sebastian Rode,"€ 38,462","€ 2,000,000","€ 2,062,859",M,28,Germany,Eintracht Frankfurt,Bundesliga,2019-2020
7,8,Nicolai Müller,"€ 38,462","€ 2,000,000","€ 2,062,859",F,31,Germany,Eintracht Frankfurt,Bundesliga,2019-2020
8,9,Stefan Ilsanker,"€ 38,269","€ 1,990,000","€ 2,052,545",M,30,Austria,Eintracht Frankfurt,Bundesliga,2019-2020
9,10,Almamy Touré,"€ 34,615","€ 1,800,000","€ 1,856,573",D,23,France,Eintracht Frankfurt,Bundesliga,2019-2020
10,11,Jonathan de Guzmán,"€ 28,846","€ 1,500,000","€ 1,547,145",M,31,Netherlands,Eintracht Frankfurt,Bundesliga,2019-2020
11,12,Erik Durm,"€ 28,846","€ 1,500,000","€ 1,547,145",D,27,Germany,Eintracht Frankfurt,Bundesliga,2019-2020
12,13,David Abraham,"€ 26,923","€ 1,400,000","€ 1,444,002",D,33,Argentina,Eintracht Frankfurt,Bundesliga,2019-2020
13,14,Dominik Kohr,"€ 23,077","€ 1,200,000","€ 1,237,716",M,25,Germany,Eintracht Frankfurt,Bundesliga,2019-2020
14,15,Evan N'Dicka,"€ 23,077","€ 1,200,000","€ 1,237,716",D,20,France,Eintracht Frankfurt,Bundesliga,2019-2020
15,16,Gelson Fernandes,"€ 23,077","€ 1,200,000","€ 1,237,716",M,33,Switzerland,Eintracht Frankfurt,Bundesliga,2019-2020
16,17,Gonçalo Paciência,"€ 23,077","€ 1,200,000","€ 1,237,716",F,25,Portugal,Eintracht Frankfurt,Bundesliga,2019-2020
17,18,Makoto Hasebe,"€ 20,000","€ 1,040,000","€ 1,072,687",M,35,Japan,Eintracht Frankfurt,Bundesliga,2019-2020
18,19,Frederik Rönnow,"€ 19,231","€ 1,000,000","€ 1,031,430",K,27,Denmark,Eintracht Frankfurt,Bundesliga,2019-2020
19,20,Mijat Gacinovic,"€ 19,231","€ 1,000,000","€ 1,031,430",F,24,Serbia,Eintracht Frankfurt,Bundesliga,2019-2020
20,21,Dejan Joveljic,"€ 19,231","€ 1,000,000","€ 1,031,430",F,20,Serbia,Eintracht Frankfurt,Bundesliga,2019-2020
21,22,Lucas Torró,"€ 17,308","€ 900,000","€ 928,287",M,25,Spain,Eintracht Frankfurt,Bundesliga,2019-2020
22,23,Timothy Chandler,"€ 15,000","€ 780,000","€ 804,515",D,29,United States,Eintracht Frankfurt,Bundesliga,2019-2020
23,24,Danny da Costa,"€ 15,000","€ 780,000","€ 804,515",D,26,Germany,Eintracht Frankfurt,Bundesliga,2019-2020
24,25,Felix Wiedwald,"€ 15,000","€ 780,000","€ 804,515",K,29,Germany,Eintracht Frankfurt,Bundesliga,2019-2020
25,26,Simon Falette,"€ 15,000","€ 780,000","€ 804,515",D,27,Guinea,Eintracht Frankfurt,Bundesliga,2019-2020
26,27,Marco Russ,"€ 10,000","€ 520,000","€ 536,343",D,34,Germany,Eintracht Frankfurt,Bundesliga,2019-2020
27,28,Daichi Kamada,"€ 8,462","€ 440,000","€ 453,829",F,23,Japan,Eintracht Frankfurt,Bundesliga,2019-2020
28,29,Jan Zimmermann,"€ 8,462","€ 440,000","€ 453,829",K,34,Germany,Eintracht Frankfurt,Bundesliga,2019-2020
29,30,Marijan Cavar,"€ 7,692","€ 400,000","€ 412,572",M,21,Bosnia-Herzegovina,Eintracht Frankfurt,Bundesliga,2019-2020
30,31,Patrick Finger,"€ 1,923","€ 100,000","€ 103,143",F,18,Germany,Eintracht Frankfurt,Bundesliga,2019-2020
31,32,Sahverdi Cetin,"€ 1,923","€ 100,000","€ 103,143",M,18,Germany,Eintracht Frankfurt,Bundesliga,2019-2020
32,33,Nils Stendera,€ 962,"€ 50,000","€ 51,571",M,18,Germany,Eintracht Frankfurt,Bundesliga,2019-2020
0,1,Vincenzo Grifo,"€ 19,231","€ 1,000,000","€ 1,031,430",F,26,Italy,Freiburg,Bundesliga,2019-2020
1,2,Yoric Ravet,"€ 19,231","€ 1,000,000","€ 1,031,430",F,29,France,Freiburg,Bundesliga,2019-2020
2,3,Dominique Heintz,"€ 15,385","€ 800,000","€ 825,144",D,26,Germany,Freiburg,Bundesliga,2019-2020
3,4,Jonathan Schmid,"€ 15,385","€ 800,000","€ 825,144",D,29,France,Freiburg,Bundesliga,2019-2020
4,5,Nils Petersen,"€ 15,385","€ 800,000","€ 825,144",F,30,Germany,Freiburg,Bundesliga,2019-2020
5,6,Marco Terrazzino,"€ 15,000","€ 780,000","€ 804,515",F,28,Germany,Freiburg,Bundesliga,2019-2020
6,7,Christian Günter,"€ 15,000","€ 780,000","€ 804,515",D,26,Germany,Freiburg,Bundesliga,2019-2020
7,8,Robin Koch,"€ 15,000","€ 780,000","€ 804,515",D,23,Germany,Freiburg,Bundesliga,2019-2020
8,9,Chang-hoon Kwon,"€ 13,462","€ 700,000","€ 722,001",F,25,South Korea,Freiburg,Bundesliga,2019-2020
9,10,Mike Frantz,"€ 13,462","€ 700,000","€ 722,001",M,32,Germany,Freiburg,Bundesliga,2019-2020
10,11,Philipp Lienhart,"€ 12,500","€ 650,000","€ 670,429",D,23,Austria,Freiburg,Bundesliga,2019-2020
11,12,Jérôme Gondorf,"€ 12,500","€ 650,000","€ 670,429",M,31,Germany,Freiburg,Bundesliga,2019-2020
12,13,Luca Waldschmidt,"€ 12,500","€ 650,000","€ 670,429",F,23,Germany,Freiburg,Bundesliga,2019-2020
13,14,Amir Abrashi,"€ 11,923","€ 620,000","€ 639,486",M,29,Albania,Freiburg,Bundesliga,2019-2020
14,15,Alexander Schwolow,"€ 11,538","€ 600,000","€ 618,858",K,27,Germany,Freiburg,Bundesliga,2019-2020
15,16,Nicolas Höfler,"€ 11,538","€ 600,000","€ 618,858",M,29,Germany,Freiburg,Bundesliga,2019-2020
