,Player,Gross P/W(IN EUR),Gross P/Y(IN EUR),Adj. Gross(IN EUR),Pos. DFKM,Age,Country,Team,League,Season
1,Ignacio Camacho,"€ 96,154","€ 5,000,000","€ 5,157,148",M,29,Spain,Wolfsburg,Bundesliga,2019-2020
2,Yunus Malli,"€ 86,346","€ 4,490,000","€ 4,631,119",F,27,Turkey,Wolfsburg,Bundesliga,2019-2020
3,Daniel Ginczek,"€ 76,923","€ 4,000,000","€ 4,125,719",F,28,Germany,Wolfsburg,Bundesliga,2019-2020
4,Maximilian Arnold,"€ 76,923","€ 4,000,000","€ 4,125,719",M,25,Germany,Wolfsburg,Bundesliga,2019-2020
5,John Anthony Brooks,"€ 76,731","€ 3,990,000","€ 4,115,404",D,26,United States,Wolfsburg,Bundesliga,2019-2020
6,Admir Mehmedi,"€ 67,308","€ 3,500,000","€ 3,610,004",F,28,Switzerland,Wolfsburg,Bundesliga,2019-2020
7,Wout Weghorst,"€ 67,308","€ 3,500,000","€ 3,610,004",F,27,Netherlands,Wolfsburg,Bundesliga,2019-2020
8,Kevin Mbabu,"€ 62,500","€ 3,250,000","€ 3,352,147",D,24,Switzerland,Wolfsburg,Bundesliga,2019-2020
9,Jérôme Roussillon,"€ 57,692","€ 3,000,000","€ 3,094,289",D,26,France,Wolfsburg,Bundesliga,2019-2020
10,Xaver Schlager,"€ 57,692","€ 3,000,000","€ 3,094,289",M,21,Austria,Wolfsburg,Bundesliga,2019-2020
11,Yannick Gerhardt,"€ 57,500","€ 2,990,000","€ 3,083,975",M,25,Germany,Wolfsburg,Bundesliga,2019-2020
12,Koen Casteels,"€ 57,500","€ 2,990,000","€ 3,083,975",K,27,Belgium,Wolfsburg,Bundesliga,2019-2020
13,Marin Pongracic,"€ 48,077","€ 2,500,000","€ 2,578,574",D,22,Croatia,Wolfsburg,Bundesliga,2019-2020
14,Josuha Guilavogui,"€ 47,885","€ 2,490,000","€ 2,568,260",M,28,France,Wolfsburg,Bundesliga,2019-2020
15,Jeffrey Bruma,"€ 43,846","€ 2,280,000","€ 2,351,660",D,27,Netherlands,Wolfsburg,Bundesliga,2019-2020
16,Felix Klaus,"€ 38,462","€ 2,000,000","€ 2,062,859",F,26,Germany,Wolfsburg,Bundesliga,2019-2020
17,Robin Knoche,"€ 38,269","€ 1,990,000","€ 2,052,545",D,27,Germany,Wolfsburg,Bundesliga,2019-2020
18,William,"€ 38,077","€ 1,980,000","€ 2,042,231",D,24,Brazil,Wolfsburg,Bundesliga,2019-2020
19,Josip Brekalo,"€ 34,615","€ 1,800,000","€ 1,856,573",F,21,Croatia,Wolfsburg,Bundesliga,2019-2020
20,Joao Victor,"€ 28,846","€ 1,500,000","€ 1,547,145",F,25,Brazil,Wolfsburg,Bundesliga,2019-2020
21,Renato Steffen,"€ 28,846","€ 1,500,000","€ 1,547,145",F,27,Switzerland,Wolfsburg,Bundesliga,2019-2020
22,Marcel Tisserand,"€ 28,846","€ 1,500,000","€ 1,547,145",D,26,Democratic Republic of Congo,Wolfsburg,Bundesliga,2019-2020
23,Lukas Nmecha,"€ 18,654","€ 970,000","€ 1,000,487",F,20,Germany,Wolfsburg,Bundesliga,2019-2020
24,Elvis Rexhbecaj,"€ 15,385","€ 800,000","€ 825,144",M,21,Germany,Wolfsburg,Bundesliga,2019-2020
25,Pavao Pervan,"€ 15,000","€ 780,000","€ 804,515",K,31,Austria,Wolfsburg,Bundesliga,2019-2020
26,Paulo Otávio,"€ 10,000","€ 520,000","€ 536,343",D,24,Brazil,Wolfsburg,Bundesliga,2019-2020
27,Ismail Azzaoui,"€ 8,462","€ 440,000","€ 453,829",F,21,Belgium,Wolfsburg,Bundesliga,2019-2020
28,Phillip Menzel,"€ 1,731","€ 90,000","€ 92,829",K,21,Germany,Wolfsburg,Bundesliga,2019-2020
29,Niklas Klinger,€ 385,"€ 20,000","€ 20,629",K,23,Germany,Wolfsburg,Bundesliga,2019-2020
