,Player,Gross P/W(IN EUR),Gross P/Y(IN EUR),Adj. Gross(IN EUR),Pos. DFKM,Age,Country,Team,League,Season
1,Alfred Finnbogason,"€ 38,269","€ 1,990,000","€ 2,052,545",F,30,Iceland,Augsburg,Bundesliga,2019-2020
2,André Hahn,"€ 34,615","€ 1,800,000","€ 1,856,573",F,29,Germany,Augsburg,Bundesliga,2019-2020
3,Stephan Lichtsteiner,"€ 28,846","€ 1,500,000","€ 1,547,145",D,35,Switzerland,Augsburg,Bundesliga,2019-2020
4,Carlos Gruezo,"€ 28,846","€ 1,500,000","€ 1,547,145",M,24,Ecuador,Augsburg,Bundesliga,2019-2020
5,Daniel Baier,"€ 28,846","€ 1,500,000","€ 1,547,145",M,35,Germany,Augsburg,Bundesliga,2019-2020
6,Eduard Löwen,"€ 28,846","€ 1,500,000","€ 1,547,145",M,23,Germany,Augsburg,Bundesliga,2019-2020
7,Florian Niederlechner,"€ 28,846","€ 1,500,000","€ 1,547,145",F,28,Germany,Augsburg,Bundesliga,2019-2020
8,Tin Jedvaj,"€ 28,846","€ 1,500,000","€ 1,547,145",D,23,Croatia,Augsburg,Bundesliga,2019-2020
9,Philipp Max,"€ 23,077","€ 1,200,000","€ 1,237,716",D,25,Germany,Augsburg,Bundesliga,2019-2020
10,Jeffrey Gouweleeuw,"€ 23,077","€ 1,200,000","€ 1,237,716",D,28,Netherlands,Augsburg,Bundesliga,2019-2020
11,Tomas Koubek,"€ 21,154","€ 1,100,000","€ 1,134,573",K,27,Czech Republic,Augsburg,Bundesliga,2019-2020
12,Iago,"€ 19,231","€ 1,000,000","€ 1,031,430",D,22,Brazil,Augsburg,Bundesliga,2019-2020
13,Michael Gregoritsch,"€ 19,231","€ 1,000,000","€ 1,031,430",F,25,Austria,Augsburg,Bundesliga,2019-2020
14,Reece Oxford,"€ 15,385","€ 800,000","€ 825,144",D,20,England,Augsburg,Bundesliga,2019-2020
15,Marek Suchy,"€ 15,385","€ 800,000","€ 825,144",D,31,Czech Republic,Augsburg,Bundesliga,2019-2020
16,Fabian Giefer,"€ 15,000","€ 780,000","€ 804,515",K,29,Germany,Augsburg,Bundesliga,2019-2020
17,Julian Schieber,"€ 13,462","€ 700,000","€ 722,001",F,30,Germany,Augsburg,Bundesliga,2019-2020
18,Felix Uduokhai,"€ 11,923","€ 620,000","€ 639,486",D,22,Germany,Augsburg,Bundesliga,2019-2020
19,Noah Sarenren Bazee,"€ 11,538","€ 600,000","€ 618,858",F,23,Nigeria,Augsburg,Bundesliga,2019-2020
20,Ruben Vargas,"€ 11,538","€ 600,000","€ 618,858",F,21,Switzerland,Augsburg,Bundesliga,2019-2020
21,Rani Khedira,"€ 10,000","€ 520,000","€ 536,343",M,25,Germany,Augsburg,Bundesliga,2019-2020
22,Jan Morávek,"€ 10,000","€ 520,000","€ 536,343",M,29,Czech Republic,Augsburg,Bundesliga,2019-2020
23,Fredrik Jensen,"€ 9,615","€ 500,000","€ 515,715",F,22,Finland,Augsburg,Bundesliga,2019-2020
24,Marco Richter,"€ 9,615","€ 500,000","€ 515,715",F,21,Germany,Augsburg,Bundesliga,2019-2020
25,Raphael Framberger,"€ 9,615","€ 500,000","€ 515,715",D,24,Germany,Augsburg,Bundesliga,2019-2020
26,Georg Teigl,"€ 9,615","€ 500,000","€ 515,715",M,28,Austria,Augsburg,Bundesliga,2019-2020
27,Mads Pedersen,"€ 8,462","€ 440,000","€ 453,829",D,23,Denmark,Augsburg,Bundesliga,2019-2020
28,Andreas Luthe,"€ 6,923","€ 360,000","€ 371,315",K,32,Germany,Augsburg,Bundesliga,2019-2020
29,Felix Götze,"€ 4,423","€ 230,000","€ 237,229",M,21,Germany,Augsburg,Bundesliga,2019-2020
30,Sergio Córdova,"€ 4,423","€ 230,000","€ 237,229",F,22,Venezuela,Augsburg,Bundesliga,2019-2020
31,Simon Asta,"€ 3,846","€ 200,000","€ 206,286",D,18,Germany,Augsburg,Bundesliga,2019-2020
32,Benjamin Leneis,"€ 1,538","€ 80,000","€ 82,514",K,20,Germany,Augsburg,Bundesliga,2019-2020
33,Jozo Stanic,€ 962,"€ 50,000","€ 51,571",D,20,Croatia,Augsburg,Bundesliga,2019-2020
34,Seong-hoon Cheon,€ 577,"€ 30,000","€ 30,943",F,18,South Korea,Augsburg,Bundesliga,2019-2020
35,Maurice Malone,€ 577,"€ 30,000","€ 30,943",F,19,Germany,Augsburg,Bundesliga,2019-2020
36,Caiuby,€ 0,€ 0,€ 0,F,31,Brazil,Augsburg,Bundesliga,2019-2020
