,Player,Gross P/W(IN EUR),Gross P/Y(IN EUR),Adj. Gross(IN EUR),Pos. DFKM,Age,Country,Team,League,Season
1,Marco Reus,"€ 211,538","€ 11,000,000","€ 11,345,727",F,30,Germany,Borussia Dortmund,Bundesliga,2019-2020
2,Mats Hummels,"€ 192,308","€ 10,000,000","€ 10,314,297",D,30,Germany,Borussia Dortmund,Bundesliga,2019-2020
3,Mario Götze,"€ 192,308","€ 10,000,000","€ 10,314,297",F,27,Germany,Borussia Dortmund,Bundesliga,2019-2020
4,Emre Can,"€ 173,077","€ 9,000,000","€ 9,282,867",M,26,Germany,Borussia Dortmund,Bundesliga,2019-2020
5,Axel Witsel,"€ 153,846","€ 8,000,000","€ 8,251,438",M,30,Belgium,Borussia Dortmund,Bundesliga,2019-2020
6,Erling Haaland,"€ 151,923","€ 7,900,000","€ 8,148,295",F,19,Norway,Borussia Dortmund,Bundesliga,2019-2020
7,Thomas Delaney,"€ 115,385","€ 6,000,000","€ 6,188,578",M,28,Denmark,Borussia Dortmund,Bundesliga,2019-2020
8,Mahmoud Dahoud,"€ 94,231","€ 4,900,000","€ 5,054,006",M,23,Germany,Borussia Dortmund,Bundesliga,2019-2020
9,Julian Brandt,"€ 76,923","€ 4,000,000","€ 4,125,719",F,23,Germany,Borussia Dortmund,Bundesliga,2019-2020
10,Julian Weigl,"€ 76,731","€ 3,990,000","€ 4,115,404",M,24,Germany,Borussia Dortmund,Bundesliga,2019-2020
11,Paco Alcácer,"€ 76,731","€ 3,990,000","€ 4,115,404",F,26,Spain,Borussia Dortmund,Bundesliga,2019-2020
12,Lukasz Piszczek,"€ 76,731","€ 3,990,000","€ 4,115,404",D,34,Poland,Borussia Dortmund,Bundesliga,2019-2020
13,Marcel Schmelzer,"€ 76,731","€ 3,990,000","€ 4,115,404",D,31,Germany,Borussia Dortmund,Bundesliga,2019-2020
14,Jadon Sancho,"€ 61,538","€ 3,200,000","€ 3,300,575",F,19,England,Borussia Dortmund,Bundesliga,2019-2020
15,Roman Bürki,"€ 57,692","€ 3,000,000","€ 3,094,289",K,28,Switzerland,Borussia Dortmund,Bundesliga,2019-2020
16,Manuel Akanji,"€ 48,077","€ 2,500,000","€ 2,578,574",D,24,Switzerland,Borussia Dortmund,Bundesliga,2019-2020
17,Raphaël Guerreiro,"€ 38,462","€ 2,000,000","€ 2,062,859",M,25,Portugal,Borussia Dortmund,Bundesliga,2019-2020
18,Thorgan Hazard,"€ 30,769","€ 1,600,000","€ 1,650,288",F,26,Belgium,Borussia Dortmund,Bundesliga,2019-2020
19,Achraf Hakimi,"€ 28,846","€ 1,500,000","€ 1,547,145",D,20,Morocco,Borussia Dortmund,Bundesliga,2019-2020
20,Leonardo Balerdi,"€ 28,846","€ 1,500,000","€ 1,547,145",D,20,Argentina,Borussia Dortmund,Bundesliga,2019-2020
21,Marwin Hitz,"€ 28,846","€ 1,500,000","€ 1,547,145",K,31,Switzerland,Borussia Dortmund,Bundesliga,2019-2020
22,Nico Schulz,"€ 25,000","€ 1,300,000","€ 1,340,859",D,26,Germany,Borussia Dortmund,Bundesliga,2019-2020
23,Mateu Morey Bauzà,"€ 19,231","€ 1,000,000","€ 1,031,430",D,19,Spain,Borussia Dortmund,Bundesliga,2019-2020
24,Jacob Bruun Larsen,"€ 8,654","€ 450,000","€ 464,143",F,20,Denmark,Borussia Dortmund,Bundesliga,2019-2020
25,Dan-Axel Zagadou,"€ 4,423","€ 230,000","€ 237,229",D,20,France,Borussia Dortmund,Bundesliga,2019-2020
26,Giovanni Reyna,"€ 1,538","€ 80,000","€ 82,514",F,17,United States,Borussia Dortmund,Bundesliga,2019-2020
27,Eric Oelschlägel,"€ 1,538","€ 80,000","€ 82,514",K,23,Germany,Borussia Dortmund,Bundesliga,2019-2020
28,Tobias Raschl,€ 962,"€ 50,000","€ 51,571",M,19,Germany,Borussia Dortmund,Bundesliga,2019-2020
29,Patrick Osterhage,€ 769,"€ 40,000","€ 41,257",M,19,Germany,Borussia Dortmund,Bundesliga,2019-2020
30,Luca Unbehaun,€ 577,"€ 30,000","€ 30,943",K,18,Germany,Borussia Dortmund,Bundesliga,2019-2020
