,Player,Gross P/W(IN EUR),Gross P/Y(IN EUR),Adj. Gross(IN EUR),Pos. DFKM,Age,Country,Team,League,Season
1,Jeffrey Bruma,"€ 43,846","€ 2,280,000","€ 2,351,660",D,28,Netherlands,Mainz,Bundesliga,2019-2020
2,Aarón Martín,"€ 38,462","€ 2,000,000","€ 2,062,859",D,22,Spain,Mainz,Bundesliga,2019-2020
3,Jean-Philippe Mateta,"€ 34,615","€ 1,800,000","€ 1,856,573",F,22,France,Mainz,Bundesliga,2019-2020
4,Edimilson Fernandes,"€ 34,615","€ 1,800,000","€ 1,856,573",M,23,Switzerland,Mainz,Bundesliga,2019-2020
5,Stefan Bell,"€ 34,615","€ 1,800,000","€ 1,856,573",D,28,Germany,Mainz,Bundesliga,2019-2020
6,Alexandru Maxim,"€ 28,846","€ 1,500,000","€ 1,547,145",F,29,Romania,Mainz,Bundesliga,2019-2020
7,Ádám Szalai,"€ 28,846","€ 1,500,000","€ 1,547,145",F,31,Hungary,Mainz,Bundesliga,2019-2020
8,Ronaël Pierre-Gabriel,"€ 23,077","€ 1,200,000","€ 1,237,716",D,21,France,Mainz,Bundesliga,2019-2020
9,Jeremiah St Juste,"€ 19,231","€ 1,000,000","€ 1,031,430",D,22,Netherlands,Mainz,Bundesliga,2019-2020
10,Danny Latza,"€ 19,231","€ 1,000,000","€ 1,031,430",M,29,Germany,Mainz,Bundesliga,2019-2020
11,Dong-won Ji,"€ 19,231","€ 1,000,000","€ 1,031,430",F,28,South Korea,Mainz,Bundesliga,2019-2020
12,Moussa Niakhaté,"€ 15,385","€ 800,000","€ 825,144",D,23,France,Mainz,Bundesliga,2019-2020
13,Daniel Brosinski,"€ 15,385","€ 800,000","€ 825,144",D,31,Germany,Mainz,Bundesliga,2019-2020
14,Jean-Paul Boëtius,"€ 15,000","€ 780,000","€ 804,515",F,25,Netherlands,Mainz,Bundesliga,2019-2020
15,Levin Öztunali,"€ 15,000","€ 780,000","€ 804,515",M,23,Germany,Mainz,Bundesliga,2019-2020
16,Robin Quaison,"€ 15,000","€ 780,000","€ 804,515",F,25,Sweden,Mainz,Bundesliga,2019-2020
17,Karim Onisiwo,"€ 13,462","€ 700,000","€ 722,001",F,27,Austria,Mainz,Bundesliga,2019-2020
18,Phillipp Mwene,"€ 11,923","€ 620,000","€ 639,486",D,25,Austria,Mainz,Bundesliga,2019-2020
19,Pierre Kunde Malong,"€ 11,538","€ 600,000","€ 618,858",M,24,Cameroon,Mainz,Bundesliga,2019-2020
20,Alexander Hack,"€ 11,538","€ 600,000","€ 618,858",D,26,Germany,Mainz,Bundesliga,2019-2020
21,Robin Zentner,"€ 9,615","€ 500,000","€ 515,715",K,24,Germany,Mainz,Bundesliga,2019-2020
22,Taiwo Awoniyi,"€ 9,231","€ 480,000","€ 495,086",F,22,Nigeria,Mainz,Bundesliga,2019-2020
23,Ridle Baku,"€ 8,462","€ 440,000","€ 453,829",M,21,Germany,Mainz,Bundesliga,2019-2020
24,Florian Müller,"€ 5,769","€ 300,000","€ 309,429",K,21,Germany,Mainz,Bundesliga,2019-2020
25,Jonathan Burkardt,"€ 4,423","€ 230,000","€ 237,229",F,19,Germany,Mainz,Bundesliga,2019-2020
26,Jonathan Meier,"€ 4,423","€ 230,000","€ 237,229",D,19,Germany,Mainz,Bundesliga,2019-2020
27,Ahmet Gürleyen,"€ 2,885","€ 150,000","€ 154,714",D,20,Germany,Mainz,Bundesliga,2019-2020
28,Erkan Eyibil,"€ 2,115","€ 110,000","€ 113,457",F,18,Germany,Mainz,Bundesliga,2019-2020
29,Aaron Seydel,"€ 2,115","€ 110,000","€ 113,457",F,23,Germany,Mainz,Bundesliga,2019-2020
30,Leandro Barreiro Martins,"€ 1,923","€ 100,000","€ 103,143",M,19,Luxembourg,Mainz,Bundesliga,2019-2020
31,Finn Dahmen,"€ 1,538","€ 80,000","€ 82,514",K,21,Germany,Mainz,Bundesliga,2019-2020
32,Omer Hanin,"€ 1,346","€ 70,000","€ 72,200",K,21,Israel,Mainz,Bundesliga,2019-2020
33,Cyrill Akono,€ 962,"€ 50,000","€ 51,571",F,19,Germany,Mainz,Bundesliga,2019-2020
34,Niklas Tauer,€ 577,"€ 30,000","€ 30,943",M,18,Germany,Mainz,Bundesliga,2019-2020
35,Merveille Papela,€ 577,"€ 30,000","€ 30,943",M,19,Germany,Mainz,Bundesliga,2019-2020
