,Player,Gross P/W(IN EUR),Gross P/Y(IN EUR),Adj. Gross(IN EUR),Pos. DFKM,Age,Country,Team,League,Season
1,Munas Dabbur,"€ 67,308","€ 3,500,000","€ 3,610,004",F,27,Israel,Hoffenheim,Bundesliga,2019-2020
2,Sebastian Rudy,"€ 67,308","€ 3,500,000","€ 3,610,004",M,29,Germany,Hoffenheim,Bundesliga,2019-2020
3,Andrej Kramaric,"€ 57,692","€ 3,000,000","€ 3,094,289",F,28,Croatia,Hoffenheim,Bundesliga,2019-2020
4,Oliver Baumann,"€ 57,692","€ 3,000,000","€ 3,094,289",K,29,Germany,Hoffenheim,Bundesliga,2019-2020
5,Diadie Samassékou,"€ 57,692","€ 3,000,000","€ 3,094,289",M,23,Mali,Hoffenheim,Bundesliga,2019-2020
6,Jürgen Locadia,"€ 55,769","€ 2,900,000","€ 2,991,146",F,25,Netherlands,Hoffenheim,Bundesliga,2019-2020
7,Kevin Vogt,"€ 38,462","€ 2,000,000","€ 2,062,859",D,27,Germany,Hoffenheim,Bundesliga,2019-2020
8,Lukas Rupp,"€ 38,462","€ 2,000,000","€ 2,062,859",M,28,Germany,Hoffenheim,Bundesliga,2019-2020
9,Robert Skov,"€ 38,462","€ 2,000,000","€ 2,062,859",F,23,Denmark,Hoffenheim,Bundesliga,2019-2020
10,Florian Grillitsch,"€ 38,462","€ 2,000,000","€ 2,062,859",M,24,Austria,Hoffenheim,Bundesliga,2019-2020
11,Ihlas Bebou,"€ 38,462","€ 2,000,000","€ 2,062,859",F,25,Togo,Hoffenheim,Bundesliga,2019-2020
12,Pavel Kaderabek,"€ 38,462","€ 2,000,000","€ 2,062,859",D,27,Czech Republic,Hoffenheim,Bundesliga,2019-2020
13,Havard Nordtveit,"€ 38,077","€ 1,980,000","€ 2,042,231",M,29,Norway,Hoffenheim,Bundesliga,2019-2020
14,Ishak Belfodil,"€ 28,846","€ 1,500,000","€ 1,547,145",F,27,Algeria,Hoffenheim,Bundesliga,2019-2020
15,Ermin Bicakcic,"€ 28,846","€ 1,500,000","€ 1,547,145",D,29,Bosnia-Herzegovina,Hoffenheim,Bundesliga,2019-2020
16,Joshua Brenet,"€ 23,077","€ 1,200,000","€ 1,237,716",D,25,Netherlands,Hoffenheim,Bundesliga,2019-2020
17,Stefan Posch,"€ 23,077","€ 1,200,000","€ 1,237,716",D,22,Austria,Hoffenheim,Bundesliga,2019-2020
18,Benjamin Hübner,"€ 20,000","€ 1,040,000","€ 1,072,687",D,30,Germany,Hoffenheim,Bundesliga,2019-2020
19,Steven Zuber,"€ 19,231","€ 1,000,000","€ 1,031,430",M,28,Switzerland,Hoffenheim,Bundesliga,2019-2020
20,Kevin Akpoguma,"€ 19,231","€ 1,000,000","€ 1,031,430",D,24,Germany,Hoffenheim,Bundesliga,2019-2020
21,Dennis Geiger,"€ 15,385","€ 800,000","€ 825,144",M,21,Germany,Hoffenheim,Bundesliga,2019-2020
22,Sargis Adamyan,"€ 15,000","€ 780,000","€ 804,515",F,26,Armenia,Hoffenheim,Bundesliga,2019-2020
23,Robert Zulj,"€ 13,077","€ 680,000","€ 701,372",F,27,Austria,Hoffenheim,Bundesliga,2019-2020
24,Konstantinos Stafylidis,"€ 12,692","€ 660,000","€ 680,744",D,25,Greece,Hoffenheim,Bundesliga,2019-2020
25,Michael Esser,"€ 11,538","€ 600,000","€ 618,858",K,32,Germany,Hoffenheim,Bundesliga,2019-2020
26,Lucas Ribeiro,"€ 10,000","€ 520,000","€ 536,343",D,20,Brazil,Hoffenheim,Bundesliga,2019-2020
27,Felipe Pires,"€ 9,615","€ 500,000","€ 515,715",F,24,Brazil,Hoffenheim,Bundesliga,2019-2020
28,Jacob Bruun Larsen,"€ 8,654","€ 450,000","€ 464,143",F,21,Denmark,Hoffenheim,Bundesliga,2019-2020
29,Christoph Baumgartner,"€ 8,462","€ 440,000","€ 453,829",F,20,Austria,Hoffenheim,Bundesliga,2019-2020
30,Philipp Ochs,"€ 5,000","€ 260,000","€ 268,172",F,22,Germany,Hoffenheim,Bundesliga,2019-2020
31,Philipp Pentke,"€ 3,269","€ 170,000","€ 175,343",K,34,Germany,Hoffenheim,Bundesliga,2019-2020
32,Alexander Stolz,€ 962,"€ 50,000","€ 51,571",K,35,Germany,Hoffenheim,Bundesliga,2019-2020
33,Ilay Elmkies,€ 769,"€ 40,000","€ 41,257",M,19,Israel,Hoffenheim,Bundesliga,2019-2020
