,Player,Gross P/W(IN EUR),Gross P/Y(IN EUR),Adj. Gross(IN EUR),Pos. DFKM,Age,Country,Team,League,Season
1,Marco Reus,"€ 210,827","€ 10,963,000","€ 11,364,858",M,29,Germany,Borussia Dortmund,Bundesliga,2018-2019
2,Mario Götze,"€ 191,654","€ 9,966,000","€ 10,331,312",M,26,Germany,Borussia Dortmund,Bundesliga,2018-2019
3,Axel Witsel,"€ 153,327","€ 7,973,000","€ 8,265,257",M,29,Belgium,Borussia Dortmund,Bundesliga,2018-2019
4,Thomas Delaney,"€ 115,385","€ 6,000,000","€ 6,219,935",M,26,Denmark,Borussia Dortmund,Bundesliga,2018-2019
5,Marius Wolf,"€ 96,154","€ 5,000,000","€ 5,183,279",F,23,Germany,Borussia Dortmund,Bundesliga,2018-2019
6,Mahmoud Dahoud,"€ 95,827","€ 4,983,000","€ 5,165,656",M,22,Germany,Borussia Dortmund,Bundesliga,2018-2019
7,Abdou Diallo,"€ 76,923","€ 4,000,000","€ 4,146,623",D,22,France,Borussia Dortmund,Bundesliga,2018-2019
8,Shinji Kagawa,"€ 76,923","€ 4,000,000","€ 4,146,623",M,29,Japan,Borussia Dortmund,Bundesliga,2018-2019
9,Julian Weigl,"€ 76,654","€ 3,986,000","€ 4,132,110",M,22,Germany,Borussia Dortmund,Bundesliga,2018-2019
10,Maximilian Philipp,"€ 76,654","€ 3,986,000","€ 4,132,110",F,24,Germany,Borussia Dortmund,Bundesliga,2018-2019
11,Paco Alcácer,"€ 76,654","€ 3,986,000","€ 4,132,110",F,24,Spain,Borussia Dortmund,Bundesliga,2018-2019
12,Ömer Toprak,"€ 67,308","€ 3,500,000","€ 3,628,295",D,28,Turkey,Borussia Dortmund,Bundesliga,2018-2019
13,Jeremy Toljan,"€ 57,692","€ 3,000,000","€ 3,109,968",D,23,Germany,Borussia Dortmund,Bundesliga,2018-2019
14,Sebastian Rode,"€ 57,500","€ 2,990,000","€ 3,099,601",M,27,Germany,Borussia Dortmund,Bundesliga,2018-2019
15,Lukasz Piszczek,"€ 55,577","€ 2,890,000","€ 2,995,935",D,33,Poland,Borussia Dortmund,Bundesliga,2018-2019
16,Roman Bürki,"€ 48,077","€ 2,500,000","€ 2,591,640",K,27,Switzerland,Borussia Dortmund,Bundesliga,2018-2019
17,Marcel Schmelzer,"€ 48,077","€ 2,500,000","€ 2,591,640",D,30,Germany,Borussia Dortmund,Bundesliga,2018-2019
18,Manuel Akanji,"€ 47,904","€ 2,491,000","€ 2,582,310",D,22,Switzerland,Borussia Dortmund,Bundesliga,2018-2019
19,Marwin Hitz,"€ 38,462","€ 2,000,000","€ 2,073,312",K,30,Switzerland,Borussia Dortmund,Bundesliga,2018-2019
20,Jadon Sancho,"€ 38,327","€ 1,993,000","€ 2,066,055",F,18,England,Borussia Dortmund,Bundesliga,2018-2019
21,Raphaël Guerreiro,"€ 38,000","€ 1,976,000","€ 2,048,432",M,24,Portugal,Borussia Dortmund,Bundesliga,2018-2019
22,Christian Pulisic,"€ 28,750","€ 1,495,000","€ 1,549,800",F,19,United States,Borussia Dortmund,Bundesliga,2018-2019
23,Achraf Hakimi,"€ 28,750","€ 1,495,000","€ 1,549,800",D,19,Morocco,Borussia Dortmund,Bundesliga,2018-2019
24,Sergio Gómez,"€ 19,231","€ 1,000,000","€ 1,036,656",M,17,Spain,Borussia Dortmund,Bundesliga,2018-2019
25,Alexander Isak,"€ 15,000","€ 780,000","€ 808,592",F,18,Sweden,Borussia Dortmund,Bundesliga,2018-2019
26,Jacob Bruun Larsen,"€ 8,500","€ 442,000","€ 458,202",F,19,Denmark,Borussia Dortmund,Bundesliga,2018-2019
27,Dzenis Burnic,"€ 4,500","€ 234,000","€ 242,577",M,20,Germany,Borussia Dortmund,Bundesliga,2018-2019
28,Dan-Axel Zagadou,"€ 4,500","€ 234,000","€ 242,577",D,19,France,Borussia Dortmund,Bundesliga,2018-2019
29,Leonardo Balerdi,"€ 2,077","€ 108,000","€ 111,959",D,19,Argentina,Borussia Dortmund,Bundesliga,2018-2019
30,Eric Oelschlägel,"€ 1,596","€ 83,000","€ 86,042",K,22,Germany,Borussia Dortmund,Bundesliga,2018-2019
31,André Schürrle,€ 0,€ 0,€ 0,F,27,Germany,Borussia Dortmund,Bundesliga,2018-2019
32,Luca Unbehaun,€ 0,€ 0,€ 0,K,17,Germany,Borussia Dortmund,Bundesliga,2018-2019
33,Felix Passlack,€ 0,€ 0,€ 0,D,20,Germany,Borussia Dortmund,Bundesliga,2018-2019
34,Amos Pieper,€ 0,€ 0,€ 0,D,20,Germany,Borussia Dortmund,Bundesliga,2018-2019
