,Player,Gross P/W(IN EUR),Gross P/Y(IN EUR),Adj. Gross(IN EUR),Pos. DFKM,Age,Country,Team,League,Season
1,Raffael,"€ 76,654","€ 3,986,000","€ 4,132,110",F,33,Brazil,Monchengladbach,Bundesliga,2018-2019
2,Christoph Kramer,"€ 57,692","€ 3,000,000","€ 3,109,968",M,27,Germany,Monchengladbach,Bundesliga,2018-2019
3,Alassane Plea,"€ 57,692","€ 3,000,000","€ 3,109,968",F,25,France,Monchengladbach,Bundesliga,2018-2019
4,Matthias Ginter,"€ 57,500","€ 2,990,000","€ 3,099,601",D,24,Germany,Monchengladbach,Bundesliga,2018-2019
5,Lars Stindl,"€ 57,500","€ 2,990,000","€ 3,099,601",F,29,Germany,Monchengladbach,Bundesliga,2018-2019
6,Ibrahima Traoré,"€ 51,923","€ 2,700,000","€ 2,798,971",F,30,Guinea,Monchengladbach,Bundesliga,2018-2019
7,Josip Drmic,"€ 48,077","€ 2,500,000","€ 2,591,640",F,25,Switzerland,Monchengladbach,Bundesliga,2018-2019
8,Yann Sommer,"€ 47,904","€ 2,491,000","€ 2,582,310",K,29,Switzerland,Monchengladbach,Bundesliga,2018-2019
9,Fabian Johnson,"€ 47,904","€ 2,491,000","€ 2,582,310",F,30,United States,Monchengladbach,Bundesliga,2018-2019
10,Denis Zakaria,"€ 38,462","€ 2,000,000","€ 2,073,312",M,21,Switzerland,Monchengladbach,Bundesliga,2018-2019
11,Patrick Herrmann,"€ 38,462","€ 2,000,000","€ 2,073,312",F,27,Germany,Monchengladbach,Bundesliga,2018-2019
12,Tony Jantschke,"€ 38,000","€ 1,976,000","€ 2,048,432",D,28,Germany,Monchengladbach,Bundesliga,2018-2019
13,Michael Lang,"€ 33,788","€ 1,757,000","€ 1,821,404",D,27,Switzerland,Monchengladbach,Bundesliga,2018-2019
14,Thorgan Hazard,"€ 30,769","€ 1,600,000","€ 1,658,649",F,25,Belgium,Monchengladbach,Bundesliga,2018-2019
15,Oscar Wendt,"€ 28,846","€ 1,500,000","€ 1,554,984",D,32,Sweden,Monchengladbach,Bundesliga,2018-2019
16,Nico Elvedi,"€ 28,846","€ 1,500,000","€ 1,554,984",D,21,Switzerland,Monchengladbach,Bundesliga,2018-2019
17,Jonas Hofmann,"€ 28,750","€ 1,495,000","€ 1,549,800",M,25,Germany,Monchengladbach,Bundesliga,2018-2019
18,Michaël Cuisance,"€ 28,750","€ 1,495,000","€ 1,549,800",M,18,France,Monchengladbach,Bundesliga,2018-2019
19,Tobias Strobl,"€ 19,173","€ 997,000","€ 1,033,546",M,28,Germany,Monchengladbach,Bundesliga,2018-2019
20,Tobias Sippel,"€ 11,500","€ 598,000","€ 619,920",K,30,Germany,Monchengladbach,Bundesliga,2018-2019
21,Florian Neuhaus,"€ 8,500","€ 442,000","€ 458,202",M,21,Germany,Monchengladbach,Bundesliga,2018-2019
22,Keanan Bennetts,"€ 5,769","€ 300,000","€ 310,997",F,19,England,Monchengladbach,Bundesliga,2018-2019
23,Jordan Beyer,"€ 4,500","€ 234,000","€ 242,577",D,18,Germany,Monchengladbach,Bundesliga,2018-2019
24,Julio Villalba,"€ 4,500","€ 234,000","€ 242,577",F,19,Paraguay,Monchengladbach,Bundesliga,2018-2019
25,Lászlo Bénes,"€ 4,500","€ 234,000","€ 242,577",M,20,Slovakia,Monchengladbach,Bundesliga,2018-2019
26,Mamadou Doucouré,"€ 4,500","€ 234,000","€ 242,577",D,20,France,Monchengladbach,Bundesliga,2018-2019
27,Torben Müsel,"€ 4,500","€ 234,000","€ 242,577",M,18,Germany,Monchengladbach,Bundesliga,2018-2019
28,Andreas Poulsen,"€ 4,500","€ 234,000","€ 242,577",D,18,Denmark,Monchengladbach,Bundesliga,2018-2019
29,Moritz Nicolas,"€ 2,000","€ 104,000","€ 107,812",K,20,Germany,Monchengladbach,Bundesliga,2018-2019
30,Florian Mayer,€ 798,"€ 41,500","€ 43,021",D,20,Germany,Monchengladbach,Bundesliga,2018-2019
