,Player,Gross P/W(IN EUR),Gross P/Y(IN EUR),Adj. Gross(IN EUR),Pos. DFKM,Age,Country,Team,League,Season
1,Jonathas,"€ 57,692","€ 3,000,000","€ 3,109,968",F,29,Brazil,Hannover,Bundesliga,2018-2019
2,Niclas Füllkrug,"€ 48,077","€ 2,500,000","€ 2,591,640",F,25,Germany,Hannover,Bundesliga,2018-2019
3,Kevin Wimmer,"€ 38,981","€ 2,027,000","€ 2,101,301",D,25,Austria,Hannover,Bundesliga,2018-2019
4,Nicolai Müller,"€ 38,462","€ 2,000,000","€ 2,073,312",F,30,Germany,Hannover,Bundesliga,2018-2019
5,Walace,"€ 38,462","€ 2,000,000","€ 2,073,312",M,23,Brazil,Hannover,Bundesliga,2018-2019
6,Pirmin Schwegler,"€ 38,000","€ 1,976,000","€ 2,048,432",M,31,Switzerland,Hannover,Bundesliga,2018-2019
7,Bobby Wood,"€ 30,769","€ 1,600,000","€ 1,658,649",F,25,United States,Hannover,Bundesliga,2018-2019
8,Genki Haraguchi,"€ 28,846","€ 1,500,000","€ 1,554,984",F,27,Japan,Hannover,Bundesliga,2018-2019
9,Matthias Ostrzolek,"€ 28,750","€ 1,495,000","€ 1,549,800",D,28,Germany,Hannover,Bundesliga,2018-2019
10,Oliver Sorg,"€ 28,750","€ 1,495,000","€ 1,549,800",D,28,Germany,Hannover,Bundesliga,2018-2019
11,Julian Korb,"€ 20,000","€ 1,040,000","€ 1,078,122",D,26,Germany,Hannover,Bundesliga,2018-2019
12,Edgar Prib,"€ 20,000","€ 1,040,000","€ 1,078,122",M,28,Germany,Hannover,Bundesliga,2018-2019
13,Ihlas Bebou,"€ 19,231","€ 1,000,000","€ 1,036,656",F,24,Togo,Hannover,Bundesliga,2018-2019
14,Felipe,"€ 19,231","€ 1,000,000","€ 1,036,656",D,31,Brazil,Hannover,Bundesliga,2018-2019
15,Takuma Asano,"€ 16,712","€ 869,000","€ 900,854",F,23,Japan,Hannover,Bundesliga,2018-2019
16,Waldemar Anton,"€ 15,385","€ 800,000","€ 829,325",D,21,Germany,Hannover,Bundesliga,2018-2019
17,Iver Fossum,"€ 15,000","€ 780,000","€ 808,592",M,21,Norway,Hannover,Bundesliga,2018-2019
18,Miiko Albornoz,"€ 15,000","€ 780,000","€ 808,592",D,27,Chile,Hannover,Bundesliga,2018-2019
19,Josip Elez,"€ 13,462","€ 700,000","€ 725,659",D,24,Croatia,Hannover,Bundesliga,2018-2019
20,Michael Esser,"€ 13,346","€ 694,000","€ 719,439",K,30,Germany,Hannover,Bundesliga,2018-2019
21,Marvin Bakalorz,"€ 12,000","€ 624,000","€ 646,873",M,28,Germany,Hannover,Bundesliga,2018-2019
22,Kevin Akpoguma,"€ 11,538","€ 600,000","€ 621,994",D,23,Germany,Hannover,Bundesliga,2018-2019
23,Noah Sarenren Bazee,"€ 8,500","€ 442,000","€ 458,202",F,21,Nigeria,Hannover,Bundesliga,2018-2019
24,Philipp Tschauner,"€ 8,500","€ 442,000","€ 458,202",K,32,Germany,Hannover,Bundesliga,2018-2019
25,Florent Muslija,"€ 8,077","€ 420,000","€ 435,395",M,19,Kosovo,Hannover,Bundesliga,2018-2019
26,Uffe Bech,"€ 6,000","€ 312,000","€ 323,437",F,25,Denmark,Hannover,Bundesliga,2018-2019
27,Timo Hübers,"€ 4,500","€ 234,000","€ 242,577",D,21,Germany,Hannover,Bundesliga,2018-2019
28,Hendrik Weydandt,"€ 3,500","€ 182,000","€ 188,671",F,22,Germany,Hannover,Bundesliga,2018-2019
29,Samuel Sahin-Radlinger,"€ 2,500","€ 130,000","€ 134,765",K,25,Austria,Hannover,Bundesliga,2018-2019
30,Linton Maina,"€ 2,000","€ 104,000","€ 107,812",M,19,Germany,Hannover,Bundesliga,2018-2019
31,Leo Weinkauf,"€ 2,000","€ 104,000","€ 107,812",K,21,Germany,Hannover,Bundesliga,2018-2019
32,Fabian Senninger,€ 0,€ 0,€ 0,D,22,Germany,Hannover,Bundesliga,2018-2019
33,Mike Bähre,€ 0,€ 0,€ 0,M,22,Germany,Hannover,Bundesliga,2018-2019
34,Manuel Schmiedebach,€ 0,€ 0,€ 0,M,29,Germany,Hannover,Bundesliga,2018-2019
35,Sebastian Soto,€ 0,€ 0,€ 0,F,17,United States,Hannover,Bundesliga,2018-2019
36,Tim Dierßen,€ 0,€ 0,€ 0,M,22,Germany,Hannover,Bundesliga,2018-2019
37,Benjamin Hadzic,€ 0,€ 0,€ 0,F,19,Bosnia-Herzegovina,Hannover,Bundesliga,2018-2019
