,Player,Gross P/W(IN EUR),Gross P/Y(IN EUR),Adj. Gross(IN EUR),Pos. DFKM,Age,Country,Team,League,Season
1,Andrej Kramaric,"€ 57,692","€ 3,000,000","€ 3,109,968",F,27,Croatia,Hoffenheim,Bundesliga,2018-2019
2,Ádám Szalai,"€ 57,692","€ 3,000,000","€ 3,109,968",F,30,Hungary,Hoffenheim,Bundesliga,2018-2019
3,Kerem Demirbay,"€ 57,500","€ 2,990,000","€ 3,099,601",M,24,Germany,Hoffenheim,Bundesliga,2018-2019
4,Leonardo Bittencourt,"€ 47,904","€ 2,491,000","€ 2,582,310",M,24,Germany,Hoffenheim,Bundesliga,2018-2019
5,Kevin Vogt,"€ 38,462","€ 2,000,000","€ 2,073,312",D,26,Germany,Hoffenheim,Bundesliga,2018-2019
6,Pavel Kaderabek,"€ 38,462","€ 2,000,000","€ 2,073,312",D,26,Czech Republic,Hoffenheim,Bundesliga,2018-2019
7,Lukas Rupp,"€ 38,462","€ 2,000,000","€ 2,073,312",M,27,Germany,Hoffenheim,Bundesliga,2018-2019
8,Vincenzo Grifo,"€ 38,327","€ 1,993,000","€ 2,066,055",F,25,Italy,Hoffenheim,Bundesliga,2018-2019
9,Havard Nordtveit,"€ 38,000","€ 1,976,000","€ 2,048,432",M,28,Norway,Hoffenheim,Bundesliga,2018-2019
10,Ishak Belfodil,"€ 28,846","€ 1,500,000","€ 1,554,984",F,26,Algeria,Hoffenheim,Bundesliga,2018-2019
11,Nadiem Amiri,"€ 28,750","€ 1,495,000","€ 1,549,800",M,21,Germany,Hoffenheim,Bundesliga,2018-2019
12,Nico Schulz,"€ 25,000","€ 1,300,000","€ 1,347,653",D,25,Germany,Hoffenheim,Bundesliga,2018-2019
13,Joshua Brenet,"€ 23,077","€ 1,200,000","€ 1,243,987",D,24,Netherlands,Hoffenheim,Bundesliga,2018-2019
14,Kasim Adams,"€ 23,000","€ 1,196,000","€ 1,239,840",D,23,Ghana,Hoffenheim,Bundesliga,2018-2019
15,Benjamin Hübner,"€ 20,000","€ 1,040,000","€ 1,078,122",D,28,Germany,Hoffenheim,Bundesliga,2018-2019
16,Florian Grillitsch,"€ 19,231","€ 1,000,000","€ 1,036,656",M,22,Austria,Hoffenheim,Bundesliga,2018-2019
17,Ermin Bicakcic,"€ 19,173","€ 997,000","€ 1,033,546",D,28,Bosnia-Herzegovina,Hoffenheim,Bundesliga,2018-2019
18,Reiss Nelson,"€ 16,538","€ 860,000","€ 891,524",F,18,England,Hoffenheim,Bundesliga,2018-2019
19,Dennis Geiger,"€ 15,385","€ 800,000","€ 829,325",M,20,Germany,Hoffenheim,Bundesliga,2018-2019
20,Steven Zuber,"€ 15,000","€ 780,000","€ 808,592",M,26,Switzerland,Hoffenheim,Bundesliga,2018-2019
21,Kevin Akpoguma,"€ 11,538","€ 600,000","€ 621,994",D,23,Germany,Hoffenheim,Bundesliga,2018-2019
22,Felipe Pires,"€ 9,615","€ 500,000","€ 518,328",F,23,Brazil,Hoffenheim,Bundesliga,2018-2019
23,Joelinton,"€ 8,654","€ 450,000","€ 466,495",F,21,Brazil,Hoffenheim,Bundesliga,2018-2019
24,Justin Hoogma,"€ 7,000","€ 364,000","€ 377,343",D,20,Netherlands,Hoffenheim,Bundesliga,2018-2019
25,Oliver Baumann,"€ 5,769","€ 300,000","€ 310,997",K,28,Germany,Hoffenheim,Bundesliga,2018-2019
26,Lucas Ribeiro,"€ 5,077","€ 264,000","€ 273,677",D,19,Brazil,Hoffenheim,Bundesliga,2018-2019
27,Robin Hack,"€ 4,500","€ 234,000","€ 242,577",F,19,Germany,Hoffenheim,Bundesliga,2018-2019
28,Gregor Kobel,"€ 3,000","€ 156,000","€ 161,718",K,20,Switzerland,Hoffenheim,Bundesliga,2018-2019
29,David Otto,"€ 2,500","€ 130,000","€ 134,765",F,19,Germany,Hoffenheim,Bundesliga,2018-2019
30,Christoph Baumgartner,"€ 2,500","€ 130,000","€ 134,765",M,18,Austria,Hoffenheim,Bundesliga,2018-2019
31,Alfons Amade,"€ 2,192","€ 114,000","€ 118,179",D,18,Germany,Hoffenheim,Bundesliga,2018-2019
32,Stefan Posch,"€ 2,000","€ 104,000","€ 107,812",D,21,Austria,Hoffenheim,Bundesliga,2018-2019
33,Alexander Stolz,"€ 1,000","€ 52,000","€ 53,906",K,34,Germany,Hoffenheim,Bundesliga,2018-2019
34,Robert Zulj,€ 0,€ 0,€ 0,M,26,Austria,Hoffenheim,Bundesliga,2018-2019
35,Philipp Ochs,€ 0,€ 0,€ 0,F,21,Germany,Hoffenheim,Bundesliga,2018-2019
36,Antonio Colak,€ 0,€ 0,€ 0,F,24,Croatia,Hoffenheim,Bundesliga,2018-2019
37,Moody Chana,€ 0,€ 0,€ 0,D,19,Germany,Hoffenheim,Bundesliga,2018-2019
38,Nicolas Wähling,€ 0,€ 0,€ 0,F,20,Germany,Hoffenheim,Bundesliga,2018-2019
