,Player,Gross P/W(IN EUR),Gross P/Y(IN EUR),Adj. Gross(IN EUR),Pos. DFKM,Age,Country,Team,League,Season
1,Robert Lewandowski,"€ 306,654","€ 15,946,000","€ 16,530,514",F,29,Poland,Bayern Munich,Bundesliga,2018-2019
2,Manuel Neuer,"€ 288,462","€ 15,000,000","€ 15,549,838",K,32,Germany,Bayern Munich,Bundesliga,2018-2019
3,Thomas Müller,"€ 287,481","€ 14,949,000","€ 15,496,968",F,28,Germany,Bayern Munich,Bundesliga,2018-2019
4,James Rodríguez,"€ 249,154","€ 12,956,000","€ 13,430,913",M,26,Colombia,Bayern Munich,Bundesliga,2018-2019
5,Thiago,"€ 229,981","€ 11,959,000","€ 12,397,367",M,27,Spain,Bayern Munich,Bundesliga,2018-2019
6,Franck Ribéry,"€ 229,981","€ 11,959,000","€ 12,397,367",F,35,France,Bayern Munich,Bundesliga,2018-2019
7,Jérôme Boateng,"€ 229,981","€ 11,959,000","€ 12,397,367",D,29,Germany,Bayern Munich,Bundesliga,2018-2019
8,Leon Goretzka,"€ 192,308","€ 10,000,000","€ 10,366,558",M,23,Germany,Bayern Munich,Bundesliga,2018-2019
9,Mats Hummels,"€ 191,654","€ 9,966,000","€ 10,331,312",D,29,Germany,Bayern Munich,Bundesliga,2018-2019
10,David Alaba,"€ 191,654","€ 9,966,000","€ 10,331,312",D,26,Austria,Bayern Munich,Bundesliga,2018-2019
11,Kingsley Coman,"€ 153,846","€ 8,000,000","€ 8,293,247",F,22,France,Bayern Munich,Bundesliga,2018-2019
12,Serge Gnabry,"€ 153,846","€ 8,000,000","€ 8,293,247",F,22,Germany,Bayern Munich,Bundesliga,2018-2019
13,Joshua Kimmich,"€ 153,327","€ 7,973,000","€ 8,265,257",D,23,Germany,Bayern Munich,Bundesliga,2018-2019
14,Niklas Süle,"€ 134,615","€ 7,000,000","€ 7,256,591",D,22,Germany,Bayern Munich,Bundesliga,2018-2019
15,Corentin Tolisso,"€ 134,615","€ 7,000,000","€ 7,256,591",M,23,France,Bayern Munich,Bundesliga,2018-2019
16,Arjen Robben,"€ 134,154","€ 6,976,000","€ 7,231,711",F,34,Netherlands,Bayern Munich,Bundesliga,2018-2019
17,Javi Martínez,"€ 115,000","€ 5,980,000","€ 6,199,202",M,29,Spain,Bayern Munich,Bundesliga,2018-2019
18,Sebastian Rudy,"€ 96,154","€ 5,000,000","€ 5,183,279",M,28,Germany,Bayern Munich,Bundesliga,2018-2019
19,Rafinha,"€ 95,827","€ 4,983,000","€ 5,165,656",D,32,Brazil,Bayern Munich,Bundesliga,2018-2019
20,Sandro Wagner,"€ 57,692","€ 3,000,000","€ 3,109,968",F,30,Germany,Bayern Munich,Bundesliga,2018-2019
21,Sven Ulreich,"€ 48,077","€ 2,500,000","€ 2,591,640",K,29,Germany,Bayern Munich,Bundesliga,2018-2019
22,Renato Sanches,"€ 28,846","€ 1,500,000","€ 1,554,984",M,20,Portugal,Bayern Munich,Bundesliga,2018-2019
23,Alphonso Davies,"€ 10,000","€ 520,000","€ 539,061",F,17,Canada,Bayern Munich,Bundesliga,2018-2019
24,Marco Friedl,"€ 5,769","€ 300,000","€ 310,997",D,20,Austria,Bayern Munich,Bundesliga,2018-2019
25,Christian Früchtl,"€ 4,788","€ 249,000","€ 258,127",K,18,Germany,Bayern Munich,Bundesliga,2018-2019
26,Woo-yeong Jeong,"€ 2,865","€ 149,000","€ 154,462",F,18,South Korea,Bayern Munich,Bundesliga,2018-2019
27,Ron-Thorben Hoffmann,"€ 2,000","€ 104,000","€ 107,812",K,19,Germany,Bayern Munich,Bundesliga,2018-2019
28,Meritan Shabani,"€ 2,000","€ 104,000","€ 107,812",M,19,Germany,Bayern Munich,Bundesliga,2018-2019
29,Juan Bernat,€ 0,€ 0,€ 0,D,25,Spain,Bayern Munich,Bundesliga,2018-2019
30,Jonathan Meier,€ 0,€ 0,€ 0,D,18,Germany,Bayern Munich,Bundesliga,2018-2019
31,Lars Lukas Mai,€ 0,€ 0,€ 0,D,18,Germany,Bayern Munich,Bundesliga,2018-2019
32,Paul Will,€ 0,€ 0,€ 0,M,19,Germany,Bayern Munich,Bundesliga,2018-2019
