,Player,Gross P/W(IN EUR),Gross P/Y(IN EUR),Adj. Gross(IN EUR),Pos. DFKM,Age,Country,Team,League,Season
1,Markus Suttner,"€ 27,846","€ 1,448,000","€ 1,501,078",D,31,Austria,Dusseldorf,Bundesliga,2018-2019
2,Dawid Kownacki,"€ 16,000","€ 832,000","€ 862,498",F,21,Poland,Dusseldorf,Bundesliga,2018-2019
3,Takashi Usami,"€ 15,000","€ 780,000","€ 808,592",F,26,Japan,Dusseldorf,Bundesliga,2018-2019
4,Dodi Lukebakio,"€ 14,596","€ 759,000","€ 786,822",F,20,Belgium,Dusseldorf,Bundesliga,2018-2019
5,Marvin Ducksch,"€ 13,423","€ 698,000","€ 723,586",F,24,Germany,Dusseldorf,Bundesliga,2018-2019
6,Alfredo Morales,"€ 12,462","€ 648,000","€ 671,753",M,28,United States,Dusseldorf,Bundesliga,2018-2019
7,Marcin Kaminski,"€ 11,500","€ 598,000","€ 619,920",D,26,Poland,Dusseldorf,Bundesliga,2018-2019
8,Rouwen Hennings,"€ 11,500","€ 598,000","€ 619,920",F,30,Germany,Dusseldorf,Bundesliga,2018-2019
9,Kaan Ayhan,"€ 11,500","€ 598,000","€ 619,920",D,23,Turkey,Dusseldorf,Bundesliga,2018-2019
10,Benito Raman,"€ 11,019","€ 573,000","€ 594,004",F,23,Belgium,Dusseldorf,Bundesliga,2018-2019
11,Marcel Sobottka,"€ 10,538","€ 548,000","€ 568,087",M,24,Germany,Dusseldorf,Bundesliga,2018-2019
12,Havard Nielsen,"€ 10,000","€ 520,000","€ 539,061",F,24,Norway,Dusseldorf,Bundesliga,2018-2019
13,Kenan Karaman,"€ 9,615","€ 500,000","€ 518,328",F,24,Turkey,Dusseldorf,Bundesliga,2018-2019
14,Diego Contento,"€ 9,615","€ 500,000","€ 518,328",D,28,Germany,Dusseldorf,Bundesliga,2018-2019
15,Kevin Stöger,"€ 9,615","€ 500,000","€ 518,328",M,24,Austria,Dusseldorf,Bundesliga,2018-2019
16,Jean Zimmer,"€ 9,577","€ 498,000","€ 516,255",D,24,Germany,Dusseldorf,Bundesliga,2018-2019
17,Niko Gießelmann,"€ 9,577","€ 498,000","€ 516,255",D,26,Germany,Dusseldorf,Bundesliga,2018-2019
18,Michael Rensing,"€ 9,577","€ 498,000","€ 516,255",K,34,Germany,Dusseldorf,Bundesliga,2018-2019
19,Emir Kujovic,"€ 8,615","€ 448,000","€ 464,422",F,30,Sweden,Dusseldorf,Bundesliga,2018-2019
20,Matthias Zimmermann,"€ 8,500","€ 442,000","€ 458,202",D,26,Germany,Dusseldorf,Bundesliga,2018-2019
21,Raphael Wolf,"€ 8,500","€ 442,000","€ 458,202",K,30,Germany,Dusseldorf,Bundesliga,2018-2019
22,Andre Hoffmann,"€ 7,673","€ 399,000","€ 413,626",D,25,Germany,Dusseldorf,Bundesliga,2018-2019
23,Jaroslav Drobny,"€ 7,365","€ 383,000","€ 397,039",K,38,Czech Republic,Dusseldorf,Bundesliga,2018-2019
24,Adam Bodzek,"€ 6,712","€ 349,000","€ 361,793",M,32,Poland,Dusseldorf,Bundesliga,2018-2019
25,Oliver Fink,"€ 6,712","€ 349,000","€ 361,793",M,36,Germany,Dusseldorf,Bundesliga,2018-2019
26,Davor Lovren,"€ 4,500","€ 234,000","€ 242,577",F,19,Croatia,Dusseldorf,Bundesliga,2018-2019
27,Aymen Barkok,"€ 4,500","€ 234,000","€ 242,577",M,20,Germany,Dusseldorf,Bundesliga,2018-2019
28,Robin Bormuth,"€ 2,865","€ 149,000","€ 154,462",D,22,Germany,Dusseldorf,Bundesliga,2018-2019
29,Kianz Froese,"€ 1,529","€ 79,500","€ 82,414",M,22,Canada,Dusseldorf,Bundesliga,2018-2019
30,Tim Wiesner,€ 596,"€ 31,000","€ 32,136",K,21,Germany,Dusseldorf,Bundesliga,2018-2019
31,Georgios Siadas,€ 404,"€ 21,000","€ 21,770",D,18,Germany,Dusseldorf,Bundesliga,2018-2019
32,Emmanuel Iyoha,€ 0,€ 0,€ 0,F,20,Germany,Dusseldorf,Bundesliga,2018-2019
33,Jannick Theißen,€ 0,€ 0,€ 0,K,20,Germany,Dusseldorf,Bundesliga,2018-2019
34,Johannes Bühler,€ 0,€ 0,€ 0,M,20,Germany,Dusseldorf,Bundesliga,2018-2019
