,Player,Gross P/W(IN EUR),Gross P/Y(IN EUR),Adj. Gross(IN EUR),Pos. DFKM,Age,Country,Team,League,Season
1,Davy Klaassen,"€ 67,077","€ 3,488,000","€ 3,615,856",M,25,Netherlands,Werder Bremen,Bundesliga,2018-2019
2,Max Kruse,"€ 57,500","€ 2,990,000","€ 3,099,601",F,30,Germany,Werder Bremen,Bundesliga,2018-2019
3,Jiri Pavlenka,"€ 48,077","€ 2,500,000","€ 2,591,640",K,26,Czech Republic,Werder Bremen,Bundesliga,2018-2019
4,Ludwig Augustinsson,"€ 38,462","€ 2,000,000","€ 2,073,312",D,24,Sweden,Werder Bremen,Bundesliga,2018-2019
5,Nuri Sahin,"€ 38,462","€ 2,000,000","€ 2,073,312",M,29,Turkey,Werder Bremen,Bundesliga,2018-2019
6,Martin Harnik,"€ 38,462","€ 2,000,000","€ 2,073,312",F,31,Austria,Werder Bremen,Bundesliga,2018-2019
7,Milot Rashica,"€ 38,346","€ 1,994,000","€ 2,067,092",F,22,Kosovo,Werder Bremen,Bundesliga,2018-2019
8,Niklas Moisander,"€ 38,327","€ 1,993,000","€ 2,066,055",D,32,Finland,Werder Bremen,Bundesliga,2018-2019
9,Yuya Osako,"€ 38,327","€ 1,993,000","€ 2,066,055",F,28,Japan,Werder Bremen,Bundesliga,2018-2019
10,Florian Kainz,"€ 34,500","€ 1,794,000","€ 1,859,761",F,25,Austria,Werder Bremen,Bundesliga,2018-2019
11,Aron Jóhannsson,"€ 28,846","€ 1,500,000","€ 1,554,984",F,27,United States,Werder Bremen,Bundesliga,2018-2019
12,Theodor Gebre Selassie,"€ 28,846","€ 1,500,000","€ 1,554,984",D,31,Czech Republic,Werder Bremen,Bundesliga,2018-2019
13,Philipp Bargfrede,"€ 19,231","€ 1,000,000","€ 1,036,656",M,29,Germany,Werder Bremen,Bundesliga,2018-2019
14,Kevin Möhwald,"€ 19,231","€ 1,000,000","€ 1,036,656",M,24,Germany,Werder Bremen,Bundesliga,2018-2019
15,Fin Bartels,"€ 18,404","€ 957,000","€ 992,080",F,31,Germany,Werder Bremen,Bundesliga,2018-2019
16,Thanos Petsos,"€ 15,000","€ 780,000","€ 808,592",M,27,Greece,Werder Bremen,Bundesliga,2018-2019
17,Sebastian Langkamp,"€ 15,000","€ 780,000","€ 808,592",D,30,Germany,Werder Bremen,Bundesliga,2018-2019
18,Milos Veljkovic,"€ 15,000","€ 780,000","€ 808,592",D,22,Serbia,Werder Bremen,Bundesliga,2018-2019
19,Robert Bauer,"€ 10,000","€ 520,000","€ 539,061",D,23,Germany,Werder Bremen,Bundesliga,2018-2019
20,Maximilian Eggestein,"€ 10,000","€ 520,000","€ 539,061",M,21,Germany,Werder Bremen,Bundesliga,2018-2019
21,Johannes Eggestein,"€ 9,615","€ 500,000","€ 518,328",F,20,Germany,Werder Bremen,Bundesliga,2018-2019
22,Stefanos Kapino,"€ 8,500","€ 442,000","€ 458,202",K,24,Greece,Werder Bremen,Bundesliga,2018-2019
23,Felix Beijmo,"€ 8,500","€ 442,000","€ 458,202",D,20,Sweden,Werder Bremen,Bundesliga,2018-2019
24,Claudio Pizarro,"€ 5,769","€ 300,000","€ 310,997",F,39,Peru,Werder Bremen,Bundesliga,2018-2019
25,Marco Friedl,"€ 5,769","€ 300,000","€ 310,997",D,20,Austria,Werder Bremen,Bundesliga,2018-2019
26,Josh Sargent,"€ 4,788","€ 249,000","€ 258,127",F,18,United States,Werder Bremen,Bundesliga,2018-2019
27,Jan-Niklas Beste,"€ 4,500","€ 234,000","€ 242,577",D,19,Germany,Werder Bremen,Bundesliga,2018-2019
28,Ole Käuper,"€ 4,000","€ 208,000","€ 215,624",M,21,Germany,Werder Bremen,Bundesliga,2018-2019
29,Luca Plogmann,"€ 3,000","€ 156,000","€ 161,718",K,18,Germany,Werder Bremen,Bundesliga,2018-2019
30,Thore Jacobsen,"€ 2,500","€ 130,000","€ 134,765",D,21,Germany,Werder Bremen,Bundesliga,2018-2019
31,Michael Zetterer,"€ 2,000","€ 104,000","€ 107,812",K,22,Germany,Werder Bremen,Bundesliga,2018-2019
32,Niklas Schmidt,€ 0,€ 0,€ 0,M,20,Germany,Werder Bremen,Bundesliga,2018-2019
33,Jean Manuel Mbom,€ 0,€ 0,€ 0,M,18,Germany,Werder Bremen,Bundesliga,2018-2019
