,Player,Gross P/W(IN EUR),Gross P/Y(IN EUR),Adj. Gross(IN EUR),Pos. DFKM,Age,Country,Team,League,Season
1,Ignacio Camacho,"€ 96,154","€ 5,000,000","€ 5,183,279",M,28,Spain,Wolfsburg,Bundesliga,2018-2019
2,Yunus Malli,"€ 86,250","€ 4,485,000","€ 4,649,401",M,26,Turkey,Wolfsburg,Bundesliga,2018-2019
3,Paul-Georges Ntep,"€ 76,923","€ 4,000,000","€ 4,146,623",F,25,Cameroon,Wolfsburg,Bundesliga,2018-2019
4,Maximilian Arnold,"€ 76,923","€ 4,000,000","€ 4,146,623",M,24,Germany,Wolfsburg,Bundesliga,2018-2019
5,Sebastian Jung,"€ 76,923","€ 4,000,000","€ 4,146,623",D,28,Germany,Wolfsburg,Bundesliga,2018-2019
6,Daniel Ginczek,"€ 76,923","€ 4,000,000","€ 4,146,623",F,27,Germany,Wolfsburg,Bundesliga,2018-2019
7,John Anthony Brooks,"€ 76,654","€ 3,986,000","€ 4,132,110",D,25,United States,Wolfsburg,Bundesliga,2018-2019
8,Admir Mehmedi,"€ 67,308","€ 3,500,000","€ 3,628,295",F,27,Switzerland,Wolfsburg,Bundesliga,2018-2019
9,Jeffrey Bruma,"€ 57,692","€ 3,000,000","€ 3,109,968",D,26,Netherlands,Wolfsburg,Bundesliga,2018-2019
10,Yannick Gerhardt,"€ 57,500","€ 2,990,000","€ 3,099,601",M,24,Germany,Wolfsburg,Bundesliga,2018-2019
11,Wout Weghorst,"€ 57,500","€ 2,990,000","€ 3,099,601",F,25,Netherlands,Wolfsburg,Bundesliga,2018-2019
12,Jakub Blaszczykowski,"€ 48,077","€ 2,500,000","€ 2,591,640",F,32,Poland,Wolfsburg,Bundesliga,2018-2019
13,Josuha Guilavogui,"€ 47,904","€ 2,491,000","€ 2,582,310",M,27,France,Wolfsburg,Bundesliga,2018-2019
14,Felix Klaus,"€ 38,462","€ 2,000,000","€ 2,073,312",F,25,Germany,Wolfsburg,Bundesliga,2018-2019
15,Robin Knoche,"€ 38,327","€ 1,993,000","€ 2,066,055",D,26,Germany,Wolfsburg,Bundesliga,2018-2019
16,William,"€ 38,000","€ 1,976,000","€ 2,048,432",D,23,Brazil,Wolfsburg,Bundesliga,2018-2019
17,Josip Brekalo,"€ 34,615","€ 1,800,000","€ 1,865,981",F,20,Croatia,Wolfsburg,Bundesliga,2018-2019
18,Renato Steffen,"€ 28,846","€ 1,500,000","€ 1,554,984",F,26,Switzerland,Wolfsburg,Bundesliga,2018-2019
19,Jérôme Roussillon,"€ 28,846","€ 1,500,000","€ 1,554,984",D,25,France,Wolfsburg,Bundesliga,2018-2019
20,Koen Casteels,"€ 28,846","€ 1,500,000","€ 1,554,984",K,26,Belgium,Wolfsburg,Bundesliga,2018-2019
21,Marcel Tisserand,"€ 28,846","€ 1,500,000","€ 1,554,984",D,25,Democratic Republic of Congo,Wolfsburg,Bundesliga,2018-2019
22,Paul Verhaegh,"€ 28,846","€ 1,500,000","€ 1,554,984",D,34,Netherlands,Wolfsburg,Bundesliga,2018-2019
23,Elvis Rexhbecaj,"€ 15,385","€ 800,000","€ 829,325",M,20,Germany,Wolfsburg,Bundesliga,2018-2019
24,Marvin Stefaniak,"€ 15,327","€ 797,000","€ 826,215",F,23,Germany,Wolfsburg,Bundesliga,2018-2019
25,Pavao Pervan,"€ 15,000","€ 780,000","€ 808,592",K,30,Austria,Wolfsburg,Bundesliga,2018-2019
26,Felix Uduokhai,"€ 12,000","€ 624,000","€ 646,873",D,20,Germany,Wolfsburg,Bundesliga,2018-2019
27,Paul Seguin,"€ 9,808","€ 510,000","€ 528,694",M,23,Germany,Wolfsburg,Bundesliga,2018-2019
28,Ismail Azzaoui,"€ 8,500","€ 442,000","€ 458,202",F,20,Belgium,Wolfsburg,Bundesliga,2018-2019
29,Phillip Menzel,"€ 1,798","€ 93,500","€ 96,927",K,19,Germany,Wolfsburg,Bundesliga,2018-2019
30,John Yeboah,€ 62,"€ 3,200","€ 3,317",F,18,Germany,Wolfsburg,Bundesliga,2018-2019
31,Victor Osimhen,€ 0,€ 0,€ 0,F,19,Nigeria,Wolfsburg,Bundesliga,2018-2019
32,Landry Dimata,€ 0,€ 0,€ 0,F,20,Belgium,Wolfsburg,Bundesliga,2018-2019
33,Riechedly Bazoer,€ 0,€ 0,€ 0,M,21,Netherlands,Wolfsburg,Bundesliga,2018-2019
34,Dominik Franke,€ 0,€ 0,€ 0,D,19,Germany,Wolfsburg,Bundesliga,2018-2019
35,Robin Ziegele,€ 0,€ 0,€ 0,D,21,Germany,Wolfsburg,Bundesliga,2018-2019
36,Luca Itter,€ 0,€ 0,€ 0,D,19,Germany,Wolfsburg,Bundesliga,2018-2019
