,Player,Gross P/W(IN EUR),Gross P/Y(IN EUR),Adj. Gross(IN EUR),Pos. DFKM,Age,Country,Team,League,Season
1,Nabil Bentaleb,"€ 94,923","€ 4,936,000","€ 5,190,907",M,22,Algeria,Schalke 04,Bundesliga,2017-2018
2,Matija Nastasic,"€ 76,923","€ 4,000,000","€ 4,206,570",D,24,Serbia,Schalke 04,Bundesliga,2017-2018
3,Franco Di Santo,"€ 76,192","€ 3,962,000","€ 4,166,607",F,28,Argentina,Schalke 04,Bundesliga,2017-2018
4,Breel Embolo,"€ 76,192","€ 3,962,000","€ 4,166,607",F,20,Switzerland,Schalke 04,Bundesliga,2017-2018
5,Naldo,"€ 56,962","€ 2,962,000","€ 3,114,965",D,34,Brazil,Schalke 04,Bundesliga,2017-2018
6,Ralf Fährmann,"€ 56,962","€ 2,962,000","€ 3,114,965",K,28,Germany,Schalke 04,Bundesliga,2017-2018
7,Marko Pjaca,"€ 52,846","€ 2,748,000","€ 2,889,913",F,22,Croatia,Schalke 04,Bundesliga,2017-2018
8,Bastian Oczipka,"€ 47,615","€ 2,476,000","€ 2,603,867",D,28,Germany,Schalke 04,Bundesliga,2017-2018
9,Daniel Caligiuri,"€ 47,462","€ 2,468,000","€ 2,595,454",M,29,Italy,Schalke 04,Bundesliga,2017-2018
10,Alessandro Schöpf,"€ 37,962","€ 1,974,000","€ 2,075,942",M,23,Austria,Schalke 04,Bundesliga,2017-2018
11,Benjamin Stambouli,"€ 37,654","€ 1,958,000","€ 2,059,116",D,26,France,Schalke 04,Bundesliga,2017-2018
12,Leon Goretzka,"€ 34,288","€ 1,783,000","€ 1,875,078",M,22,Germany,Schalke 04,Bundesliga,2017-2018
13,Pablo Insua,"€ 29,712","€ 1,545,000","€ 1,624,788",D,23,Spain,Schalke 04,Bundesliga,2017-2018
14,Amine Harit,"€ 28,577","€ 1,486,000","€ 1,562,741",M,20,Morocco,Schalke 04,Bundesliga,2017-2018
15,Sascha Riether,"€ 19,808","€ 1,030,000","€ 1,083,192",D,34,Germany,Schalke 04,Bundesliga,2017-2018
16,Guido Burgstaller,"€ 19,038","€ 990,000","€ 1,041,126",F,28,Austria,Schalke 04,Bundesliga,2017-2018
17,Weston McKennie,"€ 14,846","€ 772,000","€ 811,868",M,18,United States,Schalke 04,Bundesliga,2017-2018
18,Cedric Teuchert,"€ 10,481","€ 545,000","€ 573,145",F,20,Germany,Schalke 04,Bundesliga,2017-2018
19,Bernard Tekpetey,"€ 4,462","€ 232,000","€ 243,981",F,19,Ghana,Schalke 04,Bundesliga,2017-2018
20,Alexander Nübel,"€ 4,462","€ 232,000","€ 243,981",K,20,Germany,Schalke 04,Bundesliga,2017-2018
21,Thilo Kehrer,"€ 4,462","€ 232,000","€ 243,981",D,20,Germany,Schalke 04,Bundesliga,2017-2018
22,Michael Langer,€ 885,"€ 46,000","€ 48,376",K,32,Austria,Schalke 04,Bundesliga,2017-2018
23,Yevhen Konoplyanka,€ 0,€ 0,€ 0,F,27,Ukraine,Schalke 04,Bundesliga,2017-2018
24,Benedikt Höwedes,€ 0,€ 0,€ 0,D,29,Germany,Schalke 04,Bundesliga,2017-2018
25,Coke,€ 0,€ 0,€ 0,D,30,Spain,Schalke 04,Bundesliga,2017-2018
26,Fabian Reese,€ 0,€ 0,€ 0,F,19,Germany,Schalke 04,Bundesliga,2017-2018
27,Johannes Geis,€ 0,€ 0,€ 0,M,23,Germany,Schalke 04,Bundesliga,2017-2018
28,Max Meyer,€ 0,€ 0,€ 0,M,21,Germany,Schalke 04,Bundesliga,2017-2018
29,Abdul Rahman Baba,€ 0,€ 0,€ 0,D,22,Ghana,Schalke 04,Bundesliga,2017-2018
