,Player,Gross P/W(IN EUR),Gross P/Y(IN EUR),Adj. Gross(IN EUR),Pos. DFKM,Age,Country,Team,League,Season
1,Bartosz Kapustka,"€ 33,327","€ 1,733,000","€ 1,822,496",M,20,Poland,Freiburg,Bundesliga,2017-2018
2,Yoric Ravet,"€ 19,038","€ 990,000","€ 1,041,126",F,27,France,Freiburg,Bundesliga,2017-2018
3,Nils Petersen,"€ 15,192","€ 790,000","€ 830,798",F,28,Germany,Freiburg,Bundesliga,2017-2018
4,Aleksandar Ignjovski,"€ 14,846","€ 772,000","€ 811,868",M,26,Serbia,Freiburg,Bundesliga,2017-2018
5,Christian Günter,"€ 14,846","€ 772,000","€ 811,868",D,24,Germany,Freiburg,Bundesliga,2017-2018
6,Florian Niederlechner,"€ 14,846","€ 772,000","€ 811,868",F,26,Germany,Freiburg,Bundesliga,2017-2018
7,Marco Terrazzino,"€ 14,846","€ 772,000","€ 811,868",F,26,Germany,Freiburg,Bundesliga,2017-2018
8,Rafal Gikiewicz,"€ 14,846","€ 772,000","€ 811,868",K,29,Poland,Freiburg,Bundesliga,2017-2018
9,Robin Koch,"€ 14,846","€ 772,000","€ 811,868",D,20,Germany,Freiburg,Bundesliga,2017-2018
10,Pascal Stenzel,"€ 13,327","€ 693,000","€ 728,788",D,21,Germany,Freiburg,Bundesliga,2017-2018
11,Gaëtan Bussmann,"€ 13,288","€ 691,000","€ 726,685",D,26,France,Freiburg,Bundesliga,2017-2018
12,Mike Frantz,"€ 13,288","€ 691,000","€ 726,685",M,30,Germany,Freiburg,Bundesliga,2017-2018
13,Philipp Lienhart,"€ 12,808","€ 666,000","€ 700,394",D,20,Austria,Freiburg,Bundesliga,2017-2018
14,Amir Abrashi,"€ 11,885","€ 618,000","€ 649,915",M,27,Albania,Freiburg,Bundesliga,2017-2018
15,Julian Schuster,"€ 11,885","€ 618,000","€ 649,915",M,32,Germany,Freiburg,Bundesliga,2017-2018
16,Nicolas Höfler,"€ 11,423","€ 594,000","€ 624,676",M,27,Germany,Freiburg,Bundesliga,2017-2018
17,Alexander Schwolow,"€ 11,385","€ 592,000","€ 622,572",K,25,Germany,Freiburg,Bundesliga,2017-2018
18,Janik Haberer,"€ 10,000","€ 520,000","€ 546,854",M,23,Germany,Freiburg,Bundesliga,2017-2018
19,Georg Niedermeier,"€ 9,904","€ 515,000","€ 541,596",D,31,Germany,Freiburg,Bundesliga,2017-2018
20,Manuel Gulde,"€ 9,115","€ 474,000","€ 498,479",D,26,Germany,Freiburg,Bundesliga,2017-2018
21,Lucas Höler,"€ 8,904","€ 463,000","€ 486,910",F,22,Germany,Freiburg,Bundesliga,2017-2018
22,Vincent Sierro,"€ 8,423","€ 438,000","€ 460,619",M,21,Switzerland,Freiburg,Bundesliga,2017-2018
23,Patric Klandt,"€ 8,423","€ 438,000","€ 460,619",K,33,Germany,Freiburg,Bundesliga,2017-2018
24,Jonas Meffert,"€ 7,596","€ 395,000","€ 415,399",M,22,Germany,Freiburg,Bundesliga,2017-2018
25,Karim Guédé,"€ 5,942","€ 309,000","€ 324,958",F,32,Slovakia,Freiburg,Bundesliga,2017-2018
26,Tim Kleindienst,"€ 5,942","€ 309,000","€ 324,958",F,21,Germany,Freiburg,Bundesliga,2017-2018
27,Patrick Kammerbauer,"€ 4,962","€ 258,000","€ 271,324",M,20,Germany,Freiburg,Bundesliga,2017-2018
28,Lukas Kübler,"€ 4,962","€ 258,000","€ 271,324",D,24,Germany,Freiburg,Bundesliga,2017-2018
29,Florian Kath,"€ 4,462","€ 232,000","€ 243,981",F,22,Germany,Freiburg,Bundesliga,2017-2018
30,Caleb Stanko,"€ 1,981","€ 103,000","€ 108,319",M,23,United States,Freiburg,Bundesliga,2017-2018
31,Mohamed Dräger,€ 788,"€ 41,000","€ 43,117",D,21,Tunisia,Freiburg,Bundesliga,2017-2018
32,Caglar Söyüncü,€ 0,€ 0,€ 0,D,21,Turkey,Freiburg,Bundesliga,2017-2018
33,Onur Bulut,€ 0,€ 0,€ 0,F,23,Germany,Freiburg,Bundesliga,2017-2018
34,Chima Okoroji,€ 0,€ 0,€ 0,D,20,England,Freiburg,Bundesliga,2017-2018
35,Ryan Kent,€ 0,€ 0,€ 0,F,20,England,Freiburg,Bundesliga,2017-2018
36,Marc Oliver Kempf,€ 0,€ 0,€ 0,D,22,Germany,Freiburg,Bundesliga,2017-2018
