,Player,Gross P/W(IN EUR),Gross P/Y(IN EUR),Adj. Gross(IN EUR),Pos. DFKM,Age,Country,Team,League,Season
1,Mario Gómez,"€ 85,731","€ 4,458,000","€ 4,688,222",F,31,Germany,Stuttgart,Bundesliga,2017-2018
2,Christian Gentner,"€ 41,769","€ 2,172,000","€ 2,284,167",M,31,Germany,Stuttgart,Bundesliga,2017-2018
3,Holger Badstuber,"€ 38,096","€ 1,981,000","€ 2,083,304",D,28,Germany,Stuttgart,Bundesliga,2017-2018
4,Emiliano Insúa,"€ 34,288","€ 1,783,000","€ 1,875,078",D,28,Argentina,Stuttgart,Bundesliga,2017-2018
5,Takuma Asano,"€ 33,327","€ 1,733,000","€ 1,822,496",F,22,Japan,Stuttgart,Bundesliga,2017-2018
6,Timo Baumgartl,"€ 28,577","€ 1,486,000","€ 1,562,741",D,21,Germany,Stuttgart,Bundesliga,2017-2018
7,Andreas Beck,"€ 28,577","€ 1,486,000","€ 1,562,741",D,30,Germany,Stuttgart,Bundesliga,2017-2018
8,Dennis Aogo,"€ 28,577","€ 1,486,000","€ 1,562,741",M,30,Germany,Stuttgart,Bundesliga,2017-2018
9,Ron-Robert Zieler,"€ 28,577","€ 1,486,000","€ 1,562,741",K,28,Germany,Stuttgart,Bundesliga,2017-2018
10,Simon Terodde,"€ 28,577","€ 1,486,000","€ 1,562,741",F,29,Germany,Stuttgart,Bundesliga,2017-2018
11,Josip Brekalo,"€ 27,250","€ 1,417,000","€ 1,490,177",F,19,Croatia,Stuttgart,Bundesliga,2017-2018
12,Benjamin Pavard,"€ 22,846","€ 1,188,000","€ 1,249,351",D,21,France,Stuttgart,Bundesliga,2017-2018
13,Daniel Ginczek,"€ 19,808","€ 1,030,000","€ 1,083,192",F,26,Germany,Stuttgart,Bundesliga,2017-2018
14,Chadrac Akolo,"€ 19,038","€ 990,000","€ 1,041,126",F,22,Democratic Republic of Congo,Stuttgart,Bundesliga,2017-2018
15,Anastasios Donis,"€ 14,846","€ 772,000","€ 811,868",F,20,Greece,Stuttgart,Bundesliga,2017-2018
16,Ebenezer Ofori,"€ 14,846","€ 772,000","€ 811,868",M,22,Ghana,Stuttgart,Bundesliga,2017-2018
17,Matthias Zimmermann,"€ 9,519","€ 495,000","€ 520,563",D,25,Germany,Stuttgart,Bundesliga,2017-2018
18,Berkay Özcan,"€ 9,519","€ 495,000","€ 520,563",M,19,Turkey,Stuttgart,Bundesliga,2017-2018
19,Jacob Bruun Larsen,"€ 8,423","€ 438,000","€ 460,619",F,18,Denmark,Stuttgart,Bundesliga,2017-2018
20,Marcin Kaminski,"€ 8,423","€ 438,000","€ 460,619",D,25,Poland,Stuttgart,Bundesliga,2017-2018
21,Erik Thommy,"€ 8,423","€ 438,000","€ 460,619",M,22,Germany,Stuttgart,Bundesliga,2017-2018
22,Carlos Mané,"€ 6,942","€ 361,000","€ 379,643",F,23,Portugal,Stuttgart,Bundesliga,2017-2018
23,Dzenis Burnic,"€ 4,462","€ 232,000","€ 243,981",M,19,Germany,Stuttgart,Bundesliga,2017-2018
24,Orel Mangala,"€ 4,462","€ 232,000","€ 243,981",M,19,Belgium,Stuttgart,Bundesliga,2017-2018
25,Jens Grahl,"€ 4,462","€ 232,000","€ 243,981",K,28,Germany,Stuttgart,Bundesliga,2017-2018
26,Alexander Meyer,"€ 1,981","€ 103,000","€ 108,319",K,26,Germany,Stuttgart,Bundesliga,2017-2018
27,Nicolas Sessa,€ 885,"€ 46,000","€ 48,376",M,21,Germany,Stuttgart,Bundesliga,2017-2018
28,Alexander Groiß,€ 692,"€ 36,000","€ 37,859",M,19,Germany,Stuttgart,Bundesliga,2017-2018
29,Santiago Ascacíbar,€ 0,€ 0,€ 0,M,20,Argentina,Stuttgart,Bundesliga,2017-2018
30,Aílton,€ 0,€ 0,€ 0,D,22,Brazil,Stuttgart,Bundesliga,2017-2018
31,Mitchell Langerak,€ 0,€ 0,€ 0,K,28,Australia,Stuttgart,Bundesliga,2017-2018
32,Anto Grgic,€ 0,€ 0,€ 0,M,20,Switzerland,Stuttgart,Bundesliga,2017-2018
33,Julian Green,€ 0,€ 0,€ 0,M,22,United States,Stuttgart,Bundesliga,2017-2018
34,Pascal Breier,€ 0,€ 0,€ 0,F,25,Germany,Stuttgart,Bundesliga,2017-2018
