,Player,Gross P/W(IN EUR),Gross P/Y(IN EUR),Adj. Gross(IN EUR),Pos. DFKM,Age,Country,Team,League,Season
1,Vedad Ibisevic,"€ 56,962","€ 2,962,000","€ 3,114,965",F,32,Bosnia-Herzegovina,Hertha Berlin,Bundesliga,2017-2018
2,Vladimir Darida,"€ 47,615","€ 2,476,000","€ 2,603,867",M,26,Czech Republic,Hertha Berlin,Bundesliga,2017-2018
3,Salomon Kalou,"€ 47,615","€ 2,476,000","€ 2,603,867",F,31,Cote d'Ivoire,Hertha Berlin,Bundesliga,2017-2018
4,Fabian Lustenberger,"€ 34,288","€ 1,783,000","€ 1,875,078",D,29,Switzerland,Hertha Berlin,Bundesliga,2017-2018
5,Davie Selke,"€ 28,481","€ 1,481,000","€ 1,557,482",F,22,Germany,Hertha Berlin,Bundesliga,2017-2018
6,Marvin Plattenhardt,"€ 28,481","€ 1,481,000","€ 1,557,482",D,25,Germany,Hertha Berlin,Bundesliga,2017-2018
7,Niklas Stark,"€ 28,481","€ 1,481,000","€ 1,557,482",D,22,Germany,Hertha Berlin,Bundesliga,2017-2018
8,Mitchell Weiser,"€ 22,846","€ 1,188,000","€ 1,249,351",D,23,Germany,Hertha Berlin,Bundesliga,2017-2018
9,Karim Rekik,"€ 22,846","€ 1,188,000","€ 1,249,351",D,22,Netherlands,Hertha Berlin,Bundesliga,2017-2018
10,Mathew Leckie,"€ 22,769","€ 1,184,000","€ 1,245,145",F,26,Australia,Hertha Berlin,Bundesliga,2017-2018
11,Julian Schieber,"€ 19,038","€ 990,000","€ 1,041,126",F,28,Germany,Hertha Berlin,Bundesliga,2017-2018
12,Thomas Kraft,"€ 17,096","€ 889,000","€ 934,910",K,28,Germany,Hertha Berlin,Bundesliga,2017-2018
13,Ondrej Duda,"€ 15,250","€ 793,000","€ 833,952",M,22,Slovakia,Hertha Berlin,Bundesliga,2017-2018
14,Sebastian Langkamp,"€ 14,846","€ 772,000","€ 811,868",D,29,Germany,Hertha Berlin,Bundesliga,2017-2018
15,Rune Jarstein,"€ 14,846","€ 772,000","€ 811,868",K,32,Norway,Hertha Berlin,Bundesliga,2017-2018
16,Alexander Esswein,"€ 14,846","€ 772,000","€ 811,868",F,27,Germany,Hertha Berlin,Bundesliga,2017-2018
17,Peter Pekarik,"€ 14,846","€ 772,000","€ 811,868",D,30,Slovakia,Hertha Berlin,Bundesliga,2017-2018
18,Sinan Kurt,"€ 10,250","€ 533,000","€ 560,525",F,20,Germany,Hertha Berlin,Bundesliga,2017-2018
19,Maximilian Mittelstädt,"€ 8,423","€ 438,000","€ 460,619",D,20,Germany,Hertha Berlin,Bundesliga,2017-2018
20,Valentino Lazaro,"€ 7,615","€ 396,000","€ 416,450",M,21,Austria,Hertha Berlin,Bundesliga,2017-2018
21,Florian Baak,"€ 2,096","€ 109,000","€ 114,629",D,18,Germany,Hertha Berlin,Bundesliga,2017-2018
22,Jonathan Klinsmann,"€ 1,981","€ 103,000","€ 108,319",K,20,United States,Hertha Berlin,Bundesliga,2017-2018
23,Arne Maier,"€ 1,904","€ 99,000","€ 104,113",M,18,Germany,Hertha Berlin,Bundesliga,2017-2018
24,Palko Dárdai,"€ 1,519","€ 79,000","€ 83,080",F,18,Germany,Hertha Berlin,Bundesliga,2017-2018
25,Julius Kade,"€ 1,519","€ 79,000","€ 83,080",M,18,Germany,Hertha Berlin,Bundesliga,2017-2018
26,Jordan Torunarigha,"€ 1,481","€ 77,000","€ 80,976",D,19,Germany,Hertha Berlin,Bundesliga,2017-2018
27,Sidney Friede,"€ 1,481","€ 77,000","€ 80,976",M,19,Germany,Hertha Berlin,Bundesliga,2017-2018
28,Dennis Smarsch,€ 692,"€ 36,000","€ 37,859",K,18,Germany,Hertha Berlin,Bundesliga,2017-2018
29,Maurice Covic,€ 404,"€ 21,000","€ 22,084",F,19,Germany,Hertha Berlin,Bundesliga,2017-2018
30,Per Ciljan Skjelbred,€ 0,€ 0,€ 0,M,30,Norway,Hertha Berlin,Bundesliga,2017-2018
31,Genki Haraguchi,€ 0,€ 0,€ 0,F,26,Japan,Hertha Berlin,Bundesliga,2017-2018
32,Valentin Stocker,€ 0,€ 0,€ 0,M,28,Switzerland,Hertha Berlin,Bundesliga,2017-2018
