,Player,Gross P/W(IN EUR),Gross P/Y(IN EUR),Adj. Gross(IN EUR),Pos. DFKM,Age,Country,Team,League,Season
1,Kevin Kampl,"€ 76,192","€ 3,962,000","€ 4,166,607",M,26,Slovenia,Leipzig,Bundesliga,2017-2018
2,Emil Forsberg,"€ 75,942","€ 3,949,000","€ 4,152,936",F,25,Sweden,Leipzig,Bundesliga,2017-2018
3,Naby Keïta,"€ 75,942","€ 3,949,000","€ 4,152,936",M,22,Guinea,Leipzig,Bundesliga,2017-2018
4,Jean-Kévin Augustin,"€ 75,442","€ 3,923,000","€ 4,125,593",F,20,France,Leipzig,Bundesliga,2017-2018
5,Bruma,"€ 72,385","€ 3,764,000","€ 3,958,382",F,22,Portugal,Leipzig,Bundesliga,2017-2018
6,Dayot Upamecano,"€ 45,712","€ 2,377,000","€ 2,499,754",D,18,France,Leipzig,Bundesliga,2017-2018
7,Yussuf Poulsen,"€ 38,096","€ 1,981,000","€ 2,083,304",F,23,Denmark,Leipzig,Bundesliga,2017-2018
8,Timo Werner,"€ 38,096","€ 1,981,000","€ 2,083,304",F,21,Germany,Leipzig,Bundesliga,2017-2018
9,Konrad Laimer,"€ 38,096","€ 1,981,000","€ 2,083,304",M,20,Austria,Leipzig,Bundesliga,2017-2018
10,Marcel Sabitzer,"€ 37,962","€ 1,974,000","€ 2,075,942",F,23,Austria,Leipzig,Bundesliga,2017-2018
11,Willi Orban,"€ 37,962","€ 1,974,000","€ 2,075,942",D,24,Hungary,Leipzig,Bundesliga,2017-2018
12,Yvon Mvogo,"€ 28,577","€ 1,486,000","€ 1,562,741",K,23,Switzerland,Leipzig,Bundesliga,2017-2018
13,Ademola Lookman,"€ 25,558","€ 1,329,000","€ 1,397,633",F,19,England,Leipzig,Bundesliga,2017-2018
14,Péter Gulácsi,"€ 24,769","€ 1,288,000","€ 1,354,515",K,27,Hungary,Leipzig,Bundesliga,2017-2018
15,Marcel Halstenberg,"€ 20,500","€ 1,066,000","€ 1,121,051",D,25,Germany,Leipzig,Bundesliga,2017-2018
16,Lukas Klostermann,"€ 19,038","€ 990,000","€ 1,041,126",D,21,Germany,Leipzig,Bundesliga,2017-2018
17,Diego Demme,"€ 18,981","€ 987,000","€ 1,037,971",M,25,Germany,Leipzig,Bundesliga,2017-2018
18,Bernardo,"€ 15,250","€ 793,000","€ 833,952",D,22,Brazil,Leipzig,Bundesliga,2017-2018
19,Dominik Kaiser,"€ 14,846","€ 772,000","€ 811,868",M,28,Germany,Leipzig,Bundesliga,2017-2018
20,Stefan Ilsanker,"€ 14,846","€ 772,000","€ 811,868",M,28,Austria,Leipzig,Bundesliga,2017-2018
21,Oliver Burke,"€ 14,423","€ 750,000","€ 788,732",F,20,Scotland,Leipzig,Bundesliga,2017-2018
22,Benno Schmitz,"€ 8,423","€ 438,000","€ 460,619",D,22,Germany,Leipzig,Bundesliga,2017-2018
23,Ibrahima Konaté,"€ 5,942","€ 309,000","€ 324,958",D,18,France,Leipzig,Bundesliga,2017-2018
24,Fabio Coltorti,"€ 3,962","€ 206,000","€ 216,638",K,36,Switzerland,Leipzig,Bundesliga,2017-2018
25,Philipp Köhn,"€ 1,981","€ 103,000","€ 108,319",K,19,Switzerland,Leipzig,Bundesliga,2017-2018
26,Niclas Stierlin,€ 981,"€ 51,000","€ 53,634",M,17,Germany,Leipzig,Bundesliga,2017-2018
27,Marvin Compper,€ 0,€ 0,€ 0,D,32,Germany,Leipzig,Bundesliga,2017-2018
28,Federico Palacios,€ 0,€ 0,€ 0,F,22,Germany,Leipzig,Bundesliga,2017-2018
