,Player,Gross P/W(IN EUR),Gross P/Y(IN EUR),Adj. Gross(IN EUR),Pos. DFKM,Age,Country,Team,League,Season
1,Max Kruse,"€ 56,962","€ 2,962,000","€ 3,114,965",F,29,Germany,Werder Bremen,Bundesliga,2017-2018
2,Zlatko Junuzovic,"€ 49,519","€ 2,575,000","€ 2,707,979",M,29,Austria,Werder Bremen,Bundesliga,2017-2018
3,Milot Rashica,"€ 37,981","€ 1,975,000","€ 2,076,994",F,21,Kosovo,Werder Bremen,Bundesliga,2017-2018
4,Niklas Moisander,"€ 37,654","€ 1,958,000","€ 2,059,116",D,31,Finland,Werder Bremen,Bundesliga,2017-2018
5,Florian Kainz,"€ 34,173","€ 1,777,000","€ 1,868,769",F,24,Austria,Werder Bremen,Bundesliga,2017-2018
6,Thomas Delaney,"€ 29,712","€ 1,545,000","€ 1,624,788",M,25,Denmark,Werder Bremen,Bundesliga,2017-2018
7,Aron Jóhannsson,"€ 28,577","€ 1,486,000","€ 1,562,741",F,26,United States,Werder Bremen,Bundesliga,2017-2018
8,Theodor Gebre Selassie,"€ 28,577","€ 1,486,000","€ 1,562,741",D,30,Czech Republic,Werder Bremen,Bundesliga,2017-2018
9,Ludwig Augustinsson,"€ 24,769","€ 1,288,000","€ 1,354,515",D,23,Sweden,Werder Bremen,Bundesliga,2017-2018
10,Ishak Belfodil,"€ 24,769","€ 1,288,000","€ 1,354,515",F,25,Algeria,Werder Bremen,Bundesliga,2017-2018
11,Fin Bartels,"€ 18,231","€ 948,000","€ 996,957",F,30,Germany,Werder Bremen,Bundesliga,2017-2018
12,Philipp Bargfrede,"€ 16,192","€ 842,000","€ 885,483",M,28,Germany,Werder Bremen,Bundesliga,2017-2018
13,Robert Bauer,"€ 14,846","€ 772,000","€ 811,868",D,22,Germany,Werder Bremen,Bundesliga,2017-2018
14,Lamine Sané,"€ 14,846","€ 772,000","€ 811,868",D,30,Senegal,Werder Bremen,Bundesliga,2017-2018
15,Luca Caldirola,"€ 14,846","€ 772,000","€ 811,868",D,26,Italy,Werder Bremen,Bundesliga,2017-2018
16,Jiri Pavlenka,"€ 14,846","€ 772,000","€ 811,868",K,25,Czech Republic,Werder Bremen,Bundesliga,2017-2018
17,Sebastian Langkamp,"€ 14,846","€ 772,000","€ 811,868",D,29,Germany,Werder Bremen,Bundesliga,2017-2018
18,Jérôme Gondorf,"€ 11,846","€ 616,000","€ 647,812",M,29,Germany,Werder Bremen,Bundesliga,2017-2018
19,Maximilian Eggestein,"€ 9,904","€ 515,000","€ 541,596",M,20,Germany,Werder Bremen,Bundesliga,2017-2018
20,Johannes Eggestein,"€ 9,519","€ 495,000","€ 520,563",F,19,Germany,Werder Bremen,Bundesliga,2017-2018
21,Justin Eilers,"€ 9,481","€ 493,000","€ 518,460",F,29,Germany,Werder Bremen,Bundesliga,2017-2018
22,Milos Veljkovic,"€ 8,423","€ 438,000","€ 460,619",D,21,Serbia,Werder Bremen,Bundesliga,2017-2018
23,Marco Friedl,"€ 5,712","€ 297,000","€ 312,338",D,19,Austria,Werder Bremen,Bundesliga,2017-2018
24,Niklas Schmidt,"€ 1,981","€ 103,000","€ 108,319",M,19,Germany,Werder Bremen,Bundesliga,2017-2018
25,Michael Zetterer,"€ 1,981","€ 103,000","€ 108,319",K,21,Germany,Werder Bremen,Bundesliga,2017-2018
26,Jesper Verlaat,"€ 1,596","€ 83,000","€ 87,286",D,21,Netherlands,Werder Bremen,Bundesliga,2017-2018
27,Ole Käuper,"€ 1,481","€ 77,000","€ 80,976",M,20,Germany,Werder Bremen,Bundesliga,2017-2018
28,Thore Jacobsen,€ 981,"€ 51,000","€ 53,634",D,20,Germany,Werder Bremen,Bundesliga,2017-2018
29,Luca Plogmann,€ 58,"€ 3,000","€ 3,155",K,17,Germany,Werder Bremen,Bundesliga,2017-2018
30,Jaroslav Drobny,€ 0,€ 0,€ 0,K,37,Czech Republic,Werder Bremen,Bundesliga,2017-2018
31,Izet Hajrovic,€ 0,€ 0,€ 0,F,25,Bosnia-Herzegovina,Werder Bremen,Bundesliga,2017-2018
32,Ulisses Garcia,€ 0,€ 0,€ 0,D,21,Switzerland,Werder Bremen,Bundesliga,2017-2018
33,Yuning Zhang,€ 0,€ 0,€ 0,F,20,China,Werder Bremen,Bundesliga,2017-2018
