,Player,Gross P/W(IN EUR),Gross P/Y(IN EUR),Adj. Gross(IN EUR),Pos. DFKM,Age,Country,Team,League,Season
1,Mario Götze,"€ 189,827","€ 9,871,000","€ 10,380,763",M,25,Germany,Borussia Dortmund,Bundesliga,2017-2018
2,Marco Reus,"€ 189,827","€ 9,871,000","€ 10,380,763",M,28,Germany,Borussia Dortmund,Bundesliga,2017-2018
3,André Schürrle,"€ 114,288","€ 5,943,000","€ 6,249,911",F,26,Germany,Borussia Dortmund,Bundesliga,2017-2018
4,Mahmoud Dahoud,"€ 94,923","€ 4,936,000","€ 5,190,907",M,21,Germany,Borussia Dortmund,Bundesliga,2017-2018
5,Michy Batshuayi,"€ 77,769","€ 4,044,000","€ 4,252,842",F,23,Belgium,Borussia Dortmund,Bundesliga,2017-2018
6,Shinji Kagawa,"€ 76,192","€ 3,962,000","€ 4,166,607",M,28,Japan,Borussia Dortmund,Bundesliga,2017-2018
7,Maximilian Philipp,"€ 75,942","€ 3,949,000","€ 4,152,936",F,23,Germany,Borussia Dortmund,Bundesliga,2017-2018
8,Julian Weigl,"€ 75,942","€ 3,949,000","€ 4,152,936",M,21,Germany,Borussia Dortmund,Bundesliga,2017-2018
9,Ömer Toprak,"€ 66,673","€ 3,467,000","€ 3,646,044",D,27,Turkey,Borussia Dortmund,Bundesliga,2017-2018
10,Gonzalo Castro,"€ 66,442","€ 3,455,000","€ 3,633,425",M,30,Germany,Borussia Dortmund,Bundesliga,2017-2018
11,Jeremy Toljan,"€ 57,154","€ 2,972,000","€ 3,125,481",D,22,Germany,Borussia Dortmund,Bundesliga,2017-2018
12,Sebastian Rode,"€ 56,962","€ 2,962,000","€ 3,114,965",M,26,Germany,Borussia Dortmund,Bundesliga,2017-2018
13,Roman Weidenfeller,"€ 56,962","€ 2,962,000","€ 3,114,965",K,36,Germany,Borussia Dortmund,Bundesliga,2017-2018
14,Marcel Schmelzer,"€ 47,615","€ 2,476,000","€ 2,603,867",D,29,Germany,Borussia Dortmund,Bundesliga,2017-2018
15,Roman Bürki,"€ 47,615","€ 2,476,000","€ 2,603,867",K,26,Switzerland,Borussia Dortmund,Bundesliga,2017-2018
16,Nuri Sahin,"€ 47,462","€ 2,468,000","€ 2,595,454",M,28,Turkey,Borussia Dortmund,Bundesliga,2017-2018
17,Manuel Akanji,"€ 47,462","€ 2,468,000","€ 2,595,454",D,21,Switzerland,Borussia Dortmund,Bundesliga,2017-2018
18,Lukasz Piszczek,"€ 37,962","€ 1,974,000","€ 2,075,942",D,32,Poland,Borussia Dortmund,Bundesliga,2017-2018
19,Raphaël Guerreiro,"€ 37,654","€ 1,958,000","€ 2,059,116",M,23,Portugal,Borussia Dortmund,Bundesliga,2017-2018
20,Erik Durm,"€ 28,481","€ 1,481,000","€ 1,557,482",D,25,Germany,Borussia Dortmund,Bundesliga,2017-2018
21,Christian Pulisic,"€ 28,481","€ 1,481,000","€ 1,557,482",F,18,United States,Borussia Dortmund,Bundesliga,2017-2018
22,Jadon Sancho,"€ 24,769","€ 1,288,000","€ 1,354,515",F,17,England,Borussia Dortmund,Bundesliga,2017-2018
23,Felix Passlack,"€ 19,038","€ 990,000","€ 1,041,126",D,19,Germany,Borussia Dortmund,Bundesliga,2017-2018
24,Alexander Isak,"€ 14,846","€ 772,000","€ 811,868",F,17,Sweden,Borussia Dortmund,Bundesliga,2017-2018
25,Jacob Bruun Larsen,"€ 8,423","€ 438,000","€ 460,619",F,18,Denmark,Borussia Dortmund,Bundesliga,2017-2018
26,Dan-Axel Zagadou,"€ 4,462","€ 232,000","€ 243,981",D,18,France,Borussia Dortmund,Bundesliga,2017-2018
27,Dominik Reimann,€ 750,"€ 39,000","€ 41,014",K,20,Germany,Borussia Dortmund,Bundesliga,2017-2018
28,Sergio Gómez,€ 58,"€ 3,000","€ 3,155",M,16,Spain,Borussia Dortmund,Bundesliga,2017-2018
29,Neven Subotic,€ 0,€ 0,€ 0,D,28,Germany,Borussia Dortmund,Bundesliga,2017-2018
30,Sokratis,€ 0,€ 0,€ 0,D,29,Greece,Borussia Dortmund,Bundesliga,2017-2018
31,Marc Bartra,€ 0,€ 0,€ 0,D,26,Spain,Borussia Dortmund,Bundesliga,2017-2018
32,Jan-Niklas Beste,€ 0,€ 0,€ 0,D,18,Germany,Borussia Dortmund,Bundesliga,2017-2018
33,Andrii Yarmolenko,€ 0,€ 0,€ 0,F,27,Ukraine,Borussia Dortmund,Bundesliga,2017-2018
