,Player,Gross P/W(IN EUR),Gross P/Y(IN EUR),Adj. Gross(IN EUR),Pos. DFKM,Age,Country,Team,League,Season
1,Klaas-Jan Huntelaar,"€ 128,827","€ 6,699,000","€ 7,166,983",F,32,Netherlands,Schalke 04,Bundesliga,2016-2017
2,Benedikt Höwedes,"€ 91,712","€ 4,769,000","€ 5,102,156",D,28,Germany,Schalke 04,Bundesliga,2016-2017
3,Matija Nastasic,"€ 76,923","€ 4,000,000","€ 4,279,435",D,23,Serbia,Schalke 04,Bundesliga,2016-2017
4,Franco Di Santo,"€ 73,615","€ 3,828,000","€ 4,095,419",F,27,Argentina,Schalke 04,Bundesliga,2016-2017
5,Sidney Sam,"€ 73,615","€ 3,828,000","€ 4,095,419",F,28,Germany,Schalke 04,Bundesliga,2016-2017
6,Johannes Geis,"€ 73,615","€ 3,828,000","€ 4,095,419",M,22,Germany,Schalke 04,Bundesliga,2016-2017
7,Breel Embolo,"€ 73,615","€ 3,828,000","€ 4,095,419",F,19,Switzerland,Schalke 04,Bundesliga,2016-2017
8,Holger Badstuber,"€ 73,365","€ 3,815,000","€ 4,081,511",D,27,Germany,Schalke 04,Bundesliga,2016-2017
9,Dennis Aogo,"€ 55,212","€ 2,871,000","€ 3,071,564",M,29,Germany,Schalke 04,Bundesliga,2016-2017
10,Ralf Fährmann,"€ 55,019","€ 2,861,000","€ 3,060,866",K,27,Germany,Schalke 04,Bundesliga,2016-2017
11,Naldo,"€ 55,019","€ 2,861,000","€ 3,060,866",D,33,Brazil,Schalke 04,Bundesliga,2016-2017
12,Coke,"€ 46,019","€ 2,393,000","€ 2,560,172",D,29,Spain,Schalke 04,Bundesliga,2016-2017
13,Daniel Caligiuri,"€ 45,846","€ 2,384,000","€ 2,550,543",M,28,Italy,Schalke 04,Bundesliga,2016-2017
14,Nabil Bentaleb,"€ 44,442","€ 2,311,000","€ 2,472,443",M,21,Algeria,Schalke 04,Bundesliga,2016-2017
15,Atsuto Uchida,"€ 43,058","€ 2,239,000","€ 2,395,414",D,28,Japan,Schalke 04,Bundesliga,2016-2017
16,Benjamin Stambouli,"€ 36,365","€ 1,891,000","€ 2,023,103",D,25,France,Schalke 04,Bundesliga,2016-2017
17,Leon Goretzka,"€ 33,135","€ 1,723,000","€ 1,843,366",M,21,Germany,Schalke 04,Bundesliga,2016-2017
18,Guido Burgstaller,"€ 18,404","€ 957,000","€ 1,023,855",F,27,Austria,Schalke 04,Bundesliga,2016-2017
19,Alessandro Schöpf,"€ 18,346","€ 954,000","€ 1,020,645",M,22,Austria,Schalke 04,Bundesliga,2016-2017
20,Donis Avdijaj,"€ 14,577","€ 758,000","€ 810,953",F,19,Kosovo,Schalke 04,Bundesliga,2016-2017
21,Sascha Riether,"€ 14,346","€ 746,000","€ 798,115",D,33,Germany,Schalke 04,Bundesliga,2016-2017
22,Sead Kolasinac,"€ 14,346","€ 746,000","€ 798,115",D,23,Bosnia-Herzegovina,Schalke 04,Bundesliga,2016-2017
23,Timon Wellenreuther,"€ 4,308","€ 224,000","€ 239,648",K,20,Germany,Schalke 04,Bundesliga,2016-2017
24,Thilo Kehrer,"€ 4,308","€ 224,000","€ 239,648",D,19,Germany,Schalke 04,Bundesliga,2016-2017
25,Felix Platte,"€ 1,904","€ 99,000","€ 105,916",F,20,Germany,Schalke 04,Bundesliga,2016-2017
26,Bernard Tekpetey,"€ 1,904","€ 99,000","€ 105,916",F,18,Ghana,Schalke 04,Bundesliga,2016-2017
27,Weston McKennie,"€ 1,615","€ 84,000","€ 89,868",M,17,United States,Schalke 04,Bundesliga,2016-2017
28,Phil Neumann,€ 962,"€ 50,000","€ 53,493",D,18,Germany,Schalke 04,Bundesliga,2016-2017
29,Haji Wright,€ 865,"€ 45,000","€ 48,144",F,18,United States,Schalke 04,Bundesliga,2016-2017
30,Joshua Bitter,€ 615,"€ 32,000","€ 34,235",D,19,Germany,Schalke 04,Bundesliga,2016-2017
31,Alexander Nübel,€ 481,"€ 25,000","€ 26,746",K,19,Germany,Schalke 04,Bundesliga,2016-2017
32,Yevhen Konoplyanka,€ 0,€ 0,€ 0,F,26,Ukraine,Schalke 04,Bundesliga,2016-2017
33,Eric Maxim Choupo-Moting,€ 0,€ 0,€ 0,F,27,Cameroon,Schalke 04,Bundesliga,2016-2017
34,Fabian Giefer,€ 0,€ 0,€ 0,K,26,Germany,Schalke 04,Bundesliga,2016-2017
35,Fabian Reese,€ 0,€ 0,€ 0,F,18,Germany,Schalke 04,Bundesliga,2016-2017
36,Júnior Caiçara,€ 0,€ 0,€ 0,D,27,Brazil,Schalke 04,Bundesliga,2016-2017
37,Kaan Ayhan,€ 0,€ 0,€ 0,D,21,Turkey,Schalke 04,Bundesliga,2016-2017
38,Max Meyer,€ 0,€ 0,€ 0,M,20,Germany,Schalke 04,Bundesliga,2016-2017
39,Abdul Rahman Baba,€ 0,€ 0,€ 0,D,21,Ghana,Schalke 04,Bundesliga,2016-2017
