,Player,Gross P/W(IN EUR),Gross P/Y(IN EUR),Adj. Gross(IN EUR),Pos. DFKM,Age,Country,Team,League,Season
1,Alexander Meier,"€ 36,365","€ 1,891,000","€ 2,023,103",F,33,Germany,Eintracht Frankfurt,Bundesliga,2016-2017
2,Bastian Oczipka,"€ 28,712","€ 1,493,000","€ 1,597,299",D,27,Germany,Eintracht Frankfurt,Bundesliga,2016-2017
3,Marco Fabián,"€ 27,615","€ 1,436,000","€ 1,536,317",M,26,Mexico,Eintracht Frankfurt,Bundesliga,2016-2017
4,Haris Seferovic,"€ 23,923","€ 1,244,000","€ 1,330,904",F,24,Switzerland,Eintracht Frankfurt,Bundesliga,2016-2017
5,Ante Rebic,"€ 19,385","€ 1,008,000","€ 1,078,418",F,22,Croatia,Eintracht Frankfurt,Bundesliga,2016-2017
6,Makoto Hasebe,"€ 19,135","€ 995,000","€ 1,064,509",M,32,Japan,Eintracht Frankfurt,Bundesliga,2016-2017
7,Michael Hector,"€ 18,885","€ 982,000","€ 1,050,601",D,23,Jamaica,Eintracht Frankfurt,Bundesliga,2016-2017
8,Guillermo Varela,"€ 16,673","€ 867,000","€ 927,567",D,23,Uruguay,Eintracht Frankfurt,Bundesliga,2016-2017
9,Shani Tarashaj,"€ 16,673","€ 867,000","€ 927,567",F,21,Switzerland,Eintracht Frankfurt,Bundesliga,2016-2017
10,Taleb Tawatha,"€ 14,346","€ 746,000","€ 798,115",D,24,Israel,Eintracht Frankfurt,Bundesliga,2016-2017
11,Slobodan Medojevic,"€ 14,346","€ 746,000","€ 798,115",M,25,Serbia,Eintracht Frankfurt,Bundesliga,2016-2017
12,Branimir Hrgota,"€ 14,346","€ 746,000","€ 798,115",F,23,Sweden,Eintracht Frankfurt,Bundesliga,2016-2017
13,Marco Russ,"€ 14,346","€ 746,000","€ 798,115",D,30,Germany,Eintracht Frankfurt,Bundesliga,2016-2017
14,Timothy Chandler,"€ 14,346","€ 746,000","€ 798,115",D,26,United States,Eintracht Frankfurt,Bundesliga,2016-2017
15,David Abraham,"€ 13,192","€ 686,000","€ 733,923",D,29,Argentina,Eintracht Frankfurt,Bundesliga,2016-2017
16,Marius Wolf,"€ 11,923","€ 620,000","€ 663,312",F,21,Germany,Eintracht Frankfurt,Bundesliga,2016-2017
17,Danny Blum,"€ 9,558","€ 497,000","€ 531,720",F,25,Germany,Eintracht Frankfurt,Bundesliga,2016-2017
18,Jesús Vallejo,"€ 9,173","€ 477,000","€ 510,323",D,19,Spain,Eintracht Frankfurt,Bundesliga,2016-2017
19,Andersson Ordóñez,"€ 8,135","€ 423,000","€ 452,550",D,22,Ecuador,Eintracht Frankfurt,Bundesliga,2016-2017
20,Heinz Lindner,"€ 8,135","€ 423,000","€ 452,550",K,25,Austria,Eintracht Frankfurt,Bundesliga,2016-2017
21,Omar Mascarell,"€ 8,135","€ 423,000","€ 452,550",M,23,Spain,Eintracht Frankfurt,Bundesliga,2016-2017
22,Mijat Gacinovic,"€ 8,135","€ 423,000","€ 452,550",M,21,Serbia,Eintracht Frankfurt,Bundesliga,2016-2017
23,Marc Stendera,"€ 8,135","€ 423,000","€ 452,550",M,20,Germany,Eintracht Frankfurt,Bundesliga,2016-2017
24,Yanni Regäsel,"€ 5,750","€ 299,000","€ 319,888",D,20,Germany,Eintracht Frankfurt,Bundesliga,2016-2017
25,Max Besuschkow,"€ 4,308","€ 224,000","€ 239,648",M,19,Germany,Eintracht Frankfurt,Bundesliga,2016-2017
26,Aymen Barkok,"€ 4,308","€ 224,000","€ 239,648",M,18,Germany,Eintracht Frankfurt,Bundesliga,2016-2017
27,Lukas Hradecky,€ 0,€ 0,€ 0,K,26,Finland,Eintracht Frankfurt,Bundesliga,2016-2017
28,Noel Knothe,€ 0,€ 0,€ 0,D,17,Germany,Eintracht Frankfurt,Bundesliga,2016-2017
29,Luc Castaignos,€ 0,€ 0,€ 0,F,23,Netherlands,Eintracht Frankfurt,Bundesliga,2016-2017
30,Leon Bätge,€ 0,€ 0,€ 0,K,18,Germany,Eintracht Frankfurt,Bundesliga,2016-2017
31,Furkan Zorba,€ 0,€ 0,€ 0,D,18,Turkey,Eintracht Frankfurt,Bundesliga,2016-2017
32,Szabolcs Huszti,€ 0,€ 0,€ 0,M,33,Hungary,Eintracht Frankfurt,Bundesliga,2016-2017
33,Enis Bunjaki,€ 0,€ 0,€ 0,M,18,Kosovo,Eintracht Frankfurt,Bundesliga,2016-2017
34,Deji Beyreuther,€ 0,€ 0,€ 0,D,16,Germany,Eintracht Frankfurt,Bundesliga,2016-2017
35,Miguel Blanco-López,€ 0,€ 0,€ 0,M,17,Germany,Eintracht Frankfurt,Bundesliga,2016-2017
