,Player,Gross P/W(IN EUR),Gross P/Y(IN EUR),Adj. Gross(IN EUR),Pos. DFKM,Age,Country,Team,League,Season
1,Marco Reus,"€ 183,423","€ 9,538,000","€ 10,204,312",M,27,Germany,Borussia Dortmund,Bundesliga,2016-2017
2,Mario Götze,"€ 147,250","€ 7,657,000","€ 8,191,908",M,24,Germany,Borussia Dortmund,Bundesliga,2016-2017
3,André Schürrle,"€ 110,442","€ 5,743,000","€ 6,144,198",F,25,Germany,Borussia Dortmund,Bundesliga,2016-2017
4,Pierre-Emerick Aubameyang,"€ 91,712","€ 4,769,000","€ 5,102,156",F,27,Gabon,Borussia Dortmund,Bundesliga,2016-2017
5,Marc Bartra,"€ 82,827","€ 4,307,000","€ 4,607,881",D,25,Spain,Borussia Dortmund,Bundesliga,2016-2017
6,Shinji Kagawa,"€ 73,615","€ 3,828,000","€ 4,095,419",M,27,Japan,Borussia Dortmund,Bundesliga,2016-2017
7,Julian Weigl,"€ 73,365","€ 3,815,000","€ 4,081,511",M,20,Germany,Borussia Dortmund,Bundesliga,2016-2017
8,Gonzalo Castro,"€ 64,192","€ 3,338,000","€ 3,571,188",M,29,Germany,Borussia Dortmund,Bundesliga,2016-2017
9,Nuri Sahin,"€ 55,212","€ 2,871,000","€ 3,071,564",M,27,Turkey,Borussia Dortmund,Bundesliga,2016-2017
10,Ousmane Dembélé,"€ 55,212","€ 2,871,000","€ 3,071,564",F,19,France,Borussia Dortmund,Bundesliga,2016-2017
11,Roman Weidenfeller,"€ 55,019","€ 2,861,000","€ 3,060,866",K,35,Germany,Borussia Dortmund,Bundesliga,2016-2017
12,Sebastian Rode,"€ 55,019","€ 2,861,000","€ 3,060,866",M,25,Germany,Borussia Dortmund,Bundesliga,2016-2017
13,Sven Bender,"€ 54,558","€ 2,837,000","€ 3,035,189",D,27,Germany,Borussia Dortmund,Bundesliga,2016-2017
14,Marcel Schmelzer,"€ 46,019","€ 2,393,000","€ 2,560,172",D,28,Germany,Borussia Dortmund,Bundesliga,2016-2017
15,Roman Bürki,"€ 46,019","€ 2,393,000","€ 2,560,172",K,25,Switzerland,Borussia Dortmund,Bundesliga,2016-2017
16,Neven Subotic,"€ 36,808","€ 1,914,000","€ 2,047,709",D,27,Germany,Borussia Dortmund,Bundesliga,2016-2017
17,Matthias Ginter,"€ 36,808","€ 1,914,000","€ 2,047,709",D,22,Germany,Borussia Dortmund,Bundesliga,2016-2017
18,Lukasz Piszczek,"€ 36,692","€ 1,908,000","€ 2,041,290",D,31,Poland,Borussia Dortmund,Bundesliga,2016-2017
19,Raphaël Guerreiro,"€ 36,365","€ 1,891,000","€ 2,023,103",M,22,Portugal,Borussia Dortmund,Bundesliga,2016-2017
20,Erik Durm,"€ 27,519","€ 1,431,000","€ 1,530,968",D,24,Germany,Borussia Dortmund,Bundesliga,2016-2017
21,Christian Pulisic,"€ 27,519","€ 1,431,000","€ 1,530,968",F,17,United States,Borussia Dortmund,Bundesliga,2016-2017
22,Emre Mor,"€ 19,154","€ 996,000","€ 1,065,579",F,18,Turkey,Borussia Dortmund,Bundesliga,2016-2017
23,Mikel Merino,"€ 9,558","€ 497,000","€ 531,720",M,20,Spain,Borussia Dortmund,Bundesliga,2016-2017
24,Felix Passlack,"€ 4,308","€ 224,000","€ 239,648",D,18,Germany,Borussia Dortmund,Bundesliga,2016-2017
25,Hendrik Bonmann,"€ 2,865","€ 149,000","€ 159,409",K,22,Germany,Borussia Dortmund,Bundesliga,2016-2017
26,Dzenis Burnic,€ 385,"€ 20,000","€ 21,397",M,18,Germany,Borussia Dortmund,Bundesliga,2016-2017
27,Alexander Isak,€ 58,"€ 3,000","€ 3,210",F,16,Sweden,Borussia Dortmund,Bundesliga,2016-2017
28,Jacob Bruun Larsen,€ 58,"€ 3,000","€ 3,210",F,17,Denmark,Borussia Dortmund,Bundesliga,2016-2017
29,Adrián Ramos,€ 0,€ 0,€ 0,F,30,Colombia,Borussia Dortmund,Bundesliga,2016-2017
30,Ju-ho Park,€ 0,€ 0,€ 0,D,29,South Korea,Borussia Dortmund,Bundesliga,2016-2017
31,Sokratis,€ 0,€ 0,€ 0,D,28,Greece,Borussia Dortmund,Bundesliga,2016-2017
