,Player,Gross P/W(IN EUR),Gross P/Y(IN EUR),Adj. Gross(IN EUR),Pos. DFKM,Age,Country,Team,League,Season
1,Kevin Volland,"€ 91,712","€ 4,769,000","€ 5,102,156",F,23,Germany,Bayer Leverkusen,Bundesliga,2016-2017
2,Lars Bender,"€ 73,692","€ 3,832,000","€ 4,099,698",M,27,Germany,Bayer Leverkusen,Bundesliga,2016-2017
3,Stefan Kießling,"€ 73,692","€ 3,832,000","€ 4,099,698",F,32,Germany,Bayer Leverkusen,Bundesliga,2016-2017
4,Karim Bellarabi,"€ 73,615","€ 3,828,000","€ 4,095,419",F,26,Germany,Bayer Leverkusen,Bundesliga,2016-2017
5,Bernd Leno,"€ 64,192","€ 3,338,000","€ 3,571,188",K,24,Germany,Bayer Leverkusen,Bundesliga,2016-2017
6,Kyriakos Papadopoulos,"€ 55,212","€ 2,871,000","€ 3,071,564",D,24,Greece,Bayer Leverkusen,Bundesliga,2016-2017
7,Aleksandar Dragovic,"€ 55,212","€ 2,871,000","€ 3,071,564",D,25,Austria,Bayer Leverkusen,Bundesliga,2016-2017
8,Charles Aránguiz,"€ 54,558","€ 2,837,000","€ 3,035,189",M,27,Chile,Bayer Leverkusen,Bundesliga,2016-2017
9,Ömer Toprak,"€ 45,846","€ 2,384,000","€ 2,550,543",D,26,Turkey,Bayer Leverkusen,Bundesliga,2016-2017
10,Kevin Kampl,"€ 45,846","€ 2,384,000","€ 2,550,543",M,25,Slovenia,Bayer Leverkusen,Bundesliga,2016-2017
11,Leon Bailey,"€ 36,846","€ 1,916,000","€ 2,049,849",F,18,Jamaica,Bayer Leverkusen,Bundesliga,2016-2017
12,Wendell,"€ 36,808","€ 1,914,000","€ 2,047,709",D,22,Brazil,Bayer Leverkusen,Bundesliga,2016-2017
13,Admir Mehmedi,"€ 36,692","€ 1,908,000","€ 2,041,290",F,25,Switzerland,Bayer Leverkusen,Bundesliga,2016-2017
14,Julian Baumgartlinger,"€ 36,692","€ 1,908,000","€ 2,041,290",M,28,Austria,Bayer Leverkusen,Bundesliga,2016-2017
15,André Ramalho,"€ 27,615","€ 1,436,000","€ 1,536,317",D,24,Brazil,Bayer Leverkusen,Bundesliga,2016-2017
16,Tin Jedvaj,"€ 27,519","€ 1,431,000","€ 1,530,968",D,20,Croatia,Bayer Leverkusen,Bundesliga,2016-2017
17,Jonathan Tah,"€ 22,096","€ 1,149,000","€ 1,229,268",D,20,Germany,Bayer Leverkusen,Bundesliga,2016-2017
18,Roberto Hilbert,"€ 21,462","€ 1,116,000","€ 1,193,962",D,31,Germany,Bayer Leverkusen,Bundesliga,2016-2017
19,Julian Brandt,"€ 18,346","€ 954,000","€ 1,020,645",F,20,Germany,Bayer Leverkusen,Bundesliga,2016-2017
20,Ramazan Özcan,"€ 14,346","€ 746,000","€ 798,115",K,32,Austria,Bayer Leverkusen,Bundesliga,2016-2017
21,Joel Pohjanpalo,"€ 12,846","€ 668,000","€ 714,666",F,21,Finland,Bayer Leverkusen,Bundesliga,2016-2017
22,Danny da Costa,"€ 12,846","€ 668,000","€ 714,666",D,22,Germany,Bayer Leverkusen,Bundesliga,2016-2017
23,Vladlen Yurchenko,"€ 9,173","€ 477,000","€ 510,323",M,22,Ukraine,Bayer Leverkusen,Bundesliga,2016-2017
24,Kai Havertz,"€ 4,308","€ 224,000","€ 239,648",M,17,Germany,Bayer Leverkusen,Bundesliga,2016-2017
25,Benjamin Henrichs,"€ 4,308","€ 224,000","€ 239,648",D,19,Germany,Bayer Leverkusen,Bundesliga,2016-2017
26,Niklas Lomb,"€ 2,385","€ 124,000","€ 132,662",K,22,Germany,Bayer Leverkusen,Bundesliga,2016-2017
27,Atakan Akkaynak,"€ 1,904","€ 99,000","€ 105,916",M,17,Germany,Bayer Leverkusen,Bundesliga,2016-2017
28,Joel Abu Hanna,"€ 1,904","€ 99,000","€ 105,916",D,18,Germany,Bayer Leverkusen,Bundesliga,2016-2017
29,Paterson Chato,€ 0,€ 0,€ 0,M,19,Germany,Bayer Leverkusen,Bundesliga,2016-2017
30,Patrik Dzalto,€ 0,€ 0,€ 0,F,19,Croatia,Bayer Leverkusen,Bundesliga,2016-2017
31,Chicharito,€ 0,€ 0,€ 0,F,28,Mexico,Bayer Leverkusen,Bundesliga,2016-2017
32,Robbie Kruse,€ 0,€ 0,€ 0,F,27,Australia,Bayer Leverkusen,Bundesliga,2016-2017
33,Hakan Calhanoglu,€ 0,€ 0,€ 0,F,22,Turkey,Bayer Leverkusen,Bundesliga,2016-2017
34,Robin Becker,€ 0,€ 0,€ 0,D,19,Germany,Bayer Leverkusen,Bundesliga,2016-2017
35,Seung-uh Ryu,€ 0,€ 0,€ 0,M,22,South Korea,Bayer Leverkusen,Bundesliga,2016-2017
36,Andrejs Ciganiks,€ 0,€ 0,€ 0,F,19,Latvia,Bayer Leverkusen,Bundesliga,2016-2017
37,Lukas Boeder,€ 0,€ 0,€ 0,D,19,Germany,Bayer Leverkusen,Bundesliga,2016-2017
38,Marc Brasnic,€ 0,€ 0,€ 0,F,19,Croatia,Bayer Leverkusen,Bundesliga,2016-2017
39,Marlon Frey,€ 0,€ 0,€ 0,M,20,Germany,Bayer Leverkusen,Bundesliga,2016-2017
