,Player,Gross P/W(IN EUR),Gross P/Y(IN EUR),Adj. Gross(IN EUR),Pos. DFKM,Age,Country,Team,League,Season
1,Christoph Kramer,"€ 55,212","€ 2,871,000","€ 3,071,564",M,25,Germany,Monchengladbach,Bundesliga,2016-2017
2,Lars Stindl,"€ 55,019","€ 2,861,000","€ 3,060,866",F,27,Germany,Monchengladbach,Bundesliga,2016-2017
3,Ibrahima Traoré,"€ 49,692","€ 2,584,000","€ 2,764,515",F,28,Guinea,Monchengladbach,Bundesliga,2016-2017
4,Raffael,"€ 47,846","€ 2,488,000","€ 2,661,808",F,31,Brazil,Monchengladbach,Bundesliga,2016-2017
5,Josip Drmic,"€ 46,019","€ 2,393,000","€ 2,560,172",F,23,Switzerland,Monchengladbach,Bundesliga,2016-2017
6,Yann Sommer,"€ 45,846","€ 2,384,000","€ 2,550,543",K,27,Switzerland,Monchengladbach,Bundesliga,2016-2017
7,Jannik Vestergaard,"€ 45,846","€ 2,384,000","€ 2,550,543",D,23,Denmark,Monchengladbach,Bundesliga,2016-2017
8,Fabian Johnson,"€ 36,808","€ 1,914,000","€ 2,047,709",F,28,United States,Monchengladbach,Bundesliga,2016-2017
9,Timothée Kolodziejczak,"€ 36,808","€ 1,914,000","€ 2,047,709",D,24,France,Monchengladbach,Bundesliga,2016-2017
10,Patrick Herrmann,"€ 36,808","€ 1,914,000","€ 2,047,709",F,25,Germany,Monchengladbach,Bundesliga,2016-2017
11,Tony Jantschke,"€ 36,365","€ 1,891,000","€ 2,023,103",D,26,Germany,Monchengladbach,Bundesliga,2016-2017
12,Thorgan Hazard,"€ 29,442","€ 1,531,000","€ 1,637,954",F,23,Belgium,Monchengladbach,Bundesliga,2016-2017
13,Jonas Hofmann,"€ 27,519","€ 1,431,000","€ 1,530,968",M,23,Germany,Monchengladbach,Bundesliga,2016-2017
14,André Hahn,"€ 27,519","€ 1,431,000","€ 1,530,968",F,25,Germany,Monchengladbach,Bundesliga,2016-2017
15,Andreas Christensen,"€ 22,231","€ 1,156,000","€ 1,236,757",D,20,Denmark,Monchengladbach,Bundesliga,2016-2017
16,Oscar Wendt,"€ 19,154","€ 996,000","€ 1,065,579",D,30,Sweden,Monchengladbach,Bundesliga,2016-2017
17,Nico Schulz,"€ 18,346","€ 954,000","€ 1,020,645",D,23,Germany,Monchengladbach,Bundesliga,2016-2017
18,Tobias Strobl,"€ 18,346","€ 954,000","€ 1,020,645",M,26,Germany,Monchengladbach,Bundesliga,2016-2017
19,Julian Korb,"€ 14,346","€ 746,000","€ 798,115",D,24,Germany,Monchengladbach,Bundesliga,2016-2017
20,Tobias Sippel,"€ 11,000","€ 572,000","€ 611,959",K,28,Germany,Monchengladbach,Bundesliga,2016-2017
21,Nico Elvedi,"€ 8,135","€ 423,000","€ 452,550",D,19,Switzerland,Monchengladbach,Bundesliga,2016-2017
22,Lászlo Bénes,"€ 4,308","€ 224,000","€ 239,648",M,18,Slovakia,Monchengladbach,Bundesliga,2016-2017
23,Mamadou Doucouré,"€ 4,308","€ 224,000","€ 239,648",D,18,France,Monchengladbach,Bundesliga,2016-2017
24,Marvin Schulz,"€ 2,385","€ 124,000","€ 132,662",M,21,Germany,Monchengladbach,Bundesliga,2016-2017
25,Mahmoud Dahoud,"€ 1,904","€ 99,000","€ 105,916",M,20,Germany,Monchengladbach,Bundesliga,2016-2017
26,Ba-Muaka Simakala,"€ 1,654","€ 86,000","€ 92,008",F,19,Germany,Monchengladbach,Bundesliga,2016-2017
27,Djibril Sow,"€ 1,154","€ 60,000","€ 64,192",M,19,Switzerland,Monchengladbach,Bundesliga,2016-2017
28,Mike Feigenspan,€ 962,"€ 50,000","€ 53,493",F,20,Germany,Monchengladbach,Bundesliga,2016-2017
29,Nils Rütten,€ 731,"€ 38,000","€ 40,655",D,20,Germany,Monchengladbach,Bundesliga,2016-2017
30,Moritz Nicolas,€ 673,"€ 35,000","€ 37,445",K,18,Germany,Monchengladbach,Bundesliga,2016-2017
31,Julio Villalba,€ 0,€ 0,€ 0,F,17,Paraguay,Monchengladbach,Bundesliga,2016-2017
32,Christofer Heimeroth,€ 0,€ 0,€ 0,K,34,Germany,Monchengladbach,Bundesliga,2016-2017
33,Tsiy William Ndenge,€ 0,€ 0,€ 0,M,19,Germany,Monchengladbach,Bundesliga,2016-2017
