,Player,Gross P/W(IN EUR),Gross P/Y(IN EUR),Adj. Gross(IN EUR),Pos. DFKM,Age,Country,Team,League,Season
1,Salomon Kalou,"€ 40,346","€ 2,098,000","€ 2,244,563",F,30,Cote d'Ivoire,Hertha Berlin,Bundesliga,2016-2017
2,Fabian Lustenberger,"€ 33,135","€ 1,723,000","€ 1,843,366",D,28,Switzerland,Hertha Berlin,Bundesliga,2016-2017
3,Valentin Stocker,"€ 33,019","€ 1,717,000","€ 1,836,947",M,27,Switzerland,Hertha Berlin,Bundesliga,2016-2017
4,Niklas Stark,"€ 27,519","€ 1,431,000","€ 1,530,968",D,21,Germany,Hertha Berlin,Bundesliga,2016-2017
5,Vladimir Darida,"€ 27,519","€ 1,431,000","€ 1,530,968",M,25,Czech Republic,Hertha Berlin,Bundesliga,2016-2017
6,Mitchell Weiser,"€ 22,096","€ 1,149,000","€ 1,229,268",D,22,Germany,Hertha Berlin,Bundesliga,2016-2017
7,Thomas Kraft,"€ 22,019","€ 1,145,000","€ 1,224,988",K,27,Germany,Hertha Berlin,Bundesliga,2016-2017
8,Vedad Ibisevic,"€ 21,135","€ 1,099,000","€ 1,175,775",F,31,Bosnia-Herzegovina,Hertha Berlin,Bundesliga,2016-2017
9,Marvin Plattenhardt,"€ 19,154","€ 996,000","€ 1,065,579",D,24,Germany,Hertha Berlin,Bundesliga,2016-2017
10,Julian Schieber,"€ 18,404","€ 957,000","€ 1,023,855",F,27,Germany,Hertha Berlin,Bundesliga,2016-2017
11,Ondrej Duda,"€ 14,731","€ 766,000","€ 819,512",M,21,Slovakia,Hertha Berlin,Bundesliga,2016-2017
12,Alexander Esswein,"€ 14,346","€ 746,000","€ 798,115",F,26,Germany,Hertha Berlin,Bundesliga,2016-2017
13,Peter Pekarik,"€ 14,346","€ 746,000","€ 798,115",D,29,Slovakia,Hertha Berlin,Bundesliga,2016-2017
14,Rune Jarstein,"€ 14,346","€ 746,000","€ 798,115",K,31,Norway,Hertha Berlin,Bundesliga,2016-2017
15,Sami Allagui,"€ 14,346","€ 746,000","€ 798,115",F,30,Tunisia,Hertha Berlin,Bundesliga,2016-2017
16,Sebastian Langkamp,"€ 14,346","€ 746,000","€ 798,115",D,28,Germany,Hertha Berlin,Bundesliga,2016-2017
17,Genki Haraguchi,"€ 13,750","€ 715,000","€ 764,949",F,25,Japan,Hertha Berlin,Bundesliga,2016-2017
18,Alexander Baumjohann,"€ 12,827","€ 667,000","€ 713,596",M,29,Germany,Hertha Berlin,Bundesliga,2016-2017
19,Sinan Kurt,"€ 9,904","€ 515,000","€ 550,977",F,19,Germany,Hertha Berlin,Bundesliga,2016-2017
20,Allan,"€ 3,327","€ 173,000","€ 185,086",M,19,Brazil,Hertha Berlin,Bundesliga,2016-2017
21,Florian Baak,"€ 2,019","€ 105,000","€ 112,335",D,17,Germany,Hertha Berlin,Bundesliga,2016-2017
22,Maximilian Mittelstädt,"€ 1,904","€ 99,000","€ 105,916",D,19,Germany,Hertha Berlin,Bundesliga,2016-2017
23,Arne Maier,"€ 1,827","€ 95,000","€ 101,637",M,17,Germany,Hertha Berlin,Bundesliga,2016-2017
24,Florian Kohls,"€ 1,442","€ 75,000","€ 80,239",M,21,Germany,Hertha Berlin,Bundesliga,2016-2017
25,Jordan Torunarigha,"€ 1,442","€ 75,000","€ 80,239",D,18,Germany,Hertha Berlin,Bundesliga,2016-2017
26,Nils Körber,"€ 1,442","€ 75,000","€ 80,239",K,19,Germany,Hertha Berlin,Bundesliga,2016-2017
27,Marcus Mlynikowski,€ 808,"€ 42,000","€ 44,934",D,23,Germany,Hertha Berlin,Bundesliga,2016-2017
28,Julius Kade,€ 58,"€ 3,000","€ 3,210",M,17,Germany,Hertha Berlin,Bundesliga,2016-2017
29,John Anthony Brooks,€ 0,€ 0,€ 0,D,23,United States,Hertha Berlin,Bundesliga,2016-2017
30,Per Ciljan Skjelbred,€ 0,€ 0,€ 0,M,29,Norway,Hertha Berlin,Bundesliga,2016-2017
31,Palko Dárdai,€ 0,€ 0,€ 0,F,17,Germany,Hertha Berlin,Bundesliga,2016-2017
32,Tolga Cigerci,€ 0,€ 0,€ 0,M,24,Turkey,Hertha Berlin,Bundesliga,2016-2017
33,Jens Hegeler,€ 0,€ 0,€ 0,M,28,Germany,Hertha Berlin,Bundesliga,2016-2017
